x y z nx ny nz state
1300.81 879.325 1748.81 0.562427 0.824924 0.0563637 1
1300.49 873.495 1748.29 0.859492 0.495436 0.125762 1
1295.71 897.478 1745.42 0.137587 0.169692 -0.975845 1
1300.49 894.757 1748.03 0.846852 -0.525455 0.0820937 1
1301.15 888.89 1747.83 -0.0432103 -0.240231 -0.969753 1
1300.61 892.528 1749.18 -0.908866 -0.0641962 0.412118 1
1300.73 872.79 1745.96 -0.0684124 0.201756 0.977044 1
1296.12 907.416 1751.03 -0.88791 -0.286165 0.360174 1
1296.34 891.808 1748.14 -0.781659 0.0256145 0.62318 1
1299.03 861.818 1745.87 0.176754 0.877695 0.445431 1
1299.88 868.033 1745.54 -0.79556 -0.5526 0.24843 1
1299.39 904.211 1746.86 0.120933 -0.848099 0.515852 1
1300.46 870.385 1745.94 0.0890984 0.973692 0.209729 1
1294.25 905.882 1745.69 -0.983207 -0.164964 0.0780402 1
1299.76 865.873 1745.96 0.905441 -0.280666 0.31844 1
1301.2 881.253 1747.65 0.911223 0.21092 0.353816 1
1301.09 877.66 1747.45 -0.054793 -0.95892 0.278333 1
1300.9 875.097 1746.72 0.76767 -0.63995 0.0338594 1
1301.26 884.833 1746.64 0.338985 0.928771 -0.149911 1
1301.21 882.008 1748.15 -0.195681 -0.403447 0.893834 1
1296.35 888.795 1745.78 -0.549456 -0.399353 -0.733905 1
1300.62 874.09 1748.37 0.292951 0.81076 -0.506802 1
1294.16 905.574 1746.63 -0.176103 0.832243 0.525699 1
1301.12 889.201 1748.03 0.349901 0.16282 0.922529 1
1299.9 901.391 1746.38 -0.0284813 -0.170316 0.984978 1
1299.11 905.736 1745.78 0.14533 0.0984566 0.984472 1
1294.43 860.044 1748.59 -0.765297 0.0157926 -0.643484 1
1301.26 882.858 1746.14 -0.627007 -0.53288 -0.568245 1
1300 898.373 1749.36 -0.467669 0.875519 -0.12146 1
1300.65 894.124 1746.29 -0.757341 -0.0848245 -0.647487 1
1301.01 878.389 1745.3 -0.912316 0.273637 -0.304635 1
1301.13 880.756 1747.72 -0.582966 0.672766 0.455561 1
1301.15 887.612 1747.74 -0.83021 0.522175 -0.195152 1
1300.96 892.146 1747.02 -0.481818 0.754223 -0.446093 1
1300.21 898.97 1747.74 -0.607963 0.291599 0.738478 1
1301.13 882.493 1748.28 0.319029 -0.68487 0.655114 1
1300.71 894.694 1747.67 -0.612759 0.765471 -0.196419 1
1300.39 871.746 1748.22 -0.507108 -0.648115 -0.568144 1
1300.83 873.974 1746.79 -0.101061 0.364668 0.925637 1
1300.77 894.311 1746.2 -0.839023 0.401277 0.367447 1
1301.27 883.811 1745.42 -0.864796 0.231642 0.4455 1
1298.92 863.014 1748.16 0.397952 0.219896 0.890662 1
1295.15 901.46 1745.83 0.0808552 0.593266 0.800935 1
1294.88 860.607 1748.86 0.793718 -0.184019 0.579783 1
1299.53 902.826 1745.83 -0.0276442 0.138681 -0.989951 1
1293.67 908.84 1746.53 0.911332 -0.334921 -0.239378 1
1301.16 879.59 1745.61 -0.485869 0.73229 -0.477161 1
1299.99 868.088 1747.84 -0.555586 0.0773193 -0.827856 1
1301.16 879.365 1746.24 -0.887715 -0.262006 0.378569 1
1301.06 890.681 1745.35 0.875518 -0.0194344 0.482794 1
1300.43 897.174 1748.55 -0.160416 0.942449 0.293354 1
1297.76 888.941 1749.87 -0.196994 0.970079 -0.141913 1
1301.22 887.686 1746.64 -0.0428762 0.198754 0.979111 1
1300.38 883.243 1749.56 0.973436 -0.141133 -0.180289 1
1300.61 872.034 1746.67 -0.881122 -0.415217 0.226315 1
1300.54 871.117 1746.48 -0.0334997 0.167922 0.985231 1
1299.64 902.816 1746 0.764674 -0.636204 0.102563 1
1299.58 901.961 1748.38 0.126954 -0.558363 -0.819825 1
1300.07 900.151 1745.83 0.625078 -0.575415 -0.527423 1
1299.63 902.377 1748.77 -0.0152737 -0.929575 0.368316 1
1301.16 880.08 1747.89 0.843337 -0.133112 -0.520638 1
1300.3 873.873 1748.79 -0.746435 0.206992 -0.632446 1
1301.29 882.82 1745.91 0.0254554 0.912375 -0.408563 1
1300.05 867.547 1745.72 -0.142125 0.870795 0.470656 1
1300.9 875.106 1746.88 -0.969016 0.00780443 0.246874 1
1295.34 868.265 1746.18 0.788198 -0.570607 -0.230546 1
1299.96 900.515 1748.47 -0.988841 0.148834 0.00641562 1
1300.42 877.092 1748.78 -0.248434 0.126599 0.96034 1
1300.31 869.235 1745.5 -0.166041 -0.982979 0.0786273 1
1300.7 874.209 1748.14 0.24913 0.421974 0.871706 1
1300.32 898.048 1747.99 0.977575 0.208175 0.0317867 1
1300.36 869.71 1745.59 0.255155 -0.855465 0.450639 1
1299.38 902.787 1749.46 0.40319 -0.157677 -0.90143 1
1294.1 905.881 1747.13 0.507106 -0.702482 0.499363 1
1299.22 862.952 1745.97 -0.882256 0.345047 0.32026 1
1301.18 879.445 1746.67 0.544343 -0.374528 0.750613 1
1300.87 875.457 1747.11 0.854578 0.516488 0.0541888 1
1300.51 870.826 1745.33 -0.0941261 -0.782941 -0.614934 1
1301.01 878.054 1748.14 -0.440469 -0.487708 -0.753743 1
1300.22 897.558 1749.07 -0.729778 0.267072 -0.629362 1
1300.18 899.508 1746.33 -0.00153853 0.326079 -0.945341 1
1301.07 881.02 1748.41 -0.835043 -0.315848 0.450492 1
1299.91 866.595 1745.47 0.284833 -0.423781 -0.859814 1
1298.51 908.164 1748.53 -0.785739 -0.596011 0.165486 1
1301.03 887.905 1747.6 -0.0934571 0.48325 0.87048 1
1299.56 864.669 1746.07 -0.863848 -0.450208 0.226006 1
1300.79 873.376 1745.31 -0.0337305 -0.842861 -0.537073 1
1300.36 869.996 1747.63 0.173449 0.978679 -0.110014 1
1299.29 870.148 1749.24 0.235644 0.198432 -0.951366 1
1300.99 891.084 1747.67 0.881409 0.273522 -0.385101 1
1299.8 867.535 1745.97 -0.00531012 -0.980064 -0.19861 1
1301.18 879.321 1747.13 0.00776748 -0.162259 0.986718 1
1300.26 898.663 1747.67 0.519989 -0.732528 -0.439333 1
1300.76 891.895 1747.27 -0.403112 -0.0435233 -0.914115 1
1299.67 902.211 1745.66 -0.662858 -0.323032 0.675477 1
1300.46 897.005 1747.28 -0.865869 -0.0947164 0.491222 1
1296.37 891.599 1748.12 0.470143 0.845344 -0.25369 1
1295.06 900.636 1747.64 -0.0397178 -0.247267 -0.968133 1
1294.74 902.503 1747.72 -0.174794 0.727773 0.663169 1
1300.59 894.981 1748.38 -0.632744 -0.772529 0.0532347 1
1300.56 871.542 1746.79 -0.833835 0.11671 0.539536 1
1295.84 895.094 1746.89 -0.61206 0.463292 0.640892 1
1299.8 901.475 1746.39 0.022504 -0.139898 -0.98991 1
1300.99 885.895 1748.35 -0.383712 -0.528186 0.757486 1
1301.04 888.061 1748.49 0.0514496 0.426415 -0.903063 1
1300.26 897.534 1749.06 0.338264 -0.361024 -0.869045 1
1295.75 868.773 1748.23 -0.99755 -0.0603699 -0.03536 1
1298.85 905.33 1745.72 -0.860818 0.50877 0.0120982 1
1300.93 875.39 1747.67 0.134235 0.989474 -0.0540621 1
1299.21 862.697 1745.96 -0.075366 0.832077 -0.549516 1
1299.82 867.337 1745.81 0.538493 -0.510015 -0.670753 1
1300.16 876.417 1749.05 0.750593 0.653608 0.0969939 1
1294.86 860.505 1748.86 0.831134 0.356558 0.426712 1
1300.36 869.87 1745.53 0.997057 0.018585 -0.0743778 1
1301.12 889.012 1747.74 -0.857377 0.0758706 -0.509066 1
1301.08 877.541 1745.42 0.814328 -0.520874 -0.256047 1
1294.34 904.62 1747.68 -0.0462241 -0.544309 -0.83761 1
1300.89 892.898 1746.28 -0.715726 -0.659875 -0.228695 1
1301.02 876.886 1747.35 0.807812 0.517216 -0.282716 1
1301.13 885.663 1748.47 -0.803909 -0.564644 -0.186836 1
1300.48 895.09 1748.27 0.184285 0.556321 -0.810276 1
1300.66 872.772 1747.65 -0.430398 0.448513 -0.783323 1
1294.74 902.543 1747.65 -0.20603 0.707925 0.675569 1
1300.44 873.139 1748.45 0.686917 -0.620562 0.378218 1
1300.2 868.739 1745.6 0.770605 -0.300966 0.561771 1
1300.59 895.304 1748.65 -0.773337 0.158364 -0.613898 1
1300.71 895.03 1747.51 0.0600532 -0.957424 -0.28237 1
1299.62 903.07 1746.27 0.132131 -0.862219 0.488999 1
1295.15 902.064 1745.82 -0.564243 -0.555454 0.61082 1
1301.19 879.024 1745.66 0.00745022 0.850244 0.526336 1
1300.01 867.626 1746.33 0.0837933 0.666882 -0.740437 1
1299.76 867.376 1745.98 0.169789 0.956315 -0.237979 1
1296.39 890.67 1748.99 0.371938 0.290301 0.881696 1
1300.93 875.354 1745.82 -0.848435 -0.295121 0.439388 1
1300.14 868.327 1747.3 0.496732 -0.0240628 0.86757 1
1300.89 891.788 1747.72 0.893592 0.44836 0.0215833 1
1301.1 878.625 1745.35 -0.0695137 -0.959104 0.274385 1
1297.37 882.887 1749.62 0.66275 0.747009 0.0523444 1
1295.89 897.093 1749.4 0.756731 -0.365854 -0.541765 1
1301.26 884.634 1746.83 0.405865 0.864717 0.29587 1
1301.15 880.067 1746.68 -0.245887 0.578842 0.777484 1
1300.87 891.074 1748.74 -0.880126 0.474463 0.0161927 1
1300.44 897.334 1746.03 -0.873231 -0.0501198 -0.484721 1
1301.16 888.609 1746.46 0.84879 0.33221 -0.411329 1
1299.02 862.641 1746.12 0.472657 -0.37855 0.795798 1
1298.91 861.373 1745.45 -0.813781 0.179562 0.552737 1
1299.94 866.755 1745.99 -0.13723 -0.979046 0.150453 1
1300.56 873.756 1748.39 0.0747382 0.687648 -0.722187 1
1299.23 870.445 1749.09 -0.278531 0.914355 0.293896 1
1300.35 869.647 1745.5 -0.297431 0.634723 0.713205 1
1300.82 893.77 1746.7 -0.820171 -0.00108546 -0.572117 1
1300.78 891.758 1747.19 -0.141187 -0.558724 -0.817247 1
1299.53 901.949 1748.26 -0.818603 0.429544 0.381288 1
1299.68 866.827 1745.89 -0.13635 -0.422868 -0.895875 1
1299.14 862.566 1746.85 0.770761 -0.535068 -0.345875 1
1296.43 883.367 1748.1 -0.170232 0.371182 -0.912823 1
1300.98 877.426 1745.92 0.166739 0.861558 -0.479496 1
1301.07 877.769 1746.58 0.932494 -0.300941 0.199726 1
1299.09 863.274 1747.91 0.702853 -0.192535 0.684784 1
1296.43 886.947 1747.16 -0.219986 0.786185 -0.577511 1
1300.99 875.903 1746.47 -0.00898599 0.49928 -0.866394 1
1301.17 878.617 1745.37 -0.00460854 0.445283 0.895378 1
1301.22 881.387 1745.93 -0.672605 -0.705718 -0.222631 1
1301.2 887.63 1747.97 0.129013 -0.429416 -0.893844 1
1300.59 871.641 1747.24 -0.08756 -0.702777 -0.706001 1
1300.71 894.929 1748.07 0.0481982 -0.0260163 0.998499 1
1300.95 878.231 1745.45 -0.673304 -0.530429 0.515079 1
1298.95 862.168 1745.76 -0.179716 0.675647 -0.714985 1
1300.39 881.053 1749.43 -0.829751 0.500344 -0.247325 1
1300.45 873.483 1747.86 0.112028 -0.410018 -0.905171 1
1296.02 895.069 1745.32 0.381524 -0.422374 -0.822216 1
1301.25 882.255 1746.96 -0.329462 -0.815074 -0.47656 1
1300.78 875.062 1748.23 0.193612 0.97693 -0.0901211 1
1298.81 860.919 1746.39 -0.919137 -0.178906 -0.35097 1
1300.47 870.78 1745.41 -0.909246 -0.415763 -0.0203371 1
1301.06 878.5 1748.02 -0.924398 0.340721 -0.171458 1
1300.96 891.3 1748.5 0.20576 0.958933 -0.195218 1
1300.31 869.851 1747.59 -0.755948 -0.59661 -0.269443 1
1300.24 869.927 1746.48 -0.199138 0.119237 0.97269 1
1300.82 877.161 1746.37 -0.284441 -0.491335 -0.823216 1
1300.4 897.813 1747.19 0.142331 -0.969008 0.201904 1
1295.58 897.34 1746.67 0.83762 -0.483866 -0.253508 1
1300.41 883.015 1749.52 0.128691 -0.0215838 0.99145 1
1299.86 901.376 1748.05 0.255826 -0.211004 -0.943414 1
1296.86 909.242 1750.85 -0.956922 0.00549968 0.290294 1
1300.29 869.575 1745.79 0.994333 0.106193 0.00490147 1
1300.39 897.35 1748.46 -0.733882 -0.571428 0.367269 1
1300.42 894.973 1749.25 -0.729601 0.202996 0.653051 1
1293.99 906.561 1746.12 0.594 0.619269 -0.513488 1
1301.24 886.65 1747.1 -0.123635 0.934067 0.335013 1
1300.49 871.015 1746.34 -0.858653 -0.452785 -0.240211 1
1301.22 886.691 1747.34 -0.427287 -0.759248 -0.490885 1
1301.15 879.862 1747.56 -0.689006 0.181382 0.701692 1
1301.25 886.192 1745.63 0.779557 -0.482106 0.399831 1
1296.1 892.913 1746.87 -0.871025 -0.425585 -0.24534 1
1300.64 893.749 1748.88 -0.91284 0.0745903 -0.401446 1
1301.26 882.435 1746.9 0.515069 0.253657 -0.818757 1
1300.25 868.878 1745.73 0.368347 0.241678 -0.897726 1
1300.93 875.604 1747.18 0.817242 -0.574445 -0.046125 1
1299.38 904.117 1747.45 -0.516222 -0.201076 -0.832516 1
1300.34 869.757 1746.9 0.676712 0.685678 -0.268155 1
1300.29 880.948 1749.47 0.932434 -0.15851 -0.324717 1
1299.72 902.097 1748.08 0.471715 0.784785 -0.401992 1
1299.96 867.052 1747.39 0.135534 0.578808 -0.804122 1
1296.41 884.309 1747.29 0.00569848 -0.529543 0.848264 1
1295.2 900.11 1746.42 0.874572 0.41591 -0.249285 1
1300.46 870.645 1747 -0.558996 -0.821382 0.113382 1
1299.71 865.633 1746.66 0.979536 -0.177089 -0.0956499 1
1301.28 886.138 1745.66 -0.0316854 -0.924577 0.379676 1
1300.96 891.531 1747.86 -0.932212 0.078529 0.353291 1
1300.86 893.336 1746.01 0.859442 -0.397645 -0.321307 1
1301.01 876.62 1746.23 0.974414 -0.059038 0.21687 1
1300.18 899.324 1747.97 -0.114481 0.844727 -0.522811 1
1299.6 902.855 1747.32 -0.954629 -0.0144036 0.297449 1
1299.86 900.861 1748.85 -0.700845 0.670253 0.244086 1
1300.91 891.978 1747.63 -0.694488 -0.713775 0.0906186 1
1300.16 868.217 1745.36 0.332907 -0.00514718 0.942946 1
1300.13 876.472 1749.13 -0.0230536 0.815603 0.578153 1
1300.88 875.396 1747.81 0.714286 0.567803 0.409139 1
1301.17 878.799 1746.02 -0.0341833 -0.048913 -0.998218 1
1296.02 892.997 1747.19 0.339855 -0.76575 0.546008 1
1300.28 869.64 1745.6 0.768727 -0.541768 -0.339922 1
1300.99 877.372 1746.13 -0.151471 0.248169 0.956801 1
1301.21 887.958 1746.25 -0.199328 -0.162275 -0.966403 1
1300.14 899.064 1748.7 -0.865534 0.18275 -0.466319 1
1300.43 870.885 1747.66 0.930589 0.100953 -0.351871 1
1300.61 871.832 1746.91 0.0727785 0.570643 -0.817967 1
1298.72 861.314 1747.84 0.0999886 0.510929 -0.853788 1
1301.1 889.356 1747.3 0.888209 -0.265023 0.375297 1
1301.06 888.352 1748.51 0.888782 0.456429 0.0416972 1
1299.92 899.512 1749.27 -0.724281 0.676806 0.131719 1
1300.68 883.84 1749.27 0.199338 0.652371 0.731215 1
1295.09 900.46 1747.66 0.146263 -0.583157 -0.799084 1
1301.1 878.653 1745.38 -0.198422 -0.212412 0.956823 1
1300.07 867.616 1746.03 -0.0695167 -0.651927 -0.755088 1
1301.15 887.556 1748.21 0.891682 0.28853 -0.348788 1
1294.76 902.966 1745.58 0.404431 0.914563 0.00326852 1
1293.16 909.866 1748.17 0.970198 -0.00316555 0.242292 1
1300.44 897.099 1747.96 -0.670676 -0.449695 0.589889 1
1300.83 877.434 1746.1 -0.13555 0.690653 0.710369 1
1301.24 886.013 1746.83 0.791252 -0.326867 0.516796 1
1301.13 889.677 1747.07 -0.0252345 0.720583 0.692909 1
1301.12 878.331 1747.05 0.488897 0.743995 -0.455469 1
1300.37 869.999 1747.19 -0.712169 -0.617616 -0.333715 1
1298.88 861.31 1746.28 0.931732 0.278923 0.232544 1
1300.94 877.07 1745.53 -0.251313 0.868736 -0.426778 1
1299.25 902.864 1745.73 0.185084 0.572239 0.798928 1
1299.32 902.643 1748.99 0.879553 0.46955 -0.0768654 1
1300.35 869.774 1746.85 0.336402 0.260535 0.904962 1
1298.84 861.083 1745.4 0.813727 -0.284667 -0.506767 1
1295.81 895.373 1747.19 0.611996 0.294972 0.733793 1
1295.91 895.507 1747.12 0.0571883 0.552124 0.831798 1
1300.89 875.996 1746.86 -0.902186 -0.163235 -0.399268 1
1296.07 892.29 1747.35 0.0728639 -0.796722 -0.599938 1
1300.2 868.678 1746.7 -0.632857 -0.774135 0.014352 1
1301.07 887.441 1748.57 0.803584 0.576979 -0.146109 1
1300.85 891.808 1748.65 -0.999909 0.0117655 0.00658397 1
1301.23 885.191 1748.11 0.159318 0.980746 -0.112937 1
1300.85 874.292 1747.25 -0.172095 -0.685971 -0.706984 1
1300.03 898.159 1749.35 -0.79657 0.513895 -0.318415 1
1298.99 861.806 1745.34 0.921933 -0.131434 0.364368 1
1299.84 901.345 1747.71 0.915401 -0.0697031 -0.396462 1
1301.26 881.013 1745.58 0.0153387 -0.726989 0.686478 1
1299.64 902.162 1748.54 -0.75504 -0.051313 0.653667 1
1301.24 881.58 1746.87 0.587289 0.735091 0.338723 1
1300.99 885.542 1748.84 0.152228 0.197485 0.968414 1
1299.94 867.458 1746.07 -0.89851 -0.390311 -0.200842 1
1301.25 882.739 1747.95 -0.0877699 -0.912651 0.399205 1
1300.86 887.812 1749.11 -0.000116427 -0.994741 -0.102422 1
1299.17 862.514 1746.13 -0.136882 -0.896548 -0.421267 1
1299.33 902.752 1745.69 0.0555181 -0.964203 -0.259289 2
1293.82 907.941 1745.77 -0.817082 -0.576036 -0.023659 1
1299.55 901.517 1748.57 -0.0786406 -0.53303 0.842434 1
1301.3 883.833 1745.42 -0.0258483 0.79918 0.600535 1
1300.72 894.704 1746.84 0.788383 0.192887 -0.584164 1
1301.21 880.4 1746.43 0.363888 -0.917071 -0.162994 1
1300.95 891.6 1748.49 -0.199696 0.817843 0.53968 1
1300.58 871.689 1747.6 -0.0241753 -0.999146 -0.0335133 1
1301.22 882.907 1747.83 -0.997712 0.0505795 0.0448516 1
1301.01 891.433 1747.91 0.0920643 -0.978405 0.185061 1
1300.43 897.416 1745.82 0.916424 0.039765 -0.398227 1
1301.08 878.52 1748.04 -0.242915 0.88433 0.398688 1
1299.94 900.722 1748.04 0.797077 -0.159049 0.582556 1
1296.08 892.617 1747.41 -0.881324 0.354136 -0.31282 1
1301.05 881.12 1746.58 0.13942 -0.0400766 0.989422 1
1300.23 882.812 1749.62 0.360908 0.793335 0.490271 1
1300.17 899.449 1747.5 0.10265 -0.735066 -0.670179 1
1300.06 867.857 1746.83 -0.902236 0.0234152 0.430607 1
1300.53 873.251 1748.31 -0.237254 0.696079 -0.677632 1
1300.81 893.958 1747.7 -0.0602423 0.0467943 0.997086 1
1300.41 870.054 1746.35 0.0728927 0.988625 0.13156 1
1301.04 890.704 1746.33 0.92111 0.334738 0.198765 1
1300.48 870.849 1747.52 -0.0101439 0.228516 0.973487 1
1299.49 903.322 1748.32 -0.680628 -0.729314 -0.0696257 1
1301.04 890.098 1748.25 -0.623084 -0.388248 -0.678992 1
1299.95 900.94 1746.98 0.0227388 -0.12465 0.99194 1
1296.58 888.747 1746.16 0.0598753 -0.998123 -0.0128526 1
1295.94 895.121 1745.33 0.0703224 0.0961993 -0.992875 1
1296.29 892.661 1747.33 0.667354 -0.620871 -0.411288 1
1301.19 887.867 1747.06 0.554894 0.773136 0.307169 1
1301.04 877.795 1747.89 0.696945 -0.715073 0.0542102 1
1299.96 900.278 1748.65 -0.836859 -0.146413 -0.527475 1
1301.15 880.585 1746.68 -0.645157 -0.752935 0.129852 1
1300.83 894.009 1745.69 -0.285555 -0.428607 0.857178 1
1299.49 902.622 1745.71 -0.531379 0.760087 0.374037 1
1300.82 873.95 1746.69 0.581351 0.766586 -0.272722 1
1297.57 903.428 1750.64 -0.679934 -0.663913 0.311302 1
1293.81 907.552 1745.8 0.831824 -0.253191 -0.493926 1
1300.53 894.832 1748.26 -0.368785 -0.657119 -0.657414 1
1301.24 880.622 1746.35 0.00141322 0.786636 0.617415 1
1300.92 875.299 1745.75 0.862546 -0.290914 -0.413985 1
1296.31 891.773 1748.15 0.00346128 -0.910271 -0.413998 1
1296.44 884.656 1747.01 0.91857 -0.222763 0.326504 1
1298.91 862.415 1746.62 -0.927697 -0.266405 -0.261546 1
1293.51 909.1 1749.63 -0.316511 -0.717989 -0.619929 1
1300.79 892.104 1747.61 -0.80752 -0.200771 0.55462 1
1299.76 865.888 1746.65 0.887569 0.00222372 0.46067 1
1296.03 892.75 1747.42 -0.124207 0.887624 0.443504 1
1301.16 879.038 1745.52 0.668002 -0.200474 0.716647 1
1300.48 876.5 1748.93 0.502101 -0.0128189 0.864714 1
1301.21 880.229 1746.86 -0.155774 -0.984459 0.0810832 1
1300.48 872.94 1748.23 -0.151806 0.786559 -0.598566 1
1297.22 882.929 1749.48 0.836712 -0.514798 -0.186805 1
1300.46 896.689 1748.38 -0.951833 -0.120316 0.282024 1
1301.01 890.833 1748.03 -0.956381 -0.0869097 -0.278894 1
1301.23 881.615 1747.94 0.162097 0.550916 -0.818667 1
1300.62 895.599 1747.02 0.87363 0.486561 0.0053946 1
1301.13 878.066 1746.48 -0.0718476 -0.9964 -0.0450028 1
1293.44 908.727 1746.71 0.00302595 -0.141931 0.989872 1
1300.32 897.811 1748.77 0.215979 -0.651463 -0.727289 1
1301.07 888.063 1747.73 0.423236 -0.837346 0.346011 1
1300.11 876.135 1748.96 0.0376783 -0.999184 -0.0145267 1
1295.23 901.635 1745.62 -0.234827 -0.764256 -0.60064 1
1299.89 871.801 1749.01 -0.683052 -0.109426 0.722126 1
1295.81 895.435 1747.35 0.951861 -0.203909 -0.22887 1
1300.82 886.494 1749.18 0.382978 0.723139 -0.574802 1
1301.06 887.125 1747.97 0.0431366 0.448448 0.892767 1
1299.12 862.225 1745.71 -0.0733401 -0.385626 -0.919736 1
1300.39 897.725 1748.11 -0.0219133 0.243095 0.969755 1
1299.82 866.48 1747.47 0.846764 0.0678876 -0.52762 1
1299.19 862.971 1746.21 0.352761 0.799445 -0.486258 1
1300.17 876.692 1749.03 0.0525686 0.751252 0.657918 1
1300.88 892.748 1747.68 -0.670857 0.167774 -0.722359 1
1301.06 876.685 1745.88 0.0365357 -0.0806037 0.996076 1
1300.08 870.538 1748.49 -0.918619 -0.385176 -0.088196 1
1300.22 898.925 1747.71 0.331394 0.919168 0.212856 1
1296.39 891.616 1748.6 -0.301038 -0.606284 0.736068 1
1300.2 896.991 1745.41 -0.358897 -0.932307 -0.0446808 1
1300.78 873.488 1747.26 -0.16699 -0.852608 0.49515 1
1300.39 897.12 1748.77 0.115028 0.477206 -0.871231 1
1300.97 891.29 1748.34 0.784841 -0.606674 0.126379 1
1301.22 886.763 1747.29 -0.487331 -0.872143 0.043293 1
1300.86 874.432 1747.45 0.0374119 0.737023 0.674831 1
1299.39 863.667 1746.98 -0.232326 -0.928616 -0.289303 1
1300.82 876.246 1748.28 0.786875 0.546669 0.286323 1
1299.73 865.505 1746.85 0.0731418 0.358671 0.930594 1
1301.23 885.831 1747.89 -0.386511 -0.771042 0.506067 1
1300.97 880.959 1747.18 -0.03349 -0.389775 0.920301 1
1296.1 893.155 1746.86 -0.693082 0.205429 -0.690968 1
1299.78 867.374 1745.75 0.47108 -0.532179 -0.703469 1
1301.03 877.446 1746.77 -0.950398 -0.209625 -0.229785 1
1297.38 903.459 1750.83 0.171957 0.479569 0.860491 1
1301.15 887.33 1748.28 -0.532785 -0.84567 -0.0313414 1
1301.21 880.611 1747.44 -0.191828 0.892095 -0.409107 1
1294.15 905.54 1747.83 0.126625 -0.561961 -0.817414 1
1299.74 867.403 1748.22 0.782101 0.48093 0.396264 1
1299.04 862.168 1746.66 -0.791273 0.111554 0.601201 1
1300.04 899.481 1748.91 -0.773178 0.631414 0.0592676 1
1301.16 879.528 1747.88 -0.141716 -0.588092 0.796282 1
1299.83 901.316 1748.76 0.182884 -0.977073 -0.109004 1
1300.3 876.576 1749.14 -0.751718 0.573803 -0.32507 1
1301.19 886.707 1747.46 -0.976667 -0.0569164 0.207081 1
1293.46 908.55 1748.28 0.0186936 0.201805 0.979247 1
1300.49 896.669 1747.6 -0.853519 0.319309 0.411761 1
1301.19 887.678 1748.04 -0.078178 0.672471 0.735983 1
1301.19 885.636 1748.32 -0.178548 -0.746569 0.640902 1
1299.81 866.166 1745.88 0.840923 0.489331 -0.231092 1
1300.16 880.352 1749.43 -0.573197 -0.249404 0.78054 1
1300.92 877.372 1745.48 -0.425691 -0.827802 -0.365419 1
1300.62 874.471 1747.69 0.881853 -0.21322 -0.420562 1
1296.32 892.669 1746.76 0.107477 -0.877438 -0.467494 1
1300.19 897.054 1748.99 -0.308793 -0.88379 0.351515 1
1293.88 907.805 1745.79 -0.525574 0.306187 -0.793739 1
1301.08 885.129 1748.7 0.197939 -0.794606 -0.573952 1
1299.71 902.41 1745.63 -0.840373 -0.392902 -0.373366 1
1301.28 884.831 1746.54 -0.0327952 -0.966776 -0.253514 1
1301.2 880.28 1747.15 -0.420607 -0.289357 0.859862 1
1301.25 886.15 1747.77 -0.0543922 0.0128326 0.998437 1
1300.69 892.444 1748.11 -0.75458 -0.0737946 -0.652046 1
1295.77 895.901 1745.39 -0.428519 -0.785721 -0.446109 1
1301.07 877.864 1746.54 0.568948 -0.0571073 -0.820388 1
1295.56 899.463 1749.54 -0.367773 0.76734 -0.525293 1
1301.27 884.392 1746.79 0.326419 0.89004 -0.318244 1
1300.3 869.29 1746.93 0.00593315 -0.469323 -0.883006 1
1301.26 885.838 1747.01 0.00114523 -0.721112 0.692818 1
1296.37 866.248 1749.27 0.626978 0.76958 -0.121021 2
1300.57 895.976 1748.11 -0.7171 -0.696876 -0.0114769 1
1294.96 901.46 1745.83 -0.018695 -0.208563 -0.97783 1
1301.27 886.49 1745.69 0.0544611 0.107259 0.992738 1
1300.42 870.623 1747.73 0.111218 -0.678598 -0.726041 1
1300.67 895.364 1747.11 -0.227916 0.420109 0.878387 1
1294.33 904.61 1748.66 -0.111181 0.885582 0.45098 1
1300.13 878.39 1749.5 0.408213 -0.831369 -0.377078 1
