x z szz sxx pp state
1299.96 1749.43 -138265 -416402 0 4
1300.66 1749.13 -86732.3 -159026 0 4
1302.61 1753.56 -694605 -537056 0 4
1301.38 1746.31 -23832.6 52139.3 0 4
1301.65 1747.84 -125245 -31044.3 0 4
1302.25 1749.82 -560772 -333231 0 4
1300.84 1748.66 -213599 -227623 0 4
1299.71 1749.44 -99558.6 -466250 0 12
1295.63 1747.25 -521850 -97043.5 0 4
1296.98 1752.2 -465645 -704529 0 4
1290.38 1746.78 -1.41563e+06 -635619 0 4
1301.45 1746.46 -76515 53419.6 0 4
1296.29 1745.83 -308550 6679.2 0 4
1298.63 1750.79 -172076 -675024 0 4
1289.82 1745.07 -1.41594e+06 -640613 0 0
1303.2 1745.25 -1.85236e+06 -1.12468e+06 0 4
1294.19 1747.92 -641080 -167811 0 4
1298.58 1749.66 -27844.7 -375544 0 4
1296.27 1744.92 -319397 -3605.02 0 4
1301.62 1746.54 -219181 -11475.5 0 4
1301.38 1748.15 -339765 -185639 0 4
1296.94 1752.15 -515960 -749462 0 4
1302.53 1747.07 -670593 -114051 0 4
1291.25 1752.75 -1.11297e+06 -571153 0 4
1300.62 1749.85 -121374 -294191 0 4
1296.24 1748.91 -234536 -150129 0 4
1295.83 1748.28 -759780 -314777 0 4
1291.99 1749.12 -1.42291e+06 -642573 0 4
1301.04 1750.23 -266353 -428729 0 4
1301.35 1747.73 -84069.4 -26185.2 0 4
1302.05 1745.96 -257667 10818.1 0 4
1292.9 1745.22 -1.39382e+06 -467205 0 0
1305.37 1747.9 -1.62154e+06 -549690 0 5
1296.25 1746.47 -189801 37154.8 0 4
1303.49 1747.75 -973955 -249159 0 4
1297.35 1749.37 50819.5 -14997.7 0 12
1295.11 1750.58 -854835 -721166 0 4
1301.42 1749.68 -254138 -256068 0 4
1294.56 1752.41 -1.01646e+06 -678379 0 4
1298.62 1749.68 -23922.8 -370080 0 4
1301.55 1750.84 -475087 -503015 0 4
1295.98 1748.11 -582482 -199460 0 4
1305.76 1747.4 -1.5799e+06 -697501 0 4
1299.16 1750.7 -108458 -504480 0 4
1299.53 1749.62 38076.7 -176022 0 12
1305.96 1746.86 -1.6674e+06 -728056 0 4
1316.2 1760.02 -982991 -527237 0 0
1303.57 1747.54 -1.5468e+06 -439969 0 4
1302.59 1746.48 -1.0874e+06 -250086 0 5
1293.19 1744.51 -1.39849e+06 -592277 0 4
1299.5 1749.71 -25215.9 -376388 0 4
1293.21 1747.64 -1.58212e+06 -469726 0 4
1303.3 1749.59 -1.04073e+06 -424394 0 4
1298.04 1750.18 -221147 -733178 0 4
1306.53 1746.91 -1.61514e+06 -763299 0 4
1296.01 1749.98 -712837 -747221 0 4
1302.52 1753.19 -718489 -584118 0 0
1302.33 1747.33 -747324 -147563 0 4
1300.95 1748.48 -123553 -59374.5 0 4
1296.03 1747.97 -816813 -303707 0 4
1295.86 1750.56 -601999 -638187 0 4
1301.5 1748.16 -89421.9 -41235.6 0 4
1296.52 1749.41 -266499 -264363 0 4
1297.07 1752.07 -423958 -683132 0 4
1302.38 1747.19 -661930 -114799 0 4
1301.46 1746.19 -234123 7407.03 0 4
1294.39 1750.46 -1.09209e+06 -677470 0 4
1295.44 1744.83 -968131 -527197 0 4
1300.32 1749.2 -287198 -506347 0 4
1297.47 1749.71 -266898 -600678 0 4
1298.59 1749.83 -29953 -378498 0 4
1295.62 1744.66 -1.09212e+06 -801222 0 4
1302.11 1750.25 -576810 -414662 0 4
1294.61 1744.32 -1.10812e+06 -635823 0 4
1303.94 1750.23 -1.28875e+06 -446206 0 4
1300.85 1748.95 1790.21 -37862.1 0 4
1298.12 1750.94 -179059 -536913 0 4
1299.51 1750.57 -102696 -501006 0 4
1302.57 1750.19 -717250 -393268 0 4
1300.93 1748.67 -139951 -110132 0 4
1295.32 1747.59 -919053 -266160 0 4
1304.54 1746.76 -1.69785e+06 -478792 0 5
1305.52 1745.59 -1.60152e+06 -807966 0 4
1294.25 1749.19 -954663 -447957 0 4
1292.39 1751.68 -1.2433e+06 -617945 0 0
1303.44 1746.34 -787172 -151793 0 5
1295.9 1753.98 -695599 -669413 0 4
1301.24 1748.42 -257205 -193323 0 4
1301.45 1746.14 -381175 -44523.6 0 4
1300.62 1748.93 -295674 -331690 0 4
1302.55 1745.49 -1.46461e+06 -671684 0 5
1302.64 1746.81 -838992 -172559 0 4
1301.19 1748.07 -115158 -49292.9 0 4
1301.17 1748.55 -226075 -202494 0 4
1299.43 1750.04 -110716 -588494 0 4
1310.9 1745.59 -1.38277e+06 -784572 0 4
1298.82 1750.96 -121700 -513131 0 4
1301.84 1746.91 -18252.9 56837.4 0 4
1298.83 1750.72 -125139 -547482 0 4
1295.43 1748.5 -728634 -316220 0 4
1295.21 1749.53 -767826 -504646 0 4
1294.77 1747.23 -963727 -262427 0 4
1302.54 1747.02 -592051 -90763.7 0 4
1301.76 1747.02 -496137 -111927 0 4
1297.21 1749.45 -383034 -623810 0 4
1298.68 1756.96 -629146 -660556 0 4
1292.23 1746.92 -1.57631e+06 -553266 0 4
1301.77 1746.65 -440118 -103964 0 4
1297.24 1749.51 5421.94 -63793.9 0 4
1294.88 1749.2 -925344 -567415 0 4
1295.24 1745.06 -623772 -160008 0 4
1298.65 1749.93 -66061.2 -501706 0 4
1281.04 1757.08 -929013 -521530 0 4
1303.54 1746.87 -884576 -181322 0 5
1301.37 1746.5 -54200.9 25722.6 0 4
1297.65 1750.01 -308810 -755902 0 4
1298.17 1749.96 7587.97 -210539 0 4
1303.62 1749.48 -1.0832e+06 -372433 0 4
1295.84 1745.65 -99634.7 65680.1 0 4
1304.48 1760.71 -730207 -506174 0 4
1301.98 1747.19 -98819.8 8238.22 0 4
1294.36 1754.75 -805255 -572411 0 0
1294.2 1746.03 -974087 -238849 0 4
1296.31 1750.32 -498181 -613350 0 4
1299.67 1749.73 -75692.3 -446836 0 4
1299.29 1750.12 -61925.6 -447200 0 4
1302.18 1746.54 -630426 -101167 0 4
1305.89 1750.96 -1.28724e+06 -475697 0 5
1300.83 1748.99 -34574 -84242.6 0 4
1299.69 1749.52 47836.7 -152609 0 12
1302 1752.06 -617899 -557029 0 4
1299.38 1749.93 -15560.6 -373014 0 4
1301.22 1748.73 -138479 -158240 0 4
1305.72 1750.51 -1.33844e+06 -452856 0 5
1295.73 1745 -777632 -398753 0 4
1303.23 1751.02 -965026 -441462 0 4
1301.94 1748.91 -659428 -371090 0 4
1331.51 1761.57 -1.01562e+06 -538922 0 4
1297.82 1752.6 -413469 -743974 0 4
1298.33 1750.34 -149360 -624830 0 4
1300.3 1749.25 24188.2 -76822.1 0 4
1325.56 1761.58 -996947 -541259 0 4
1301.26 1747.88 -299898 -114443 0 4
1303.21 1746.41 -906155 -204631 0 5
1295.91 1750.45 -594668 -639862 0 4
1300.16 1749.45 -184194 -468085 0 4
1301.55 1744.67 -1.52224e+06 -866532 0 4
1294.6 1750.54 -890889 -642834 0 4
1302.1 1747.02 -286987 -23587.4 0 4
1306.42 1749.83 -1.37886e+06 -472081 0 5
1301.41 1745.47 -737984 -152654 0 4
1299.14 1749.69 39780.4 -210857 0 12
1302.26 1745.21 -1.09492e+06 -773342 0 4
1303.42 1751.03 -951822 -431889 0 4
1302.86 1744.72 -1.49336e+06 -1.25802e+06 0 4
1301.57 1751.8 -485462 -529230 0 4
1325.98 1747.04 -1.30718e+06 -726618 0 4
1336.34 1747.21 -1.31612e+06 -738129 0 4
1297.32 1750.04 -337876 -667969 0 4
1273.44 1744.91 -1.08943e+06 -624311 0 4
1301.98 1747.59 12343.4 59751.3 0 4
1320.01 1752.85 -1.18399e+06 -614053 0 4
1304.16 1755.91 -789234 -519431 0 4
1296.27 1745.21 -190657 40962.3 0 4
1302.12 1745.26 -1.16138e+06 -644817 0 4
1303.18 1745.32 -1.7926e+06 -1.16592e+06 0 4
1302.26 1744.89 -1.23283e+06 -1.06342e+06 0 4
1299.43 1749.82 -84354.8 -534307 0 4
1301.09 1751.4 -429829 -575770 0 4
1295.99 1749.92 -459117 -439807 0 4
1287.4 1749.31 -1.20827e+06 -634440 0 4
1292.62 1751.49 -1.23202e+06 -620990 0 4
1300.09 1749.33 -183436 -440144 0 4
1302.08 1750.46 -483788 -369374 0 4
1295.69 1750.59 -576039 -571978 0 4
1302.77 1748.53 -950677 -315044 0 4
1295.6 1745.17 -235428 32032.9 0 4
1322.75 1750.34 -1.2343e+06 -660200 0 4
1286.53 1751.25 -1.13868e+06 -605098 0 4
1301.37 1747.11 47993.3 21870 0 4
1298.09 1749.63 -99509.5 -424486 0 4
1305.72 1747.97 -1.70841e+06 -633606 0 5
1301.45 1746.61 -147061 8970.47 0 4
1299.8 1749.48 -56089 -304995 0 12
1300.93 1748.57 -497478 -373475 0 4
1306.48 1745.53 -1.59439e+06 -872146 0 0
1302.21 1744.99 -1.46798e+06 -1.16419e+06 0 4
1297.83 1749.49 -227490 -593104 0 4
1296.24 1753.11 -608135 -669491 0 0
1293.28 1748.12 -1.33139e+06 -404572 0 4
1300.24 1749.24 -243044 -442602 0 4
1293.87 1754.45 -932481 -584413 0 4
1306.03 1753.35 -1.01857e+06 -421994 0 0
1301.38 1748.28 71762.6 42503.8 0 12
1301.98 1749.02 -370555 -198523 0 4
1295.47 1750.46 -652415 -570865 0 4
1303.53 1744.87 -1.66615e+06 -917392 0 4
1301.36 1747.12 50189.4 21635.8 0 4
1302.41 1747.8 -811848 -232416 0 4
1301.4 1744.92 -385887 -30603 0 4
1298.81 1749.77 -7678.68 -337100 0 4
1298.42 1750.18 -161866 -692961 0 4
1297.99 1749.75 -144030 -547530 0 4
1301.37 1747.81 76923.1 54884.4 0 12
1299.03 1750.33 -28241.9 -332642 0 4
1312.14 1746.37 -1.34576e+06 -755542 0 4
1299.84 1749.42 -128646 -468186 0 4
1301.91 1746.89 -279840 -29032 0 4
1300.36 1749.15 -116786 -228555 0 4
1303.67 1747.88 -977380 -252473 0 4
1301.67 1746.11 -193223 11700.9 0 4
1296.3 1745.29 -278339 6605.64 0 4
1300.53 1749.2 -219326 -382299 0 4
1302.69 1746.25 -539606 -66465.8 0 4
1296.25 1749.88 -586415 -673458 0 4
1303.44 1744.77 -1.85829e+06 -1.18128e+06 0 4
1318.59 1759.67 -1.00428e+06 -537110 0 4
1300.33 1750.25 -148150 -424485 0 4
1299.01 1750.32 -77093.5 -473644 0 4
1295.71 1749.54 -605921 -483767 0 4
1301.56 1745.06 -365113 -64775.2 0 4
1301.4 1746.15 -61975.9 42981.3 0 4
1301.55 1745 -143186 11298.9 0 12
1302.74 1748.58 -710675 -247620 0 4
1299.18 1751.36 -181126 -588009 0 4
1301.97 1746.68 -349050 -17963.8 0 4
1300.88 1748.6 -226616 -188002 0 4
1301.39 1748.09 -196264 -118304 0 4
1301.82 1744.85 -311861 -204297 0 4
1304.03 1760.53 -743258 -516243 0 0
1304.76 1746.08 -1.78928e+06 -640368 0 5
1301.3 1748.4 4612.18 -10863.4 0 4
1287.91 1759.76 -886460 -494644 0 4
1295.67 1749.33 -626179 -464849 0 4
1301.44 1746.9 -108796 -12074.6 0 4
1301.02 1750.76 -355671 -510747 0 4
1297.44 1749.68 -10963.1 -132617 0 4
1301.48 1744.77 -438194 -186716 0 4
1294.76 1744.87 -1.13547e+06 -546380 0 4
1301 1757.93 -690805 -617988 0 0
1301.1 1756.01 -622620 -626074 0 4
1274.68 1754.5 -885282 -514029 0 4
1295.59 1745.39 -613771 -120008 0 4
1304 1746.92 -1.23205e+06 -299431 0 5
1302.93 1749.05 -799265 -297062 0 4
1298.86 1749.68 -7048.12 -330046 0 4
1294.82 1746.58 -946854 -212699 0 4
1297.33 1749.47 -103599 -246169 0 4
1303.84 1753.55 -840751 -485574 0 4
1299.89 1750.67 -169904 -531953 0 4
1300.24 1749.3 30135.8 -67740.6 0 4
1298.95 1749.77 48944 -178884 0 4
1299.51 1752.17 -283519 -618193 0 4
1301.4 1745.44 -206597 32296.4 0 4
1292.72 1760.1 -810174 -514948 0 4
1295.98 1749.36 -536510 -414033 0 4
1280.74 1748.27 -1.11793e+06 -616609 0 0
1310.92 1746.53 -1.3515e+06 -754908 0 0
1301.92 1749.53 -456374 -325242 0 4
1303.63 1751.06 -1.00202e+06 -433017 0 4
1301.37 1748.13 -277280 -146116 0 4
1301.67 1746.48 -185203 20190.7 0 4
1322.45 1746.76 -1.31506e+06 -715900 0 4
1302.79 1745.64 -1.067e+06 -344113 0 5
1300.15 1749.29 -21453.2 -169980 0 4
1291.5 1744.73 -1.43004e+06 -627355 0 5
1302.54 1750.73 -643998 -400094 0 4
1298.42 1750.68 -128903 -529788 0 4
1295.34 1744.91 -530507 -182847 0 4
1294.99 1746.29 -973773 -215067 0 4
1299.57 1749.94 -59096.9 -430836 0 4
1305.19 1749.25 -1.43702e+06 -434095 0 0
1300.81 1748.74 -77209.3 -58788.8 0 4
1304.92 1749.65 -1.47565e+06 -472963 0 0
1304.6 1752.18 -962478 -415749 0 4
1295.36 1744.78 -1.06065e+06 -668834 0 4
1300.65 1749.04 -205986 -227606 0 4
1299.87 1750.1 -67542.9 -371077 0 4
1296.19 1745.48 -252080 16673.7 0 4
1302.03 1747.38 -346181 -61972.8 0 4
1293.22 1744.82 -1.46456e+06 -612739 0 4
1286.47 1751.7 -1.12958e+06 -598815 0 4
1301.43 1747.12 -133232 -22927.3 0 4
1301.92 1746.37 -536523 -88447 0 4
1298.75 1749.68 17293.7 -275120 0 12
1304.48 1749.86 -1.28513e+06 -401427 0 4
1294.08 1744.73 -1.34349e+06 -637246 0 0
1295.06 1744.73 -1.08318e+06 -738973 0 4
1302.57 1746.59 -1.10596e+06 -256361 0 5
1289.37 1744.42 -1.39819e+06 -661011 0 4
1300.26 1749.21 -36683.5 -176844 0 4
1300.85 1748.75 -304864 -215640 0 4
1300.74 1748.76 -177036 -143017 0 4
1300.68 1750.28 -229415 -441521 0 4
1294.53 1744.84 -1.26818e+06 -662150 0 4
1302.01 1754.18 -640777 -590273 0 4
1298.43 1751.71 -226001 -601990 0 4
1294.15 1750.47 -1.07964e+06 -672680 0 4
1285.64 1748.67 -1.19403e+06 -637258 0 4
1299.49 1749.49 -19455.6 -337012 0 12
1299.1 1749.6 17200.7 -279234 0 12
1299.85 1749.44 -71182 -372741 0 12
1295.41 1749.73 -829748 -665906 0 4
1293.47 1748.37 -1.69619e+06 -570327 0 4
1300.79 1749.15 -76485.1 -156679 0 4
1301.9 1755.74 -658530 -600085 0 4
1294.81 1750.54 -897253 -655466 0 4
1302.84 1747.12 -856880 -189287 0 4
1311.89 1745.79 -1.36782e+06 -766710 0 4
1296.24 1745.21 -149826 41527.8 0 4
1298.95 1750.72 -135604 -609265 0 4
1301.59 1748.13 -497825 -217626 0 4
1301.4 1745.78 -179843 37803.2 0 4
1295.92 1747.71 -345648 -79687.3 0 4
1298.89 1749.67 6876.37 -300363 0 4
1292.75 1744.32 -1.40932e+06 -605947 0 4
1305.03 1754.37 -947179 -509875 0 4
1301.52 1744.88 -376665 -128144 0 4
1297.89 1750.9 -170768 -454787 0 4
1297.89 1749.43 -336090 -825951 0 4
1298.67 1750.82 -148009 -600264 0 4
1283.54 1759.39 -885300 -500121 0 4
1296.61 1751.98 -492620 -683758 0 4
1303.12 1753.11 -794049 -509257 0 0
1301.13 1748.14 -61806 -35857.7 0 4
1301.7 1746.97 -337774 -66563.6 0 4
1301.41 1746.98 -44390.8 16663.7 0 4
1296.69 1750.89 -425389 -672311 0 4
1291.14 1754.83 -1.06709e+06 -557085 0 0
1298.31 1749.58 -147687 -626152 0 4
1289.98 1744.5 -1.37974e+06 -643184 0 5
1302.31 1749.22 -847760 -453394 0 4
1264.27 1743.82 -999101 -601156 0 0
1295.38 1744.68 -479691 -260832 0 4
1286.61 1746.19 -1.28067e+06 -670292 0 4
1302.33 1755.12 -662609 -576476 0 4
1291.9 1747.32 -1.61583e+06 -645611 0 4
1304.43 1747.29 -1.46129e+06 -380936 0 5
1287.78 1749.27 -1.21771e+06 -642931 0 4
1302.79 1747.35 -954234 -226901 0 4
1296.97 1748.93 24219.9 18431.6 0 12
1303.67 1751.26 -928633 -443340 0 4
1301.52 1746.06 -482453 -74184.1 0 4
1301.56 1755.6 -621007 -608801 0 4
1294.02 1750.18 -1.15452e+06 -657046 0 4
1295.27 1744.66 -1.05282e+06 -541366 0 4
1295.15 1744.73 -725858 -389146 0 4
1301.4 1746.81 -82630.2 6876.31 0 4
1299.74 1749.42 -112915 -431650 0 12
1301.49 1745.16 -940857 -372755 0 4
1303.69 1749.21 -1.17185e+06 -402588 0 4
1298.49 1749.85 -41379 -393181 0 4
1301.42 1745.4 -553121 -87308 0 4
1304.2 1747.46 -1.61656e+06 -434132 0 5
1283.75 1750.59 -1.10845e+06 -606821 0 4
1302.62 1745.72 -719214 -167159 0 5
1292.42 1751.15 -1.25577e+06 -628468 0 4
1303.18 1745.39 -1.20649e+06 -582351 0 5
1301.24 1750.51 -344576 -419965 0 4
1294.1 1748.09 -1.39348e+06 -484377 0 4
1295.44 1744.42 -892216 -707652 0 4
1302.23 1745.28 -501652 -141333 0 5
1302.44 1751.12 -662329 -438579 0 4
1295.76 1745.26 -375410 -30565.4 0 4
1309.93 1760.71 -885039 -502397 0 4
1296.24 1746.9 -363051 -18956.1 0 4
1344.42 1761.31 -1.00969e+06 -588503 0 4
1300.11 1760.61 -641057 -495591 0 4
1291.69 1755.72 -1.01026e+06 -548215 0 4
1304.03 1746.76 -1.82658e+06 -521776 0 5
1298.77 1750.94 -167139 -649683 0 4
1302.01 1749.93 -676677 -480889 0 4
1295.43 1754.54 -725816 -627609 0 0
1301.36 1747.39 -296865 -89663.7 0 4
1297.31 1749.54 -423850 -677268 0 4
1302.49 1746.71 -519400 -58227.3 0 4
1303.72 1748.94 -1.28823e+06 -432387 0 4
1303.08 1749.15 -791707 -284626 0 4
1298.37 1749.71 56604 -105050 0 4
1297.99 1751.78 -271104 -633689 0 4
1297.54 1749.65 -84232.7 -280168 0 4
1295.2 1745.22 -1.12699e+06 -479914 0 4
1301.9 1750.96 -433622 -399137 0 4
1285.18 1745.38 -1.24651e+06 -662731 0 4
1302.72 1748.39 -1.04428e+06 -361087 0 4
1294.72 1750.5 -1.09499e+06 -743451 0 4
1300.78 1750.02 -250432 -457712 0 4
1296.3 1744.46 -10583.9 45454.2 0 12
1301.71 1745.61 -98160.8 63259.3 0 12
1296.68 1748.63 6248.43 32477.9 0 12
1302.41 1746.79 -920525 -195036 0 4
1301.57 1747.83 -435636 -206710 0 4
1291.89 1744.61 -1.45969e+06 -638007 0 5
1301.94 1745.37 -802722 -251709 0 4
1302.09 1747.14 -258114 -9370.84 0 4
1303.91 1753.31 -933043 -512123 0 4
1301.72 1746.47 -179920 14823.9 0 4
1302.15 1748.41 -369155 -129072 0 4
1301.4 1746.19 -49788.3 41196.5 0 4
1301.27 1747.94 -317787 -127458 0 4
1298.92 1750.18 -92487.2 -592405 0 4
1296.51 1749.48 -178349 -194585 0 4
1301.17 1750.11 -370857 -487281 0 4
1293.97 1744.69 -1.20366e+06 -493444 0 4
1301.66 1745 -990184 -410721 0 4
1302.41 1755.48 -738028 -607868 0 4
1300.02 1749.81 -76282.2 -366112 0 4
1298.78 1749.64 -29022.1 -412196 0 4
1299.15 1749.97 -30641.7 -425759 0 4
1334.75 1755.75 -1.11783e+06 -612307 0 4
1302.12 1747.83 -579067 -166140 0 4
1298.96 1750.55 -121605 -598341 0 4
1307.34 1750.59 -1.27139e+06 -487143 0 5
1294.16 1744.67 -1.26394e+06 -650102 0 4
1302.13 1746.75 -195130 42304 0 4
1303.82 1760.59 -752638 -525623 0 4
1312.08 1749.05 -1.29534e+06 -650734 0 4
1299.54 1750.42 -107390 -533576 0 4
1303.57 1748.81 -1.20587e+06 -384756 0 4
1300.53 1749.29 -101306 -256770 0 4
1301.39 1746.86 -32231.7 18873.3 0 4
1296.26 1746.74 -385697 -29034 0 4
1302 1745.22 -1.00765e+06 -416901 0 5
1298.05 1749.6 -89472.7 -412030 0 4
1292.71 1750.2 -1.36512e+06 -645651 0 4
1301.98 1751.13 -564021 -463290 0 4
1290.87 1748.54 -1.40612e+06 -671633 0 4
1297 1749.57 -127005 -225183 0 4
1294 1750.83 -1.20822e+06 -697231 0 0
1320.66 1754.71 -1.14632e+06 -590291 0 4
1295.32 1744.58 -1.04641e+06 -758997 0 4
1301.94 1749.58 -480985 -367859 0 4
1301.52 1752.29 -519933 -609261 0 4
1301.61 1745.61 -181892 25437.2 0 4
1304.81 1745.56 -1.76777e+06 -900821 0 4
1303.81 1744.96 -1.76795e+06 -888291 0 4
1299.21 1750.92 -120239 -522193 0 4
1301.63 1746.44 -124904 15544.3 0 4
1304.54 1753.27 -960670 -494324 0 0
1288.81 1751.86 -1.18409e+06 -601957 0 4
1298.41 1750.06 -32839.3 -336428 0 4
1294.01 1745.87 -1.49098e+06 -426202 0 4
1299.45 1749.73 -4116.55 -325276 0 4
1295.42 1753.02 -785662 -662853 0 4
1302.37 1753.37 -676050 -574716 0 0
1308.79 1754.52 -1.07845e+06 -469555 0 5
1298.37 1750.83 -226738 -715100 0 4
1302.06 1758.89 -710791 -568058 0 0
1301.39 1745.44 -179674 46526 0 4
1300.97 1748.57 25272.2 -2169.48 0 4
1303.65 1752.82 -898262 -493889 0 4
1300.71 1749.49 -96168.7 -261517 0 4
1297.93 1750.05 -179072 -634109 0 4
1298.94 1751.4 -218101 -658003 0 4
1301.9 1746.26 -322190 -19500.1 0 4
1304.24 1747.72 -1.71471e+06 -465029 0 5
1301.66 1746.97 -265833 -36486.7 0 4
1295.54 1744.6 -890024 -701264 0 4
1296.78 1752.14 -522351 -733195 0 4
1301.37 1749.98 -334098 -372992 0 4
1301.79 1745.15 -80008.6 56513 0 12
1301.69 1745.08 -78354.8 47471.8 0 4
1303.62 1748.77 -1.445e+06 -452039 0 4
1302.63 1753.67 -689684 -534072 0 0
1297.73 1749.38 -120808 -300396 0 4
1300.56 1749.61 -71669.5 -183535 0 4
1299.52 1749.59 13203.1 -274710 0 4
1301.42 1745.72 -366528 -25788.2 0 4
1299.35 1750.15 -81281.9 -510538 0 4
1304.47 1746.58 -1.83212e+06 -537729 0 5
1294.91 1744.87 -1.26771e+06 -722317 0 4
1297.86 1749.59 -156190 -503248 0 4
1294.2 1744.62 -1.23461e+06 -616427 0 4
1296.71 1749.93 -381738 -523892 0 4
1301.4 1745.39 -163405 45327 0 12
1293.27 1748.04 -1.52646e+06 -488185 0 4
1301.59 1746.82 -55607.5 30215.1 0 4
1297.46 1749.9 -97077.4 -278719 0 4
1303.23 1747.18 -1.27379e+06 -333222 0 4
1301.38 1747.28 -256444 -71301.4 0 4
1299.04 1749.68 -64173.6 -504004 0 4
1299.37 1750.12 -66378.4 -455036 0 4
1296.37 1749.26 -170639 -141613 0 4
1301.34 1747.55 -164496 -58370.3 0 4
1300.44 1749.87 -215033 -488340 0 4
1295.3 1749.8 -709557 -539940 0 4
1300.51 1749.02 -289342 -368756 0 4
1303.84 1752.12 -868170 -417639 0 4
1298.8 1750.46 -154379 -642032 0 4
1300.61 1749.57 -209526 -378303 0 4
1298.86 1749.73 27109.1 -238400 0 4
1298.33 1750.59 -165861 -625737 0 4
1300.06 1749.41 -85659.3 -277030 0 4
1297.45 1750.56 -246439 -531524 0 4
1295.2 1751.56 -824245 -733935 0 4
1294.07 1749.39 -1.37575e+06 -684774 0 4
1301.83 1747.25 -362752 -79191.8 0 4
1300.28 1749.39 -203542 -470046 0 4
1279.38 1759.64 -832898 -474411 0 4
1297.97 1749.74 -145576 -549832 0 4
1294.91 1744.45 -1.09053e+06 -732504 0 4
1300.28 1749.94 -167036 -489123 0 4
1299.28 1750.41 -113926 -539583 0 4
1298.38 1749.66 -12564.8 -280558 0 4
1301.41 1746.04 -165696 48609.9 0 12
1301.67 1746.72 -258174 -34663.3 0 4
1302.61 1744.79 -1.04801e+06 -905997 0 4
1304 1754.63 -848602 -525935 0 4
1296.36 1757.64 -704889 -605874 0 4
1301.92 1745.23 -943235 -392541 0 4
1300.22 1749.45 -113843 -325093 0 4
1298.44 1749.61 -47119.3 -396210 0 4
1291.03 1755.48 -1.00209e+06 -535652 0 4
1301.42 1745.18 -438782 -50368 0 4
1301.09 1748.25 -237929 -123292 0 4
1297.36 1749.18 -394368 -573506 0 4
1298.54 1749.59 -46353 -432287 0 4
1299.31 1750.54 -111106 -528396 0 4
1299.5 1749.52 -59944 -435763 0 12
1304.83 1748.96 -1.58804e+06 -481469 0 5
1298.97 1749.71 26622.6 -245182 0 4
1298.12 1749.55 -174779 -555496 0 4
1298.51 1752.2 -323737 -732410 0 4
1308.18 1745.5 -1.47335e+06 -831626 0 4
1301.44 1744.72 -848228 -441555 0 4
1302.03 1745.4 -955958 -329080 0 4
1301.24 1748.34 -323827 -203575 0 4
1296.9 1749.43 -111209 -171473 0 4
1310.2 1751.46 -1.22029e+06 -531444 0 5
1299.62 1750.2 -85742.9 -444418 0 4
1302.9 1754.1 -751606 -564515 0 4
1301.72 1747.54 -225710 -51877.7 0 4
1294.05 1747.01 -817493 -178183 0 4
1296.97 1749.45 -387221 -534735 0 4
1301.3 1748.42 -311756 -215360 0 4
1288.38 1747.11 -1.30969e+06 -664176 0 4
1294.3 1750.65 -923670 -621426 0 4
1300.16 1749.24 -189420 -459151 0 12
1300.04 1749.46 -79804.9 -333861 0 4
1301.51 1745.16 -618372 -206196 0 4
1298.55 1749.99 -25542 -379818 0 4
1301.38 1745.8 -63528.1 37650.6 0 4
1304.1 1750 -1.17684e+06 -396830 0 4
1302.17 1746.8 -491166 -103043 0 4
1284.88 1744.68 -1.26406e+06 -663302 0 4
1301.35 1747.44 -228280 -61243.2 0 4
1295.23 1744.49 -1.11736e+06 -808789 0 4
1298.76 1749.89 18555.7 -245491 0 4
1298.62 1750.58 -77165.6 -462240 0 4
1298.05 1749.85 -80090.5 -422586 0 4
1302.02 1746.2 -252009 3089.43 0 4
1300.53 1754.54 -590116 -703916 0 4
1301.01 1752.94 -465202 -610488 0 4
1296.01 1750.15 -560614 -594357 0 4
1294.52 1746.28 -871593 -175668 0 4
1291.9 1744.55 -1.46371e+06 -639167 0 5
1299.24 1750.62 -125122 -576914 0 4
1303.58 1746.19 -1.44509e+06 -434118 0 5
1297.68 1750.71 -270136 -631225 0 4
1308.77 1751.68 -1.232e+06 -521509 0 0
1295.35 1746.67 -567762 -87606.9 0 4
1301.48 1747.15 -44578.5 3403.56 0 4
1306.22 1745.96 -1.68488e+06 -793219 0 4
1292.76 1753.93 -1.022e+06 -576679 0 4
1301.78 1745.81 -277477 -26099.2 0 4
1300.65 1748.89 -54010 -67556.7 0 4
1301.55 1747.89 -351580 -115858 0 4
1300.21 1755.98 -588992 -662516 0 4
1306.35 1750.96 -1.27322e+06 -459669 0 4
1294.32 1744.75 -1.07881e+06 -514945 0 4
1301.4 1746.44 -194078 9910.4 0 4
1296.82 1750.39 -305988 -517271 0 4
1297.42 1749.68 -21211.3 -151310 0 4
1295.31 1749.33 -658772 -442863 0 4
1301.43 1746.8 -117872 -10159.8 0 4
1301.74 1746.19 -408403 -68534.6 0 4
1306.38 1750.22 -1.25984e+06 -436745 0 5
1294.51 1745.45 -999109 -257836 0 4
1302.19 1747.51 -411579 -65489 0 4
1296.75 1748.55 -655847 -425448 0 4
1300.28 1751.72 -352737 -621413 0 4
1295.24 1747.02 -756864 -189310 0 4
1297.12 1749.38 -364916 -471307 0 4
1302.73 1747.19 -1.0467e+06 -251785 0 4
1301.29 1747.93 -360409 -144275 0 4
1302.03 1747.08 -630354 -153873 0 4
1296.23 1748.51 -182362 -66688.7 0 4
1299.24 1749.74 -10176 -335940 0 4
1296.77 1749.2 -90963 -125215 0 4
