zid x y z sxx syy szz sxy sxz syz
179591 1444.15 928.278 1658.19 -2.36041e+06 -3.79398e+06 -6.28775e+06 48706.6 -398902 285204
179756 1328.76 953.506 1665.05 -2.0894e+06 -2.97869e+06 -4.56189e+06 -169088 -438767 187846
179899 1326.6 962.42 1635.14 -2.67741e+06 -3.59259e+06 -5.36857e+06 -168930 -435321 255107
180007 1442.21 788.914 1607.08 -3.88097e+06 -4.9813e+06 -7.73524e+06 -230458 -332260 368777
180184 1431.71 841.463 1613.01 -3.57378e+06 -4.73979e+06 -7.347e+06 -150949 -356583 347371
180370 1377.59 924.093 1619.31 -3.1037e+06 -4.23167e+06 -6.35414e+06 -107967 -394883 332997
180511 1388.06 901.54 1646.03 -2.61094e+06 -3.73338e+06 -5.86342e+06 -131131 -392974 262293
180696 1344.95 1020.65 1659.96 -2.18318e+06 -3.12791e+06 -5.31552e+06 -14346.7 -458189 237756
180843 1179.44 872.207 1605.31 -3.53636e+06 -3.23253e+06 -4.49079e+06 -472585 -350422 226547
180955 1284.32 964.623 1678.6 -1.722e+06 -2.35025e+06 -3.60624e+06 -277125 -450383 111122
181075 1378.01 815.608 1692.35 -2.00946e+06 -2.69651e+06 -4.67044e+06 -251280 -411191 179445
181214 1439.22 883.702 1661.86 -2.45288e+06 -3.72099e+06 -6.18352e+06 -70582.5 -387187 278132
181331 1232.8 919.436 1684.41 -1.74088e+06 -1.83812e+06 -2.66171e+06 -415119 -368854 74377.8
181434 1159.08 899.576 1613.26 -3.24149e+06 -2.93942e+06 -3.98803e+06 -523974 -340533 188128
181528 1410.39 990.838 1670.6 -1.97256e+06 -3.27292e+06 -5.70629e+06 109836 -440321 257737
181707 1212.39 867.518 1625.27 -3.1545e+06 -2.9814e+06 -4.26642e+06 -433776 -350888 194177
181876 1152.13 784.245 1666.52 -2.64715e+06 -1.88293e+06 -3.2598e+06 -408082 -259589 122525
182082 1294.52 872.404 1619.59 -3.26098e+06 -3.69614e+06 -5.39778e+06 -343239 -384665 254587
182214 1404.52 897.9 1632.57 -2.95692e+06 -4.15645e+06 -6.45956e+06 -108066 -384468 308913
182347 1323.91 796.778 1608.32 -3.79373e+06 -4.2423e+06 -6.42653e+06 -324778 -367748 300496
182469 1394.91 791.767 1658.91 -2.73194e+06 -3.55217e+06 -5.80775e+06 -255644 -367609 246514
182594 1359.21 934.117 1684.98 -1.69802e+06 -2.7181e+06 -4.39044e+06 -111270 -457746 163470
182761 1339.34 1010.15 1616.86 -3.10136e+06 -4.08052e+06 -6.36632e+06 -63090.5 -415690 323202
182896 1410.76 1018.77 1614.6 -3.15858e+06 -4.57609e+06 -7.19471e+06 59378.2 -398074 372874
183025 1369.98 778.435 1646.08 -3.05837e+06 -3.70312e+06 -5.93236e+06 -289746 -370954 256082
183162 1341.82 794.859 1714.28 -1.62536e+06 -2.0131e+06 -3.74575e+06 -295142 -385171 117454
183306 1225.37 907.272 1692.34 -1.74707e+06 -1.69191e+06 -2.4219e+06 -440035 -373313 66699.4
183465 1225.63 925.039 1673.38 -1.92262e+06 -1.96905e+06 -2.80986e+06 -430986 -362418 92328.6
183582 1404.89 759.564 1646.27 -3.11173e+06 -3.88988e+06 -6.36117e+06 -266167 -352674 276846
183759 1397.04 932.718 1638.72 -2.69761e+06 -3.97275e+06 -6.14018e+06 -53537.8 -402156 299815
183899 1414.52 781.362 1637.87 -3.22526e+06 -4.13187e+06 -6.61301e+06 -259307 -357193 287108
184060 1302.64 799.561 1637.36 -3.1985e+06 -3.45783e+06 -5.4278e+06 -318796 -368004 222663
184193 1326.54 862.043 1619.93 -3.29134e+06 -3.91326e+06 -5.84064e+06 -331758 -398905 267229
184345 1276.87 857.634 1680.9 -2.06856e+06 -2.24278e+06 -3.59642e+06 -328626 -366032 117298
184531 1299.08 956.489 1619.99 -2.8489e+06 -3.65523e+06 -5.25084e+06 -256710 -407584 262692
184667 1164.02 875.58 1645.56 -2.68207e+06 -2.25971e+06 -3.29398e+06 -489963 -320243 134878
184839 1358.53 754.987 1712.65 -1.85144e+06 -2.22818e+06 -4.23942e+06 -263121 -400334 141733
185013 1268.68 831.655 1635.08 -3.13201e+06 -3.23982e+06 -4.93687e+06 -345137 -353259 219568
185110 1311.9 815.17 1641.5 -3.00461e+06 -3.39866e+06 -5.31399e+06 -326262 -369742 220157
185210 1225.96 908.099 1627.17 -2.92008e+06 -3.00478e+06 -4.14946e+06 -450095 -376473 193935
185352 1279.82 957.121 1648.85 -2.31792e+06 -2.92539e+06 -4.22395e+06 -337728 -407195 212698
185519 1440.21 792.405 1632.03 -3.31823e+06 -4.40284e+06 -7.05171e+06 -222794 -339529 317321
185684 1259.46 892.463 1602.25 -3.50569e+06 -3.81007e+06 -5.33538e+06 -406838 -380357 274883
185830 1368.57 778.442 1661.09 -2.73319e+06 -3.34345e+06 -5.51009e+06 -273643 -374017 226380
185967 1376.94 1040.54 1627.55 -2.78555e+06 -4.03585e+06 -6.46241e+06 29569 -416038 340925
186082 1151.61 972.705 1628.58 -2.60305e+06 -2.45521e+06 -3.09479e+06 -587853 -347919 141171
186173 1431.29 931.707 1677.57 -1.94204e+06 -3.3357e+06 -5.64287e+06 23612.5 -434057 238288
186306 1214.28 772.271 1633.86 -3.429e+06 -2.91304e+06 -4.64001e+06 -381187 -318905 211565
186414 1306.23 860.188 1673.96 -2.14682e+06 -2.57469e+06 -4.10959e+06 -311908 -383452 159985
186552 1410.46 799.816 1613.53 -3.6978e+06 -4.60927e+06 -7.15324e+06 -257919 -346866 338443
186698 1414.9 905.682 1694.4 -1.69113e+06 -2.86801e+06 -5.0137e+06 -68947.7 -453939 194161
186844 1178.83 949.805 1661.04 -2.10049e+06 -1.98795e+06 -2.56395e+06 -534564 -350889 82578.2
186986 1373.16 1012.63 1624.42 -2.99849e+06 -4.12637e+06 -6.57026e+06 6019.56 -425657 337523
187098 1377.58 992.992 1644.79 -2.53199e+06 -3.66654e+06 -6.01474e+06 13854.8 -420449 301381
187284 1201.18 958.057 1639.16 -2.42226e+06 -2.48304e+06 -3.30733e+06 -493442 -362819 138913
187393 1412.09 878.747 1604.47 -3.62853e+06 -4.79236e+06 -7.30232e+06 -142666 -357851 364805
187547 1208.21 880.237 1657.82 -2.44874e+06 -2.24309e+06 -3.27696e+06 -440780 -329065 123676
187746 1349.48 870.819 1624.04 -3.20113e+06 -3.98269e+06 -6.02618e+06 -258624 -380901 289736
187870 1422.81 875.771 1635.6 -3.04768e+06 -4.22134e+06 -6.67735e+06 -130028 -371799 303710
187976 1168.95 865.734 1659.28 -2.45055e+06 -2.0364e+06 -3.00551e+06 -467716 -299203 100502
188121 1402.22 877.796 1610.46 -3.52326e+06 -4.61969e+06 -7.04183e+06 -168599 -370852 327685
188277 1301.82 821.902 1680.89 -2.22727e+06 -2.46911e+06 -4.10044e+06 -311125 -371003 146860
188406 1201.29 850.141 1696.06 -1.88607e+06 -1.45384e+06 -2.34477e+06 -404077 -302465 70490.5
188526 1178.75 880.812 1690.64 -1.86138e+06 -1.4413e+06 -2.13532e+06 -470045 -301853 63556
188654 1316.89 810.331 1622.03 -3.49019e+06 -3.88918e+06 -5.95119e+06 -338327 -374059 265338
188824 1181.66 865.792 1682.39 -2.05608e+06 -1.63802e+06 -2.47421e+06 -445150 -304557 84037.1
188957 1270.73 984.891 1642.23 -2.5234e+06 -3.01942e+06 -4.5568e+06 -287061 -414584 228645
189088 1282.31 974.422 1653.55 -2.2556e+06 -2.87255e+06 -4.33936e+06 -264876 -429214 174602
189265 1278.71 870.901 1618.96 -3.29273e+06 -3.61854e+06 -5.25466e+06 -365754 -372553 250494
189466 1185.88 857.289 1696.75 -1.87358e+06 -1.3811e+06 -2.1736e+06 -421497 -307395 64987.9
189594 1392.79 775.75 1610.03 -3.83626e+06 -4.60343e+06 -7.11232e+06 -287652 -353895 330758
189696 1432.57 841.841 1679.47 -2.19016e+06 -3.29041e+06 -5.66557e+06 -129963 -407995 218302
189834 1243.42 854.273 1685.57 -2.0284e+06 -1.91428e+06 -3.10912e+06 -346233 -343075 104837
189967 1167.28 993.82 1660.75 -1.99477e+06 -1.89092e+06 -2.36199e+06 -548236 -378351 69732.9
190108 1196.83 941.167 1682.48 -1.77272e+06 -1.66024e+06 -2.20801e+06 -520948 -355496 41021.1
190248 1276.12 790.335 1690.9 -2.2131e+06 -2.14419e+06 -3.77584e+06 -286298 -346915 137475
190417 1383.48 900.488 1628.07 -3.01408e+06 -4.09568e+06 -6.27426e+06 -142677 -376029 302527
190560 1433.98 771.291 1670.19 -2.59674e+06 -3.56419e+06 -6.04266e+06 -230176 -370914 250607
190744 1361.75 896.818 1680.63 -1.91415e+06 -2.82172e+06 -4.62226e+06 -196194 -433583 169106
190908 1185.05 1005.46 1629.29 -2.51243e+06 -2.58822e+06 -3.39191e+06 -514333 -393902 158380
191073 1357.82 895.379 1663.22 -2.2822e+06 -3.13847e+06 -5.01903e+06 -187645 -412372 198480
191207 1408.52 823.163 1635.72 -3.15512e+06 -4.09844e+06 -6.51944e+06 -206042 -362540 297791
191350 1200.26 852.066 1657.8 -2.56732e+06 -2.214e+06 -3.36825e+06 -427980 -342549 120800
191462 1277.54 819.228 1644.55 -2.97457e+06 -3.09936e+06 -4.84775e+06 -333995 -350394 203095
191607 1313.16 987.422 1670.68 -1.9969e+06 -2.72221e+06 -4.51603e+06 -158419 -452467 196923
191779 1331.17 965.909 1639.11 -2.63952e+06 -3.56092e+06 -5.38282e+06 -142613 -429720 267307
191997 1253.35 969.396 1627.8 -2.70787e+06 -3.20694e+06 -4.48313e+06 -391619 -401385 214595
192182 1398.52 764.391 1705.4 -1.88793e+06 -2.54944e+06 -4.69022e+06 -263055 -389914 155672
192350 1384.13 828.878 1680.76 -2.1174e+06 -2.93794e+06 -4.94906e+06 -217244 -375982 204605
192508 1362.68 833.791 1662.15 -2.53565e+06 -3.24796e+06 -5.23529e+06 -266773 -387790 216999
192637 1272.45 926.423 1626.72 -2.80647e+06 -3.33991e+06 -4.6584e+06 -361918 -393449 234784
192823 1280.32 795.332 1709.7 -1.77107e+06 -1.72023e+06 -3.24985e+06 -262389 -352695 103875
192942 1304.92 1008.8 1605.64 -3.34022e+06 -4.11587e+06 -6.26199e+06 -153223 -422284 308054
193169 1411.78 854.305 1708.1 -1.59006e+06 -2.54438e+06 -4.62487e+06 -165313 -455872 160741
193327 1341.7 935.785 1661.19 -2.16188e+06 -3.117e+06 -4.75348e+06 -169505 -427023 219113
193460 1288.36 780.477 1620.83 -3.64526e+06 -3.76624e+06 -5.85817e+06 -309459 -361791 254929
193578 1372.64 839.27 1692.22 -1.9335e+06 -2.67988e+06 -4.58478e+06 -252772 -418129 167661
193708 1349.72 848.775 1642.05 -2.8874e+06 -3.56987e+06 -5.60236e+06 -282308 -382671 247969
193844 1164.91 1005.34 1620.49 -2.66562e+06 -2.6617e+06 -3.34857e+06 -549167 -375018 177977
194048 1341.41 1036.04 1618.5 -3.037e+06 -4.0629e+06 -6.33813e+06 -31482.6 -426374 326311
194190 1347.48 926.437 1628.06 -2.81116e+06 -3.83293e+06 -5.64664e+06 -163034 -405001 279409
194356 1241.07 826 1605.64 -3.75546e+06 -3.63803e+06 -5.41976e+06 -387547 -366451 250247
194496 1409.53 790.257 1624.69 -3.45369e+06 -4.35757e+06 -6.85635e+06 -246779 -356173 306918
194596 1223.39 964.459 1646.01 -2.31178e+06 -2.51355e+06 -3.45086e+06 -463950 -397157 153140
194698 1230.72 770.866 1707.72 -1.94846e+06 -1.39875e+06 -2.79603e+06 -298171 -295365 77810.7
194847 1163.87 795.267 1624.12 -3.51242e+06 -2.86728e+06 -4.41419e+06 -417359 -317564 217709
195017 1348.89 1043.82 1638.3 -2.59642e+06 -3.66006e+06 -5.89422e+06 -11975.5 -447179 281495
195187 1187.93 924.202 1636.13 -2.65931e+06 -2.51904e+06 -3.42168e+06 -512329 -341372 131596
195331 1422.77 1044.79 1668.48 -1.86168e+06 -3.38971e+06 -5.90077e+06 118729 -424937 306619
195464 1382.15 767.63 1702.26 -1.93114e+06 -2.53941e+06 -4.58913e+06 -270528 -381647 161814
195578 1318.9 917.376 1657.79 -2.2582e+06 -3.00998e+06 -4.51921e+06 -248250 -419102 191595
195698 1315.35 755.004 1655.5 -3.04526e+06 -3.24831e+06 -5.40148e+06 -261797 -352712 221515
195823 1334.27 753.956 1641.87 -3.30017e+06 -3.62932e+06 -5.92366e+06 -284139 -358012 234411
195978 1238.4 773.613 1650.87 -3.05351e+06 -2.70607e+06 -4.44337e+06 -330011 -327722 194789
196089 1414.96 960.531 1673.52 -1.91235e+06 -3.25835e+06 -5.52509e+06 67968.8 -429006 242033
196307 1213.88 915.633 1671.78 -2.03842e+06 -1.97357e+06 -2.79758e+06 -449788 -348053 88002.9
196471 1225.49 951.893 1684.54 -1.63981e+06 -1.76175e+06 -2.42437e+06 -448785 -391398 69909
196642 1365.06 880.143 1684.02 -1.94365e+06 -2.79084e+06 -4.63694e+06 -213149 -432228 178152
196779 1269.78 996.701 1662.19 -2.08134e+06 -2.55534e+06 -4.04923e+06 -242969 -441498 150307
196909 1223.96 970.466 1643.79 -2.407e+06 -2.58329e+06 -3.57884e+06 -471689 -394528 144896
197091 1343.39 989.597 1661.24 -2.22276e+06 -3.09126e+06 -5.18361e+06 -50332.5 -454678 225795
197229 1201.19 838.282 1670.07 -2.398e+06 -1.97624e+06 -3.1276e+06 -407936 -311238 114842
197393 1239.9 765.116 1638.28 -3.33641e+06 -2.99623e+06 -4.83084e+06 -329605 -328457 207326
197519 1251.19 993.251 1647.02 -2.35396e+06 -2.71986e+06 -4.07771e+06 -337226 -416781 176069
197737 1397.56 901.848 1699.95 -1.49827e+06 -2.59897e+06 -4.57973e+06 -93570.3 -467035 159039
197865 1159.18 936.142 1645.99 -2.42769e+06 -2.24345e+06 -2.92006e+06 -558078 -342167 111474
197982 1164.24 903.65 1650.62 -2.46758e+06 -2.13367e+06 -2.97441e+06 -502271 -327328 120321
198109 1273.85 983.032 1610.41 -3.20062e+06 -3.74101e+06 -5.44731e+06 -317458 -410851 277597
198221 1153.59 1027.59 1629.64 -2.3761e+06 -2.41247e+06 -2.92316e+06 -545815 -378246 147758
198372 1214.02 777.591 1697.07 -2.11738e+06 -1.52829e+06 -2.87846e+06 -318740 -289300 100118
198543 1173.82 987.478 1659.53 -2.01588e+06 -1.95799e+06 -2.47674e+06 -556573 -368015 71230.6
198729 1369.38 877.933 1664.51 -2.32166e+06 -3.1995e+06 -5.17123e+06 -194831 -409504 212069
198891 1260.41 975.985 1659.44 -2.15867e+06 -2.58891e+06 -3.83937e+06 -380358 -405397 178093
199053 1337.87 787.734 1682.03 -2.30277e+06 -2.69986e+06 -4.64249e+06 -285737 -385964 173399
199243 1330.58 850.58 1643.66 -2.81361e+06 -3.4206e+06 -5.30606e+06 -315283 -390233 225475
199410 1362.59 797.362 1657.27 -2.77029e+06 -3.37967e+06 -5.49215e+06 -296764 -380532 230174
199596 1332.93 875.608 1634.61 -2.94515e+06 -3.61836e+06 -5.45169e+06 -300531 -386027 251536
199744 1422.31 921.354 1620.95 -3.13716e+06 -4.49704e+06 -6.94924e+06 -16846.3 -386313 337694
199915 1340.89 994.833 1643.18 -2.5625e+06 -3.51272e+06 -5.64184e+06 -65448.3 -436714 258283
200036 1350.57 948.482 1618.64 -3.02725e+06 -4.11116e+06 -5.99704e+06 -148840 -397694 313812
200215 1288.32 824.829 1694.49 -1.9299e+06 -2.07184e+06 -3.57595e+06 -306820 -370592 126651
200347 1181.25 786.868 1695.48 -2.12113e+06 -1.39695e+06 -2.59614e+06 -360418 -256623 64859.2
200505 1185.28 914.277 1646.29 -2.44378e+06 -2.27261e+06 -3.14959e+06 -499397 -344770 122575
200652 1375.97 755.697 1655.98 -2.96978e+06 -3.54664e+06 -5.88356e+06 -285699 -365600 241909
200806 1401.86 954.319 1660.58 -2.17886e+06 -3.47954e+06 -5.64098e+06 32923.2 -414246 258437
200982 1375.06 874.653 1700.19 -1.63986e+06 -2.47809e+06 -4.31083e+06 -189635 -444933 147120
201114 1214.06 921.222 1673.17 -1.95435e+06 -1.9083e+06 -2.70859e+06 -480707 -360634 81959.5
201246 1323.65 899.944 1640.78 -2.6842e+06 -3.38421e+06 -5.07388e+06 -264776 -404664 219983
201404 1313.59 818.765 1630.27 -3.25195e+06 -3.66844e+06 -5.62061e+06 -321282 -374292 254518
201559 1443.43 750.772 1615.71 -3.85191e+06 -4.84176e+06 -7.66017e+06 -260188 -350358 340261
201751 1212.19 846.94 1673.39 -2.29254e+06 -1.9557e+06 -3.08472e+06 -400015 -313414 104196
201857 1321.49 905.8 1692.68 -1.62513e+06 -2.25597e+06 -3.61911e+06 -249100 -437954 131941
202029 1371.33 871.076 1687.25 -1.92042e+06 -2.74443e+06 -4.64145e+06 -222725 -426603 174689
202142 1407.67 912.459 1644.46 -2.68223e+06 -3.93587e+06 -6.18112e+06 -89558.2 -395160 284203
202264 1333.57 901.818 1610.42 -3.32104e+06 -4.1675e+06 -6.04022e+06 -264821 -390833 298635
202406 1356.98 1021.73 1655.57 -2.3031e+06 -3.3392e+06 -5.60621e+06 -5952.23 -459365 257054
202539 1180.05 993.547 1661.63 -1.96735e+06 -1.90847e+06 -2.47624e+06 -519222 -378071 81082.1
202696 1244.57 870.554 1676.87 -2.05307e+06 -2.06752e+06 -3.22988e+06 -359444 -346420 106263
202812 1184.32 854.558 1701.55 -1.79986e+06 -1.27315e+06 -2.07012e+06 -430434 -295659 63146.2
202915 1314.71 806.852 1687.1 -2.13357e+06 -2.42261e+06 -4.14538e+06 -288576 -364219 146638
203045 1223.28 766.073 1636.31 -3.36197e+06 -2.89898e+06 -4.6699e+06 -356311 -334323 207529
203197 1383.42 898.561 1669.08 -2.18667e+06 -3.19059e+06 -5.2147e+06 -138300 -417198 220143
203367 1232.71 899.512 1643.02 -2.62333e+06 -2.70121e+06 -3.86396e+06 -417536 -368103 164735
203493 1162.22 794.657 1612.38 -3.75338e+06 -3.0963e+06 -4.73333e+06 -432832 -330029 238642
203707 1205.76 966.217 1675.31 -1.80238e+06 -1.8336e+06 -2.44999e+06 -507550 -386869 60777.7
203859 1347.13 810.187 1646.57 -2.92131e+06 -3.50597e+06 -5.55563e+06 -292195 -380135 234417
203986 1189.86 870.623 1652.34 -2.5845e+06 -2.24774e+06 -3.31047e+06 -457747 -320890 125857
204082 1361.45 890.972 1667.49 -2.24135e+06 -3.10638e+06 -4.9958e+06 -193253 -419495 206381
204253 1315.36 822.664 1653.99 -2.76282e+06 -3.15351e+06 -5.00377e+06 -314945 -371833 209089
204417 1410.75 835.212 1625.9 -3.31116e+06 -4.33514e+06 -6.77907e+06 -204371 -364100 310540
204594 1386.04 936.104 1619.76 -3.05274e+06 -4.32217e+06 -6.44584e+06 -76864.8 -391192 325019
204712 1365.82 927.156 1690.51 -1.58576e+06 -2.63484e+06 -4.32534e+06 -112875 -465399 160811
204851 1345.05 956.044 1607.36 -3.26309e+06 -4.32665e+06 -6.24647e+06 -149182 -397880 321455
205033 1415.7 911.399 1662.43 -2.28914e+06 -3.55069e+06 -5.81783e+06 -56300.1 -409514 254688
205170 1316.07 795.866 1714.12 -1.67581e+06 -1.88796e+06 -3.51704e+06 -283383 -372535 109792
205312 1353.51 900.083 1605.53 -3.49239e+06 -4.42074e+06 -6.4832e+06 -237722 -378339 329767
205426 1409.09 799.442 1693.22 -2.04243e+06 -2.88967e+06 -5.08019e+06 -226770 -408970 190749
205545 1292.72 944.148 1682.78 -1.62896e+06 -2.28335e+06 -3.43207e+06 -279994 -435882 111528
205702 1158.89 1000.84 1610.12 -2.87402e+06 -2.84561e+06 -3.55964e+06 -551191 -365389 205504
205881 1386.64 986.642 1625.5 -2.95784e+06 -4.20056e+06 -6.56607e+06 7271.61 -401225 327944
206040 1405.68 793.091 1669.93 -2.5143e+06 -3.34802e+06 -5.62617e+06 -240247 -382914 229451
206184 1274.34 800.029 1707.92 -1.82831e+06 -1.7441e+06 -3.2277e+06 -300346 -336711 99851.5
206318 1251.59 768.092 1666.12 -2.77338e+06 -2.49171e+06 -4.2306e+06 -308941 -327118 160155
206500 1287.08 762.773 1653.56 -3.04126e+06 -3.06685e+06 -5.0832e+06 -280751 -352056 208280
206604 1403.37 814.213 1635.87 -3.12588e+06 -4.05702e+06 -6.42426e+06 -231446 -361054 287401
206751 1345.57 1017.87 1673.39 -1.92812e+06 -2.82278e+06 -4.99764e+06 -3415.37 -476350 193708
206957 1268.45 973.246 1602.02 -3.26612e+06 -3.91331e+06 -5.45894e+06 -330276 -408889 297588
207088 1378.29 819.718 1629.09 -3.26936e+06 -4.0422e+06 -6.29471e+06 -261549 -360981 285417
207259 1255.09 816.751 1646.09 -2.97067e+06 -2.88781e+06 -4.54635e+06 -345528 -351103 177138
207402 1291.05 778.51 1614.45 -3.81108e+06 -3.93864e+06 -6.10723e+06 -323534 -363744 272776
207535 1323.38 1044.74 1620.7 -2.95623e+06 -3.92122e+06 -6.04956e+06 -52654.3 -442093 303354
207683 1387.98 816.739 1690.27 -2.03031e+06 -2.79368e+06 -4.84295e+06 -225568 -402502 173759
207841 1363.76 920.931 1675.12 -1.94619e+06 -2.96425e+06 -4.72355e+06 -131259 -447702 191455
207964 1335.27 1038.07 1622.64 -2.93085e+06 -3.93135e+06 -6.15973e+06 -46202.6 -433564 309332
208166 1336 757.53 1636.03 -3.43089e+06 -3.79066e+06 -6.08841e+06 -286093 -360916 259857
208296 1224.63 760.461 1691.95 -2.30021e+06 -1.71402e+06 -3.21618e+06 -312065 -299200 107390
208451 1398 865.605 1682.55 -2.06827e+06 -3.02428e+06 -5.13391e+06 -167547 -424480 198835
208644 1442.48 940.166 1661.49 -2.24379e+06 -3.70649e+06 -6.17765e+06 64697 -399208 287574
208755 1364.16 820.078 1702.51 -1.81407e+06 -2.39883e+06 -4.24113e+06 -276183 -416386 153825
208871 1259.56 890.831 1663.11 -2.25256e+06 -2.47266e+06 -3.69297e+06 -373624 -381274 139746
209015 1336.51 800.523 1683.89 -2.18629e+06 -2.63211e+06 -4.47492e+06 -305265 -369663 158670
209162 1308.74 841.588 1608.23 -3.59485e+06 -4.04428e+06 -6.01179e+06 -335754 -378531 291171
209320 1213.53 920.382 1630.91 -2.7531e+06 -2.78254e+06 -3.81044e+06 -454391 -360382 167357
209485 1186.9 866.366 1601.68 -3.65868e+06 -3.37247e+06 -4.71212e+06 -478198 -361273 246800
209586 1340.06 813.513 1620.69 -3.45968e+06 -4.03474e+06 -6.17444e+06 -313836 -371407 286873
209776 1421.07 910.718 1698.99 -1.56634e+06 -2.78586e+06 -4.9678e+06 -29119.6 -459464 193595
209930 1246.12 847.271 1701.7 -1.78803e+06 -1.63668e+06 -2.7748e+06 -334332 -346965 87696.7
210089 1394.3 1028.66 1637.49 -2.67738e+06 -3.96102e+06 -6.45452e+06 48596.6 -423813 332860
210204 1399.68 897.305 1687.1 -1.83716e+06 -2.94181e+06 -4.99316e+06 -104051 -439345 199753
210326 1194.04 1038.62 1646.22 -2.15914e+06 -2.32325e+06 -3.13403e+06 -359461 -424199 136132
210443 1254.4 770.344 1714.3 -1.80448e+06 -1.43292e+06 -2.9172e+06 -260000 -320672 81901.2
210619 1247.3 770.518 1669.41 -2.69084e+06 -2.38562e+06 -4.07057e+06 -290208 -330765 167362
210759 1344.37 760.876 1601.36 -4.08053e+06 -4.54873e+06 -7.00832e+06 -291802 -347275 320094
210931 1232.47 801.618 1626.87 -3.4424e+06 -3.15845e+06 -4.87905e+06 -367737 -347231 217864
211091 1310.21 972.686 1628.83 -2.78096e+06 -3.6079e+06 -5.40655e+06 -201134 -417042 283252
211212 1440.63 952.214 1687.51 -1.6961e+06 -3.1434e+06 -5.51204e+06 97536.9 -438364 242832
211331 1190.61 824.361 1622.34 -3.39216e+06 -2.92674e+06 -4.41035e+06 -428256 -334744 205344
211441 1314.86 1049.46 1610.14 -3.08852e+06 -4.06955e+06 -6.15306e+06 -41799.5 -413821 332840
211601 1264.34 1041.9 1655.82 -2.16202e+06 -2.72437e+06 -4.24349e+06 -152906 -471570 174026
211742 1336.5 908.318 1637.26 -2.73969e+06 -3.58804e+06 -5.35002e+06 -224360 -396902 250160
211851 1397.32 754.914 1728.21 -1.48498e+06 -2.08908e+06 -4.13556e+06 -249432 -403646 139691
211992 1383.97 846.186 1683.33 -2.10636e+06 -2.92667e+06 -4.95143e+06 -224963 -403819 199108
212184 1296.7 786.239 1608.96 -3.82409e+06 -4.04764e+06 -6.20972e+06 -307973 -360146 276533
212266 1272.85 790.602 1653.2 -2.94708e+06 -2.93726e+06 -4.74328e+06 -309015 -354704 195362
212395 1189.54 869.372 1622.49 -3.19308e+06 -2.89145e+06 -4.12665e+06 -465678 -344226 192096
212544 1224.82 796.876 1630.05 -3.38977e+06 -3.05016e+06 -4.70563e+06 -384870 -332750 206986
212687 1349.11 823.298 1676.5 -2.25749e+06 -2.85153e+06 -4.72118e+06 -282940 -392520 187781
212791 1442.38 863.989 1623.02 -3.33492e+06 -4.58834e+06 -7.23182e+06 -114195 -355976 340784
212952 1397.62 951.263 1680.5 -1.75058e+06 -3.039e+06 -5.08591e+06 26298.5 -436702 226367
213105 1307.93 932.408 1671.95 -1.91605e+06 -2.62777e+06 -3.94767e+06 -261002 -425914 156040
213244 1295.98 1003.28 1605.74 -3.37602e+06 -4.07869e+06 -6.13401e+06 -208161 -408231 310795
