x z sxx syy szz sxy sxz syz
1303.89 1762.67 -858787 -915213 -1.59023e+06 -168245 -325744 48247.1
1304.15 1763.52 -865572 -915274 -1.58717e+06 -163261 -325629 49983.5
1304.15 1763.53 -861771 -912537 -1.58251e+06 -163607 -324958 49513
1304.15 1763.53 -858905 -910743 -1.57906e+06 -163862 -324479 49140.4
1304.15 1763.54 -856636 -909306 -1.57595e+06 -164018 -324283 48810.6
1304.15 1763.54 -855176 -908867 -1.57417e+06 -163968 -324137 48485.5
1304.42 1764.43 -861042 -908503 -1.57065e+06 -159521 -323879 50124.5
1304.42 1764.44 -858145 -906648 -1.5679e+06 -159907 -323405 49719.3
1304.42 1764.44 -855206 -904410 -1.56334e+06 -159819 -322874 49332.9
1304.42 1764.45 -853179 -903218 -1.56048e+06 -159718 -322601 49041.7
1304.41 1764.45 -851007 -901707 -1.55639e+06 -159291 -322197 48744.6
1304.7 1765.39 -851822 -897685 -1.55122e+06 -157393 -321124 49918.2
1304.7 1765.4 -849553 -895889 -1.54651e+06 -156741 -320719 49572.9
1304.7 1765.4 -847375 -894038 -1.5412e+06 -155816 -320327 49275.7
1304.7 1765.4 -846710 -893667 -1.53863e+06 -154996 -320281 49049.7
1304.7 1765.4 -846375 -893987 -1.53708e+06 -154271 -320379 48846.8
1304.99 1766.4 -840991 -885096 -1.52857e+06 -155251 -318098 49683.6
1304.99 1766.4 -839961 -884423 -1.52468e+06 -154122 -317922 49433.4
1304.99 1766.4 -840308 -885005 -1.52275e+06 -152884 -318064 49237.1
1304.99 1766.41 -840875 -885502 -1.52075e+06 -151470 -318269 49076.9
1304.99 1766.41 -841548 -886342 -1.51916e+06 -150024 -318485 48939.5
1305.3 1767.46 -829203 -871513 -1.50381e+06 -152789 -314392 49537.6
1305.3 1767.46 -828896 -871627 -1.50154e+06 -151889 -314528 49297.9
1305.3 1767.46 -828973 -872090 -1.5001e+06 -150995 -314712 49059.1
1305.3 1767.46 -829658 -872992 -1.49912e+06 -149881 -314898 48900.3
1305.3 1767.46 -830686 -874447 -1.49943e+06 -149062 -315304 48777.3
1302.4 1761.06 -864862 -922811 -1.61466e+06 -177768 -328341 47226.3
1302.4 1761.06 -862894 -921757 -1.61043e+06 -176942 -327994 47040.3
1302.58 1761.82 -863885 -917200 -1.60628e+06 -175400 -326801 47940
1302.58 1761.83 -862535 -916695 -1.60329e+06 -174707 -326581 47762.3
1302.57 1761.84 -860466 -915359 -1.59876e+06 -174040 -326317 47563.6
1302.57 1761.84 -859399 -915523 -1.59713e+06 -173548 -326445 47442.3
1302.57 1761.85 -858508 -915456 -1.59496e+06 -172995 -326398 47268.6
1302.76 1762.65 -858517 -909147 -1.58695e+06 -170876 -324803 48145.6
1302.76 1762.66 -856901 -908616 -1.58375e+06 -170316 -324562 47920.9
1302.76 1762.66 -855053 -907494 -1.57986e+06 -169714 -324285 47725.6
1302.75 1762.67 -853708 -907015 -1.57725e+06 -169120 -324181 47560.1
1302.75 1762.67 -852508 -906710 -1.57486e+06 -168692 -324164 47346
1302.95 1763.52 -853674 -901993 -1.56875e+06 -166437 -322881 48392.3
1302.95 1763.53 -851913 -900934 -1.56492e+06 -165803 -322599 48151.5
1302.95 1763.53 -850828 -900847 -1.563e+06 -165447 -322586 47949.5
1302.94 1763.54 -849661 -900316 -1.56067e+06 -164975 -322475 47771.4
1302.94 1763.54 -848724 -900026 -1.55846e+06 -164502 -322359 47573.5
1303.15 1764.43 -848626 -894724 -1.5513e+06 -162344 -320978 48641.9
1303.15 1764.44 -847778 -894544 -1.54891e+06 -161604 -320980 48445.2
1303.14 1764.44 -846801 -894027 -1.546e+06 -160827 -320797 48227.3
1303.14 1764.45 -845841 -893596 -1.54318e+06 -160049 -320679 48045.3
1303.14 1764.45 -845059 -893423 -1.54092e+06 -159339 -320634 47844.8
1303.36 1765.39 -841997 -885570 -1.53093e+06 -158165 -318625 48721
1303.35 1765.4 -841707 -885620 -1.52805e+06 -156869 -318598 48524.1
1303.35 1765.4 -842470 -886426 -1.52602e+06 -155400 -318929 48374.2
1303.35 1765.4 -843343 -887018 -1.52312e+06 -153299 -319104 48278
1303.35 1765.4 -843896 -887541 -1.52003e+06 -151226 -319350 48216.7
1303.57 1766.4 -834288 -875632 -1.50938e+06 -154399 -316095 48686.8
1303.57 1766.4 -836077 -877153 -1.50788e+06 -152173 -316526 48621.9
1303.57 1766.4 -840151 -880408 -1.50748e+06 -148848 -317500 48673.1
1303.57 1766.41 -847010 -885394 -1.50688e+06 -143483 -318917 48846.5
1303.57 1766.41 -857000 -891847 -1.50544e+06 -135754 -320947 49235.3
1303.81 1767.46 -825149 -864726 -1.48834e+06 -151835 -313489 48681.7
1303.8 1767.46 -827801 -867327 -1.48891e+06 -149839 -314110 48603.5
1303.8 1767.46 -831691 -870490 -1.4886e+06 -146780 -314986 48603.9
1303.8 1767.46 -838750 -875872 -1.48993e+06 -142163 -316502 48749.8
1303.8 1767.46 -849431 -883970 -1.4934e+06 -135921 -318801 49096
1301.38 1761.05 -862664 -917252 -1.60629e+06 -179080 -327374 46600.3
1301.38 1761.06 -860482 -915611 -1.60086e+06 -178209 -326935 46397.4
1301.38 1761.06 -859130 -915106 -1.59738e+06 -177530 -326904 46216.2
1301.5 1761.82 -858388 -908771 -1.5912e+06 -176186 -325207 47025.6
1301.5 1761.83 -857474 -908706 -1.58896e+06 -175540 -325086 46894.4
1301.5 1761.84 -855882 -908143 -1.58534e+06 -174836 -325006 46693.5
1301.49 1761.84 -854704 -907744 -1.58267e+06 -174104 -324910 46567.7
1301.49 1761.85 -852641 -906494 -1.57771e+06 -173202 -324739 46386.1
1301.62 1762.65 -852087 -900072 -1.57128e+06 -171994 -323013 47128.7
1301.62 1762.66 -850641 -899459 -1.56784e+06 -171260 -322847 46982.5
1301.62 1762.66 -849389 -899424 -1.56549e+06 -170399 -322845 46871.5
1301.61 1762.67 -848022 -898956 -1.56234e+06 -169622 -322871 46711.4
1301.61 1762.67 -847210 -898819 -1.56005e+06 -168876 -322778 46578.2
1301.74 1763.52 -846270 -892257 -1.55314e+06 -167936 -321012 47318.5
1301.74 1763.53 -844930 -891661 -1.54975e+06 -167145 -320844 47139.4
1301.74 1763.53 -844139 -891772 -1.54759e+06 -166367 -320930 47013.5
1301.74 1763.54 -843358 -892016 -1.54583e+06 -165611 -321079 46873.4
1301.74 1763.54 -842156 -891371 -1.5423e+06 -164693 -320897 46707.2
1301.87 1764.43 -839868 -883619 -1.53342e+06 -163955 -318776 47404.1
1301.87 1764.44 -839539 -884044 -1.53182e+06 -163103 -318798 47265.3
1301.87 1764.44 -838744 -884150 -1.52925e+06 -162050 -318753 47150.9
1301.87 1764.45 -838300 -884352 -1.52749e+06 -161176 -318793 47028.5
1301.87 1764.45 -837418 -884103 -1.52482e+06 -160343 -318840 46860.5
1302.01 1765.39 -833653 -874946 -1.51391e+06 -159955 -316431 47493.9
1302.01 1765.4 -833391 -875384 -1.51136e+06 -158648 -316537 47380.8
1302.01 1765.4 -833620 -876030 -1.50979e+06 -157493 -316783 47247.4
1302.01 1765.4 -834568 -877288 -1.50899e+06 -156178 -317109 47197.3
1302.01 1765.4 -835127 -878326 -1.50811e+06 -154895 -317408 47163
1302.16 1766.4 -825904 -864789 -1.49186e+06 -155903 -313869 47566.9
1302.16 1766.4 -827071 -866215 -1.49058e+06 -154151 -314169 47490.5
1302.15 1766.4 -829364 -868385 -1.49032e+06 -152094 -314745 47465
1302.15 1766.41 -833235 -872253 -1.492e+06 -149535 -315739 47564
1302.15 1766.41 -837093 -875752 -1.49282e+06 -146694 -316644 47668.6
1302.31 1767.46 -816374 -853164 -1.46844e+06 -152645 -310850 47629.3
1302.31 1767.46 -818759 -855810 -1.46966e+06 -151135 -311612 47554.5
1302.31 1767.46 -822362 -859144 -1.47128e+06 -148994 -312459 47564.8
1302.31 1767.46 -826583 -863027 -1.4721e+06 -145740 -313381 47619.4
1302.31 1767.46 -832184 -868096 -1.47478e+06 -142315 -314680 47770.3
1300.36 1761.05 -857606 -909944 -1.59237e+06 -179314 -326005 45905.5
1300.36 1761.06 -856589 -909804 -1.58949e+06 -178495 -325930 45773.4
1300.36 1761.06 -855276 -909251 -1.58606e+06 -177724 -325792 45586
1300.42 1761.82 -854503 -903053 -1.58067e+06 -176720 -324024 46358.3
1300.42 1761.83 -853510 -902842 -1.57783e+06 -175971 -324051 46210.5
1300.42 1761.84 -852280 -902370 -1.57442e+06 -175109 -323883 46042.4
1300.42 1761.84 -850942 -901845 -1.57091e+06 -174202 -323879 45901.4
1300.41 1761.85 -849728 -901440 -1.56751e+06 -173195 -323732 45757.4
1300.48 1762.65 -847981 -893976 -1.56062e+06 -172622 -321788 46427.8
1300.48 1762.66 -846895 -893985 -1.55788e+06 -171892 -321880 46274.3
1300.48 1762.66 -845834 -893582 -1.55454e+06 -170931 -321820 46126
1300.47 1762.67 -844598 -893161 -1.55067e+06 -169694 -321763 45977.3
1300.47 1762.67 -843702 -892930 -1.5473e+06 -168362 -321702 45873.3
1300.54 1763.52 -840862 -884602 -1.54014e+06 -168689 -319461 46448.3
1300.54 1763.53 -839770 -884509 -1.53696e+06 -167692 -319458 46323.8
1300.54 1763.53 -838576 -884226 -1.5338e+06 -166626 -319476 46195.3
1300.53 1763.54 -837263 -883468 -1.52899e+06 -165084 -319214 46027.9
1300.53 1763.54 -836934 -883710 -1.52616e+06 -163499 -319325 45952.1
1300.6 1764.43 -833830 -875542 -1.52012e+06 -164992 -317166 46511
1300.6 1764.44 -832469 -874955 -1.51599e+06 -163838 -316948 46315.6
1300.6 1764.44 -832171 -875300 -1.5141e+06 -162855 -317019 46204.1
1300.6 1764.45 -832319 -876442 -1.51319e+06 -161743 -317379 46122.6
1300.6 1764.45 -832127 -876865 -1.51074e+06 -160231 -317495 46013.5
1300.67 1765.39 -825930 -865417 -1.49862e+06 -161526 -314591 46466.8
1300.67 1765.4 -825236 -865361 -1.49583e+06 -160462 -314492 46321.8
1300.67 1765.4 -825029 -865760 -1.4941e+06 -159515 -314641 46214.1
1300.66 1765.4 -825312 -866901 -1.49344e+06 -158539 -314901 46109.1
1300.66 1765.4 -825033 -867376 -1.49153e+06 -157508 -315121 45985.4
1300.74 1766.4 -816054 -852801 -1.47351e+06 -157915 -311300 46424.9
1300.74 1766.4 -816128 -853844 -1.4727e+06 -157103 -311460 46302
1300.74 1766.4 -816205 -854606 -1.47151e+06 -156203 -311628 46150.1
1300.73 1766.41 -816533 -855499 -1.47039e+06 -155213 -311825 46027.7
1300.73 1766.41 -816945 -856542 -1.46982e+06 -154424 -312069 45895.2
1300.81 1767.46 -807035 -841510 -1.45044e+06 -154779 -308399 46426.5
1300.81 1767.46 -807019 -842425 -1.4496e+06 -153992 -308561 46280.6
1300.81 1767.46 -807522 -843563 -1.44932e+06 -153229 -308775 46142.6
1300.81 1767.46 -807823 -844487 -1.4485e+06 -152538 -309077 45963.8
1300.81 1767.46 -808013 -845044 -1.44795e+06 -151939 -309167 45833.2
1299.35 1761.04 -856213 -905614 -1.58719e+06 -180819 -325373 45452.1
1299.34 1761.05 -854499 -904853 -1.58312e+06 -179897 -325084 45289
1299.34 1761.06 -853439 -904732 -1.5803e+06 -179206 -325089 45101
1299.34 1761.06 -852448 -904624 -1.57747e+06 -178366 -325030 44969
1299.34 1761.82 -850629 -896254 -1.56842e+06 -177287 -322750 45608.9
1299.34 1761.83 -849788 -897047 -1.56707e+06 -176631 -323059 45515.7
1299.34 1761.84 -848405 -896489 -1.56352e+06 -175601 -323003 45383.8
1299.34 1761.84 -847371 -896198 -1.56033e+06 -174452 -322824 45261.9
1299.33 1761.85 -845765 -895557 -1.55603e+06 -173216 -322686 45111
1299.34 1762.65 -844268 -887850 -1.54954e+06 -173416 -320644 45670.1
1299.34 1762.66 -841788 -886343 -1.54371e+06 -172211 -320403 45493.9
1299.34 1762.66 -840790 -886318 -1.54078e+06 -170944 -320351 45398.6
1299.33 1762.67 -839677 -886084 -1.53684e+06 -169404 -320285 45286.1
1299.33 1762.67 -839152 -886177 -1.53348e+06 -167481 -320266 45264.1
1299.33 1763.52 -835737 -876995 -1.52601e+06 -169134 -317700 45632.4
1299.33 1763.53 -834830 -877313 -1.52363e+06 -168067 -317889 45538.1
1299.33 1763.53 -834054 -877498 -1.52059e+06 -166787 -318055 45412.9
1299.33 1763.54 -833235 -877301 -1.51621e+06 -164680 -317972 45319.4
1299.33 1763.54 -833652 -878338 -1.51324e+06 -161760 -318156 45388.7
1299.33 1764.43 -828249 -867308 -1.50564e+06 -165630 -315379 45643.4
1299.33 1764.44 -826683 -866908 -1.5017e+06 -164377 -315331 45467.3
1299.33 1764.44 -826105 -867085 -1.49898e+06 -163061 -315381 45378.7
1299.32 1764.45 -826203 -868091 -1.49677e+06 -161249 -315688 45303.1
1299.32 1764.45 -827526 -870198 -1.49589e+06 -158552 -316080 45369.3
1299.32 1765.39 -817728 -854312 -1.47959e+06 -162155 -312161 45507.7
1299.32 1765.4 -816687 -854043 -1.47597e+06 -161026 -312116 45331.1
1299.32 1765.4 -816997 -855378 -1.47594e+06 -160194 -312479 45219.7
1299.32 1765.4 -817685 -857026 -1.47597e+06 -159062 -312827 45183.8
1299.32 1765.4 -818696 -859172 -1.47641e+06 -157747 -313422 45112.2
1299.32 1766.4 -807085 -841017 -1.45276e+06 -158823 -308851 45273.5
1299.32 1766.4 -806998 -841789 -1.45211e+06 -158246 -309020 45165.9
1299.32 1766.4 -806827 -842269 -1.451e+06 -157578 -309126 45048.1
1299.32 1766.41 -806691 -843223 -1.45013e+06 -156916 -309421 44914
1299.31 1766.41 -807066 -844717 -1.45053e+06 -156290 -309850 44845.5
1299.31 1767.46 -797186 -828433 -1.4282e+06 -155853 -305735 45204.9
1299.31 1767.46 -796874 -828964 -1.42732e+06 -155454 -305821 45028.8
1299.31 1767.46 -797053 -829860 -1.42708e+06 -155047 -305985 44896
1299.31 1767.46 -797078 -830787 -1.42695e+06 -154649 -306196 44763.6
1299.31 1767.46 -797186 -832019 -1.42732e+06 -154334 -306571 44623.5
1298.33 1761.04 -852675 -899402 -1.57541e+06 -181677 -324099 44636.9
1298.32 1761.05 -851328 -898800 -1.57161e+06 -180950 -323896 44401.6
1298.32 1761.06 -850292 -898742 -1.56908e+06 -180117 -323898 44312.8
1298.32 1761.06 -848493 -897934 -1.56476e+06 -179081 -323656 44191.7
1298.26 1761.82 -846409 -889717 -1.55625e+06 -178098 -321456 44763.2
1298.26 1761.83 -845378 -889562 -1.55333e+06 -177256 -321414 44649.2
1298.26 1761.84 -842980 -888138 -1.5479e+06 -176164 -321165 44486
1298.26 1761.84 -841887 -887855 -1.54461e+06 -175136 -321076 44355.1
1298.26 1761.85 -841382 -888230 -1.54267e+06 -174095 -321165 44290.5
1298.2 1762.65 -838016 -878908 -1.53267e+06 -173832 -318668 44742.8
1298.2 1762.66 -837115 -879029 -1.53031e+06 -172944 -318710 44609.1
1298.2 1762.66 -835115 -877884 -1.52509e+06 -171674 -318493 44480.7
1298.19 1762.67 -835216 -878829 -1.52404e+06 -170548 -318736 44435.9
1298.19 1762.67 -834763 -879284 -1.52152e+06 -169024 -318760 44363.6
1298.13 1763.52 -829635 -868127 -1.5098e+06 -169860 -315990 44691.4
1298.13 1763.53 -828607 -868167 -1.50667e+06 -168813 -315922 44569.8
1298.13 1763.53 -828221 -868734 -1.50505e+06 -167681 -316069 44480.2
1298.12 1763.54 -827696 -869138 -1.50252e+06 -166118 -316046 44410.9
1298.12 1763.54 -828374 -870557 -1.50141e+06 -164090 -316357 44471.1
1298.05 1764.43 -820495 -856579 -1.48608e+06 -166174 -313125 44652
1298.05 1764.44 -819792 -856796 -1.4835e+06 -165202 -313225 44495.5
1298.05 1764.44 -819541 -857576 -1.48221e+06 -164234 -313436 44416
1298.05 1764.45 -820306 -859426 -1.48255e+06 -162918 -313827 44402
1298.05 1764.45 -820845 -860942 -1.48151e+06 -161114 -314099 44386.4
1297.98 1765.39 -809827 -842575 -1.45849e+06 -162500 -309557 44461.5
1297.98 1765.4 -809807 -844031 -1.45855e+06 -161910 -310071 44353.2
1297.98 1765.4 -809056 -843953 -1.45604e+06 -161020 -310153 44220.4
1297.98 1765.4 -809425 -845433 -1.45617e+06 -160226 -310471 44143.4
1297.97 1765.4 -809889 -846948 -1.45628e+06 -159163 -310811 44135
1297.9 1766.4 -799851 -829731 -1.43312e+06 -159259 -306651 44378
1297.9 1766.4 -799080 -829875 -1.43097e+06 -158688 -306777 44200.9
1297.9 1766.4 -799063 -831181 -1.43124e+06 -158253 -307155 44081
1297.9 1766.41 -798596 -831589 -1.43024e+06 -157651 -307212 43977.6
1297.9 1766.41 -798392 -832483 -1.42981e+06 -157282 -307392 43814.2
1297.81 1767.46 -789198 -816137 -1.40635e+06 -156035 -303324 44210.8
1297.81 1767.46 -788259 -816030 -1.40412e+06 -155448 -303232 44047
1297.81 1767.46 -787304 -815976 -1.40239e+06 -155192 -303281 43839.4
1297.81 1767.46 -787865 -817522 -1.40378e+06 -155137 -303847 43730.6
1297.81 1767.46 -786448 -816915 -1.40081e+06 -154651 -303641 43502.6
1297.31 1761.04 -848550 -892955 -1.56258e+06 -182168 -322652 43860.8
1297.3 1761.05 -847188 -892216 -1.55919e+06 -181450 -322431 43715
1297.3 1761.06 -846073 -891875 -1.55654e+06 -180879 -322394 43574.9
1297.3 1761.06 -844527 -891435 -1.55317e+06 -180097 -322306 43435.1
1297.19 1761.82 -841052 -881737 -1.54067e+06 -178287 -319706 43965.7
1297.18 1761.83 -840197 -881973 -1.53868e+06 -177808 -319738 43798.7
1297.18 1761.84 -839530 -882259 -1.53697e+06 -177257 -319746 43659.3
1297.18 1761.84 -838069 -881721 -1.53369e+06 -176473 -319677 43525.4
1297.18 1761.85 -836951 -881244 -1.53062e+06 -175633 -319579 43389.1
1297.06 1762.65 -833890 -871947 -1.51941e+06 -174512 -317165 43902.5
1297.06 1762.66 -832537 -871597 -1.51659e+06 -173826 -317157 43754.2
1297.06 1762.66 -831487 -871844 -1.51454e+06 -173167 -317228 43622.4
1297.05 1762.67 -830194 -871467 -1.51163e+06 -172278 -316992 43499.6
1297.05 1762.67 -829078 -871004 -1.5082e+06 -171316 -316850 43345.9
1296.92 1763.52 -824189 -859673 -1.49409e+06 -170403 -314050 43823.4
1296.92 1763.53 -823346 -859914 -1.49215e+06 -169818 -314085 43672.4
1296.92 1763.53 -822352 -859972 -1.48989e+06 -169037 -314107 43520
1296.92 1763.54 -821573 -860074 -1.48792e+06 -168275 -314217 43428.6
1296.92 1763.54 -820337 -859573 -1.48442e+06 -167282 -314070 43279.6
1296.78 1764.43 -813632 -845735 -1.46566e+06 -166542 -310718 43592
1296.78 1764.44 -812923 -845774 -1.4636e+06 -165958 -310818 43475.5
1296.78 1764.44 -813265 -847379 -1.46446e+06 -165574 -311353 43424.5
1296.78 1764.45 -813261 -848403 -1.46401e+06 -164981 -311572 43302.9
1296.78 1764.45 -812760 -849190 -1.46339e+06 -164297 -311782 43209.3
1296.63 1765.39 -803260 -832132 -1.43895e+06 -162914 -307702 43473.9
1296.63 1765.4 -802964 -832548 -1.43734e+06 -162389 -307871 43343.3
1296.63 1765.4 -802169 -832502 -1.43543e+06 -161809 -307950 43240.5
1296.63 1765.4 -800765 -831961 -1.43233e+06 -161147 -307642 43044.3
1296.63 1765.4 -800390 -832590 -1.43167e+06 -160648 -307762 42951.4
1296.48 1766.4 -792501 -817296 -1.40927e+06 -158997 -304480 43381.5
1296.48 1766.4 -791751 -816797 -1.4063e+06 -158438 -304613 43229.4
1296.48 1766.4 -790140 -815663 -1.40212e+06 -157774 -304423 43085.6
1296.48 1766.41 -789864 -816094 -1.40143e+06 -157480 -304541 42940.7
1296.48 1766.41 -789388 -816572 -1.40085e+06 -157245 -304525 42792
1296.31 1767.46 -780250 -800679 -1.37696e+06 -155002 -300723 43272.4
1296.31 1767.46 -779725 -800155 -1.37418e+06 -154480 -301147 43196.3
1296.31 1767.46 -779531 -799944 -1.3719e+06 -153931 -301408 43085.1
1296.31 1767.46 -778527 -798845 -1.36854e+06 -153502 -301296 42899.9
1296.31 1767.46 -778003 -799374 -1.3679e+06 -153383 -301327 42714.2
1296.29 1761.03 -845897 -885976 -1.55084e+06 -182881 -320938 43349.6
1296.29 1761.04 -845052 -886168 -1.54946e+06 -182481 -321026 43226.4
1296.29 1761.05 -843784 -886572 -1.54827e+06 -181944 -321158 43119.3
1296.28 1761.06 -842989 -886581 -1.54611e+06 -181526 -321223 42967.4
1296.28 1761.06 -841228 -885672 -1.54172e+06 -180772 -320913 42776.2
1296.11 1761.82 -838194 -875937 -1.52934e+06 -178983 -318269 43280.9
1296.11 1761.83 -836689 -875281 -1.52595e+06 -178357 -318144 43100.4
1296.1 1761.84 -835383 -875035 -1.5233e+06 -177797 -318160 42978.6
1296.1 1761.84 -834286 -875369 -1.52189e+06 -177275 -318279 42849.2
1296.1 1761.85 -832438 -874448 -1.51781e+06 -176488 -318010 42663.3
1295.92 1762.65 -828249 -862754 -1.50232e+06 -174758 -314977 43087.5
1295.92 1762.66 -827729 -863731 -1.50139e+06 -174352 -315223 42913.7
1295.92 1762.66 -826011 -862939 -1.49803e+06 -173649 -315125 42792.5
1295.91 1762.67 -824531 -862436 -1.49487e+06 -173011 -315064 42680.2
1295.91 1762.67 -823666 -862896 -1.49323e+06 -172446 -315160 42519.6
1295.72 1763.52 -817606 -849091 -1.4743e+06 -170639 -311571 42846.9
1295.72 1763.53 -816709 -849558 -1.47254e+06 -170137 -311852 42711.8
1295.72 1763.53 -815535 -849250 -1.46979e+06 -169539 -311747 42570.8
1295.71 1763.54 -815284 -850233 -1.46955e+06 -169095 -311934 42508.1
1295.71 1763.54 -814237 -849972 -1.46719e+06 -168649 -311983 42341.5
1295.51 1764.43 -806772 -835125 -1.44561e+06 -166554 -308170 42622
1295.51 1764.44 -805416 -834566 -1.44272e+06 -165957 -308054 42467
1295.51 1764.44 -805171 -835541 -1.44253e+06 -165656 -308447 42388.8
1295.51 1764.45 -803582 -834682 -1.43874e+06 -165031 -308297 42218.1
1295.5 1764.45 -802808 -834828 -1.43718e+06 -164725 -308360 42063.7
1295.29 1765.39 -796531 -821078 -1.41762e+06 -162500 -305287 42587.7
1295.29 1765.4 -795067 -820057 -1.41368e+06 -161868 -305151 42426.1
1295.29 1765.4 -793718 -819256 -1.40994e+06 -161215 -305170 42308.4
1295.29 1765.4 -792733 -819079 -1.40782e+06 -160815 -305200 42156.6
1295.29 1765.4 -791164 -818230 -1.40467e+06 -160353 -304987 41974.6
1295.06 1766.4 -785569 -804523 -1.38499e+06 -157941 -302483 42645.9
1295.06 1766.4 -784838 -803060 -1.37991e+06 -156878 -302829 42653.4
1295.06 1766.4 -783584 -800955 -1.37395e+06 -155813 -302950 42650.7
1295.06 1766.41 -783446 -800573 -1.37135e+06 -155244 -303302 42632.6
1295.06 1766.41 -783209 -801571 -1.37203e+06 -155328 -303345 42476
1294.82 1767.46 -775045 -787201 -1.35046e+06 -152987 -299927 42832.3
1294.82 1767.46 -777602 -784815 -1.3431e+06 -150715 -301923 43494
1294.82 1767.46 -781809 -781188 -1.33383e+06 -147774 -304674 44540.5
1294.82 1767.46 -785355 -778494 -1.32735e+06 -145566 -306853 45405
1294.82 1767.46 -783405 -779983 -1.32991e+06 -146507 -305925 44901.5
1295.27 1761.03 -842023 -878656 -1.53633e+06 -183328 -319239 42577.9
1295.27 1761.04 -840626 -878185 -1.53362e+06 -182803 -319113 42426.1
1295.27 1761.05 -839845 -878807 -1.53242e+06 -182309 -319236 42299
1295.26 1761.06 -837987 -877860 -1.52825e+06 -181562 -319039 42121.6
1295.26 1761.06 -836719 -877704 -1.52604e+06 -181109 -318999 41993
1295.03 1761.82 -832951 -866912 -1.5114e+06 -179037 -315997 42352.9
1295.03 1761.83 -831874 -866769 -1.50949e+06 -178704 -316063 42200.6
1295.03 1761.84 -831034 -867509 -1.50844e+06 -178191 -316253 42118
1295.02 1761.84 -828968 -866573 -1.50414e+06 -177457 -316002 41928.9
1295.02 1761.85 -828023 -866333 -1.50204e+06 -177029 -315975 41808.6
1294.78 1762.65 -823013 -854183 -1.48507e+06 -174677 -312701 42172.8
1294.78 1762.66 -821163 -853488 -1.48178e+06 -174200 -312579 42029.1
