x z szz sxx pp
1413.78 1705.67 -4.69888e+06 -2.01094e+06 694380
1123.67 1693.97 -1.52332e+06 -1.53945e+06 0
1383.49 1719.29 -3.89554e+06 -1.63086e+06 396781
1270.81 1730.68 -1.93893e+06 -1.09189e+06 0
1406.95 1727.88 -4.02923e+06 -1.60323e+06 442570
1432.34 1704.6 -4.98552e+06 -2.07732e+06 797984
1227.34 1702.36 -2.18566e+06 -1.5237e+06 0
1227.82 1736.17 -1.35874e+06 -1.0501e+06 0
1316.18 1746.85 -2.08843e+06 -913649 0
1379.93 1723.01 -3.70988e+06 -1.48116e+06 336294
1164.94 1694.45 -1.70803e+06 -1.49942e+06 0
1313.82 1755.73 -1.92666e+06 -910767 0
1421.29 1736.35 -3.95319e+06 -1.37414e+06 427863
1209.19 1707.62 -1.9635e+06 -1.4826e+06 0
1265.83 1708.88 -2.53603e+06 -1.49731e+06 0
1384.05 1721.83 -3.80517e+06 -1.54809e+06 371086
1252.55 1699.36 -2.524e+06 -1.52457e+06 0
1420.1 1719.48 -4.45089e+06 -1.76495e+06 591624
1331.33 1757.73 -2.10794e+06 -888039 0
1277.96 1733.22 -2.04462e+06 -1.1405e+06 0
1219.42 1710.68 -1.71047e+06 -1.25854e+06 0
1358.16 1730.38 -3.15424e+06 -1.24273e+06 135565
1141.74 1704.96 -1.53108e+06 -1.46806e+06 0
1379.21 1708.73 -4.16808e+06 -1.91862e+06 485783
1260.72 1747.46 -1.56591e+06 -951505 0
1148.66 1694.69 -1.69256e+06 -1.53786e+06 0
1299.9 1703.01 -3.06019e+06 -1.59095e+06 47355.5
1322.68 1718.87 -2.96036e+06 -1.43975e+06 51141.8
1328.5 1747.24 -2.31152e+06 -973831 0
1241.85 1707.58 -2.15363e+06 -1.40567e+06 0
1342.93 1712.67 -3.43924e+06 -1.58202e+06 221839
1236.52 1723.44 -1.68175e+06 -1.1935e+06 0
1309.57 1715.8 -2.89208e+06 -1.42894e+06 19865.5
1448.08 1717.6 -4.87619e+06 -1.94535e+06 762088
1369.24 1703.96 -4.0449e+06 -1.81914e+06 469090
1254.21 1723.58 -2.05547e+06 -1.27207e+06 0
1431.66 1711.72 -4.79065e+06 -1.958e+06 727797
1234.87 1706.58 -2.31316e+06 -1.54984e+06 0
1313.95 1738.92 -2.33853e+06 -1.10391e+06 0
1365.2 1750.16 -2.75944e+06 -980334 21969.5
1453.78 1743.11 -4.26256e+06 -1.29874e+06 524391
647.294 1655.62 -1.21149e+06 -1.83944e+06 0
1333.02 1707.93 -3.46084e+06 -1.71274e+06 218054
1395.95 1757.98 -3.03082e+06 -949095 74114.9
1451.77 1708.32 -5.16752e+06 -2.05675e+06 855441
1255.44 1702.59 -2.4871e+06 -1.50098e+06 0
1475.39 1719.75 -5.2425e+06 -1.95552e+06 862780
1210.03 1703.76 -2.04588e+06 -1.54282e+06 0
1151.64 1698.98 -1.70436e+06 -1.53586e+06 0
1211.3 1725.23 -1.46865e+06 -1.20788e+06 0
1156.79 1696.5 -1.6116e+06 -1.53007e+06 0
1273.31 1728.52 -2.08411e+06 -1.19048e+06 0
1272.54 1727.28 -2.05931e+06 -1.17211e+06 0
1153.43 1691.97 -1.69217e+06 -1.52876e+06 0
1371.9 1729.31 -3.43182e+06 -1.34737e+06 228102
1410.53 1737.4 -3.77448e+06 -1.30476e+06 359081
1368.78 1757.19 -2.65873e+06 -928402 10572.9
1262.62 1703.95 -2.62699e+06 -1.5795e+06 0
1417.62 1746.67 -3.63819e+06 -1.187e+06 306011
1420.76 1740.77 -3.89917e+06 -1.3517e+06 381984
1168.28 1698.68 -1.64509e+06 -1.51807e+06 0
1297.82 1727.33 -2.32776e+06 -1.17204e+06 0
1268.5 1717.41 -2.39998e+06 -1.38657e+06 0
1254.14 1716.44 -2.0605e+06 -1.22769e+06 0
1329.59 1705.81 -3.48085e+06 -1.74132e+06 222466
1245.31 1727.67 -1.63457e+06 -1.03279e+06 0
1150.84 1695.14 -1.57392e+06 -1.43512e+06 0
1231.1 1719.84 -1.69174e+06 -1.20751e+06 0
1151.98 1698.12 -1.70568e+06 -1.54693e+06 0
1438.51 1755.9 -3.72333e+06 -1.04812e+06 327879
1265.14 1742.87 -1.53258e+06 -867343 0
1442.48 1731.5 -4.40912e+06 -1.62357e+06 593166
1442.2 1755.66 -3.77666e+06 -1.12245e+06 351355
1398.1 1763.04 -2.96113e+06 -950839 39716.2
1410.15 1729.23 -4.02513e+06 -1.51352e+06 439062
1436.07 1721.02 -4.60075e+06 -1.76449e+06 657353
1154.2 1699.67 -1.4926e+06 -1.42406e+06 0
1155.18 1698.22 -1.58443e+06 -1.4339e+06 0
1343.65 1726.8 -3.03639e+06 -1.31227e+06 84083.9
1409.01 1719.53 -4.24273e+06 -1.71302e+06 531582
1382.92 1722.31 -3.78446e+06 -1.53582e+06 360262
1480.71 1719.33 -5.31921e+06 -1.99854e+06 899673
1163.98 1695.36 -1.69856e+06 -1.48554e+06 0
1235.28 1700.4 -2.28902e+06 -1.52125e+06 0
1382.43 1727.86 -3.59499e+06 -1.41062e+06 301176
1414.82 1756.13 -3.36064e+06 -1.05009e+06 195007
1372.44 1746.62 -3.03149e+06 -1.131e+06 66166.7
1310.11 1704.58 -3.17103e+06 -1.63436e+06 102800
1283.14 1712.73 -2.55496e+06 -1.38381e+06 0
1251.31 1714.63 -2.20507e+06 -1.38927e+06 0
1410.07 1757.89 -3.24566e+06 -989182 149793
1406.27 1706.01 -4.53573e+06 -1.89861e+06 649915
1354.74 1737.08 -3.00882e+06 -1.26467e+06 77409.1
1255.99 1733.61 -1.79491e+06 -1.15682e+06 0
1468.57 1713.46 -5.27644e+06 -1.9758e+06 879774
1111.99 1692.86 -1.56747e+06 -1.59583e+06 0
1115.08 1691.49 -1.5356e+06 -1.57114e+06 0
1258.61 1703.22 -2.57711e+06 -1.54328e+06 0
1342.42 1741.13 -2.75921e+06 -1.17523e+06 19357.6
1415.89 1711.28 -4.58809e+06 -1.92225e+06 650565
1260.3 1704.05 -2.6247e+06 -1.57661e+06 0
1301.9 1744.66 -2.01709e+06 -983305 0
1459.2 1740.15 -4.43438e+06 -1.50325e+06 594898
1157.49 1695.08 -1.69945e+06 -1.51838e+06 0
1169.43 1709.74 -1.47437e+06 -1.38819e+06 0
1231.26 1698.03 -2.29371e+06 -1.54333e+06 0
1395.79 1754.25 -3.11278e+06 -948330 111966
1295.45 1728.72 -2.43954e+06 -1.31097e+06 0
1407.05 1732.49 -3.83582e+06 -1.39074e+06 389341
1222.43 1704.48 -2.00069e+06 -1.42414e+06 0
1167.41 1705.29 -1.58642e+06 -1.47267e+06 0
1373.33 1707.33 -4.02276e+06 -1.78053e+06 457934
1218.33 1704.85 -2.10058e+06 -1.52446e+06 0
1287.44 1721.79 -2.47299e+06 -1.34793e+06 0
1226.16 1723.2 -1.54095e+06 -1.13776e+06 0
1404.9 1720.74 -4.17727e+06 -1.69903e+06 499016
1298.98 1737.13 -2.23514e+06 -1.19198e+06 0
1294.94 1738.49 -2.09399e+06 -1.08438e+06 0
1217.58 1727.18 -1.52724e+06 -1.23195e+06 0
1290.51 1723.89 -2.51427e+06 -1.37825e+06 0
1404.09 1732.12 -3.84236e+06 -1.50486e+06 380189
1404.48 1732.71 -3.8169e+06 -1.3964e+06 373242
1297.41 1717.62 -2.60171e+06 -1.34316e+06 0
1444.83 1729.23 -4.49269e+06 -1.55751e+06 613903
1172.14 1705.61 -1.58267e+06 -1.38396e+06 0
1436.26 1708.28 -4.90741e+06 -1.95531e+06 777998
1239.32 1723.92 -1.81419e+06 -1.2466e+06 0
1303.17 1720.61 -2.66072e+06 -1.35951e+06 0
1370.55 1742.75 -3.02476e+06 -1.0787e+06 89992.4
1170.12 1701.17 -1.67586e+06 -1.43446e+06 0
1212.96 1703.81 -1.98127e+06 -1.46177e+06 0
1267.79 1715.43 -2.38771e+06 -1.38008e+06 0
1397.32 1747.31 -3.36241e+06 -1.19027e+06 182702
1251.57 1747.55 -1.39024e+06 -1.03526e+06 0
1354.28 1723.55 -3.29368e+06 -1.37752e+06 180104
1369.95 1710.16 -3.97587e+06 -1.78795e+06 412168
1152.63 1699.23 -1.60008e+06 -1.5076e+06 0
1239.94 1702.57 -2.27936e+06 -1.49833e+06 0
1174.32 1702.33 -1.71196e+06 -1.48473e+06 0
1307.76 1701.67 -3.18316e+06 -1.62858e+06 112969
1471.44 1726.17 -4.99631e+06 -1.77548e+06 778632
1432.66 1729.99 -4.3106e+06 -1.49479e+06 547581
1346.22 1738 -2.91162e+06 -1.26922e+06 36641.7
1529.52 1715.59 -6.1981e+06 -2.22594e+06 1.11961e+06
1416.79 1729.12 -4.12659e+06 -1.56324e+06 476268
1248.93 1720.11 -1.93588e+06 -1.24172e+06 0
1298.88 1701.13 -3.08554e+06 -1.60998e+06 65825.2
1471.3 1713.36 -5.31471e+06 -2.02959e+06 905269
1401.78 1759.38 -3.064e+06 -927267 90619.5
1475.19 1709.96 -5.47672e+06 -2.05853e+06 943084
1162.46 1697.63 -1.58738e+06 -1.40274e+06 0
1307.41 1717.71 -2.75269e+06 -1.35944e+06 0
1172.3 1697.88 -1.80973e+06 -1.54252e+06 0
1264.25 1750.47 -1.47024e+06 -917055 0
1409.1 1723.76 -4.1707e+06 -1.68035e+06 494458
1393.74 1759.55 -2.98276e+06 -939218 46953.5
1436.33 1709.6 -4.93209e+06 -2.01306e+06 772465
1380.79 1757.39 -2.81134e+06 -896307 19588.6
1213.25 1707.7 -1.99118e+06 -1.51188e+06 0
1221.47 1717.88 -1.65203e+06 -1.22197e+06 0
1295.48 1700.17 -3.01242e+06 -1.56262e+06 40956.7
1431.08 1724.85 -4.40083e+06 -1.58723e+06 590876
1384.4 1738.13 -3.42203e+06 -1.31491e+06 208190
1386.32 1744.01 -3.31667e+06 -1.21547e+06 156748
1275.44 1741.32 -1.70013e+06 -924858 0
1394.45 1736.56 -3.53391e+06 -1.28514e+06 278024
1417.5 1751.67 -3.54559e+06 -1.16849e+06 256491
1148.06 1700.91 -1.503e+06 -1.45448e+06 0
1423.1 1751.54 -3.62824e+06 -1.22952e+06 290622
1252.41 1711.55 -2.20995e+06 -1.33815e+06 0
1323.41 1706.59 -3.27569e+06 -1.54972e+06 149975
1309.74 1753.27 -1.95224e+06 -925606 0
1415.01 1725.58 -4.19817e+06 -1.66933e+06 508279
1336.31 1704.54 -3.57737e+06 -1.71904e+06 265841
1368.23 1750.45 -2.85117e+06 -1.07133e+06 24661
1316.29 1752.55 -2.02427e+06 -922616 0
1170.51 1703.73 -1.55203e+06 -1.43571e+06 0
1304.3 1741.86 -2.00498e+06 -915268 0
1374.3 1706.28 -4.14595e+06 -1.90441e+06 478852
1387.68 1708.64 -4.20682e+06 -1.78999e+06 524020
1295.14 1698.62 -3.0498e+06 -1.58496e+06 58277
1286.63 1721.59 -2.53063e+06 -1.37951e+06 0
1171.59 1694.56 -1.73493e+06 -1.47556e+06 0
1236.62 1702.72 -2.35047e+06 -1.54809e+06 0
1321.03 1734.33 -2.53233e+06 -1.1621e+06 0
1322.01 1707.7 -3.33253e+06 -1.68029e+06 170484
1279.7 1738.19 -1.79791e+06 -931303 0
1447.29 1724.22 -4.68537e+06 -1.79172e+06 692752
1264.39 1738.82 -1.61338e+06 -924690 0
1414.41 1755.89 -3.37823e+06 -1.04136e+06 197421
1430.87 1718.11 -4.60882e+06 -1.81593e+06 660367
1444.01 1757.25 -3.76153e+06 -1.00906e+06 341484
1334.38 1735.08 -2.67323e+06 -1.11714e+06 13084.6
1319.1 1714.75 -3.00789e+06 -1.49352e+06 71007.2
1380.2 1728.12 -3.57013e+06 -1.41756e+06 286955
1378.47 1729.93 -3.50754e+06 -1.35971e+06 258618
1415.28 1757.02 -3.33717e+06 -1.03453e+06 189241
1291.14 1737.68 -2.12975e+06 -1.10498e+06 0
1365.84 1702.12 -4.06122e+06 -1.85912e+06 468407
1458.7 1731.28 -4.67105e+06 -1.57285e+06 663556
1413.3 1712.23 -4.5031e+06 -1.85756e+06 629241
1453.62 1727.02 -4.71867e+06 -1.68896e+06 682199
1401.61 1714.33 -4.25797e+06 -1.7113e+06 541898
1152.22 1702.23 -1.50518e+06 -1.45002e+06 0
1350.87 1757.37 -2.39959e+06 -874365 0
1358.84 1730.16 -3.20348e+06 -1.30161e+06 145451
1290.66 1717.17 -2.62401e+06 -1.3958e+06 0
1437.69 1734.2 -4.28891e+06 -1.52023e+06 537721
1386.94 1711.72 -4.18684e+06 -1.85289e+06 498395
1247.46 1701.01 -2.3997e+06 -1.47403e+06 0
1253.41 1706.06 -2.46401e+06 -1.53753e+06 0
1295.19 1736.32 -2.20487e+06 -1.16781e+06 0
635.589 1660.94 -1.29248e+06 -1.86627e+06 0
1381.43 1734.02 -3.42185e+06 -1.23795e+06 233311
1350.25 1703.95 -3.74417e+06 -1.71911e+06 356585
1203.02 1702.59 -1.9059e+06 -1.48949e+06 0
1206.94 1706.34 -1.88253e+06 -1.48069e+06 0
1247.49 1740.98 -1.50477e+06 -1.07315e+06 0
1359.72 1741.02 -2.98823e+06 -1.21654e+06 68624.4
1285.56 1726.53 -2.32048e+06 -1.27428e+06 0
1414.43 1708.19 -4.64251e+06 -1.97235e+06 674915
1156.57 1695.96 -1.6942e+06 -1.50389e+06 0
1325.82 1703.06 -3.46024e+06 -1.73555e+06 215308
1439.38 1746.68 -3.98018e+06 -1.25957e+06 421170
1370.06 1758.18 -2.65449e+06 -918088 10572.9
1325.48 1707.14 -3.36086e+06 -1.65599e+06 173356
1256.61 1739.39 -1.50134e+06 -921557 0
1373.92 1706.2 -4.07235e+06 -1.81574e+06 473566
1214.43 1714.8 -1.66927e+06 -1.29337e+06 0
621.69 1669.6 -1.12854e+06 -1.68189e+06 0
1252.39 1746.57 -1.41887e+06 -1.05883e+06 0
1355.57 1730.77 -3.1247e+06 -1.23238e+06 117611
1247.29 1730.38 -1.63298e+06 -1.03189e+06 0
1438.56 1708.14 -4.9647e+06 -2.0039e+06 795445
1536.08 1729.07 -5.95278e+06 -1.86783e+06 1.0029e+06
625.149 1668.29 -1.14093e+06 -1.69289e+06 0
1378.45 1728.5 -3.50347e+06 -1.31977e+06 272712
1136.42 1701.43 -1.52641e+06 -1.4906e+06 0
1326.53 1725.81 -2.89689e+06 -1.41513e+06 45504.2
1271.86 1701.48 -2.66243e+06 -1.4832e+06 0
1479.77 1716.2 -5.38361e+06 -1.91593e+06 900217
1320.98 1707.12 -3.31446e+06 -1.68499e+06 152814
1355.58 1725.89 -3.35809e+06 -1.49911e+06 179857
1528.66 1740.63 -5.5207e+06 -1.52939e+06 848009
1398.64 1731.38 -3.77123e+06 -1.40028e+06 354681
1386.24 1710.75 -4.17454e+06 -1.83473e+06 500871
1239.03 1696.32 -2.42927e+06 -1.55264e+06 0
1381.95 1714.97 -4.03758e+06 -1.8121e+06 439381
1421.27 1728.52 -4.17307e+06 -1.54354e+06 505788
1476.54 1743.4 -4.65814e+06 -1.48657e+06 639946
1214.25 1701.78 -1.98497e+06 -1.4986e+06 0
1405.99 1704.06 -4.58898e+06 -1.94144e+06 668722
1439.36 1730.51 -4.42241e+06 -1.6204e+06 580999
1366.84 1706.71 -3.97788e+06 -1.78496e+06 429669
1249.44 1725.26 -1.86967e+06 -1.19909e+06 0
1141.2 1699.09 -1.62435e+06 -1.53947e+06 0
1173.5 1712.16 -1.47729e+06 -1.37115e+06 0
1253.28 1707.33 -2.29773e+06 -1.3959e+06 0
1311.43 1722.33 -2.68824e+06 -1.2928e+06 0
1431 1737.55 -4.07384e+06 -1.38529e+06 468094
1355.83 1757.73 -2.4568e+06 -875999 0
1134.12 1703.52 -1.53712e+06 -1.49491e+06 0
1387.04 1720.67 -3.90505e+06 -1.62536e+06 400317
1409.97 1753.05 -3.34606e+06 -1.02126e+06 199521
1175.85 1707.86 -1.60981e+06 -1.40462e+06 0
1448.29 1737.42 -4.34498e+06 -1.51799e+06 563417
1363.96 1722.37 -3.56614e+06 -1.57825e+06 260924
1348.6 1708.01 -3.77718e+06 -1.82714e+06 323937
1432.23 1709.58 -4.85767e+06 -2.01109e+06 753684
1175.29 1708.69 -1.60435e+06 -1.44943e+06 0
1247.62 1706.25 -2.45871e+06 -1.57618e+06 0
1177.64 1704.4 -1.7146e+06 -1.4655e+06 0
1434.79 1714.63 -4.76589e+06 -1.95923e+06 719588
1347.36 1712.86 -3.45992e+06 -1.57693e+06 246535
1418.68 1737.05 -3.95616e+06 -1.44591e+06 412536
1172.83 1704.03 -1.67432e+06 -1.46792e+06 0
1175.18 1699.73 -1.81683e+06 -1.54341e+06 0
1414.54 1742.48 -3.71909e+06 -1.33475e+06 333443
1221.3 1715.52 -1.66748e+06 -1.24881e+06 0
1160.07 1692.45 -1.68092e+06 -1.4823e+06 0
1253.97 1721.85 -2.04571e+06 -1.24875e+06 0
1205.77 1700.23 -1.93193e+06 -1.48551e+06 0
1384.97 1737.98 -3.37553e+06 -1.21318e+06 211138
1400.75 1756.03 -3.14978e+06 -1.0013e+06 118381
1230.06 1732.53 -1.45644e+06 -1.11604e+06 0
1437.39 1729.98 -4.37258e+06 -1.5921e+06 579716
1280.52 1730.24 -2.02539e+06 -1.07079e+06 0
1455.38 1762.21 -3.78617e+06 -969692 354796
1383.66 1705.76 -4.21941e+06 -1.82515e+06 531129
1473.05 1752.22 -4.35559e+06 -1.27132e+06 538304
1422.94 1737.44 -4.00972e+06 -1.48395e+06 432683
1249.49 1697.72 -2.53932e+06 -1.54855e+06 0
1419.36 1759.95 -3.31428e+06 -958012 185258
1227.88 1705.74 -2.14694e+06 -1.48534e+06 0
1269.87 1701.81 -2.7121e+06 -1.5659e+06 0
1307.18 1745.04 -1.99429e+06 -899085 0
1457.56 1754.79 -4.04649e+06 -1.18516e+06 440678
1258.88 1717.45 -2.26879e+06 -1.39415e+06 0
1270.07 1705.24 -2.65697e+06 -1.52827e+06 0
1465.83 1728.51 -4.84255e+06 -1.63174e+06 724320
1431.2 1709.31 -4.84821e+06 -2.04604e+06 756487
1452.59 1727.04 -4.70938e+06 -1.69966e+06 681123
640.498 1657.13 -1.10307e+06 -1.70868e+06 0
1267.81 1706.49 -2.6917e+06 -1.593e+06 0
1439.74 1725.12 -4.55503e+06 -1.72743e+06 636683
1420.7 1758.69 -3.35948e+06 -999115 204811
1358.58 1708.83 -3.78597e+06 -1.70343e+06 357377
1346.49 1706.69 -3.71627e+06 -1.78564e+06 309615
1438.8 1743.59 -4.03224e+06 -1.25905e+06 445187
1317.47 1703.76 -3.35056e+06 -1.72317e+06 167091
1404.27 1754.03 -3.21588e+06 -966432 160253
1274.36 1739.85 -1.87256e+06 -1.08675e+06 0
636.671 1668.44 -1.14215e+06 -1.75409e+06 0
1143.21 1697.79 -1.49762e+06 -1.4622e+06 0
1135.94 1695.41 -1.61383e+06 -1.55812e+06 0
1336.99 1706.49 -3.47805e+06 -1.65006e+06 245727
1467.77 1723.48 -5.03002e+06 -1.77366e+06 778500
1130.26 1700.87 -1.55985e+06 -1.56567e+06 0
1284.01 1702.91 -2.95258e+06 -1.65283e+06 20482.9
1368.27 1738.77 -3.1586e+06 -1.2495e+06 121168
1347.13 1700.06 -3.76194e+06 -1.74569e+06 377950
1279.88 1756.75 -1.516e+06 -830774 0
1335 1729.21 -2.92637e+06 -1.35879e+06 52740.1
1440.22 1729.85 -4.44762e+06 -1.69539e+06 600541
1309.82 1724.25 -2.59007e+06 -1.23298e+06 0
1407.39 1747.94 -3.49561e+06 -1.1872e+06 234474
1496.12 1722.83 -5.44183e+06 -1.8593e+06 914063
1341.12 1728.16 -3.04958e+06 -1.37782e+06 72097.7
1301.36 1745.9 -2.05723e+06 -1.0369e+06 0
1372.26 1728.27 -3.45576e+06 -1.36795e+06 240056
615.947 1670.04 -1.10779e+06 -1.64118e+06 0
1287.25 1742.54 -1.97643e+06 -1.08783e+06 0
1278.36 1740.13 -1.72617e+06 -888949 0
595.497 1667.3 -1.22232e+06 -1.72852e+06 0
1399.76 1717.64 -4.18287e+06 -1.72526e+06 500809
1275.73 1698.33 -2.8422e+06 -1.59379e+06 0
1301.97 1702.74 -3.1267e+06 -1.63094e+06 77540.9
1139.17 1700.18 -1.59762e+06 -1.46375e+06 0
1247.2 1715.22 -2.08622e+06 -1.36471e+06 0
1255.79 1736.42 -1.74468e+06 -1.09619e+06 0
1129.25 1698.07 -1.66001e+06 -1.58409e+06 0
1136.69 1700.52 -1.53536e+06 -1.50449e+06 0
1288.61 1733.71 -2.12254e+06 -1.10346e+06 0
1241.7 1706.33 -2.2483e+06 -1.47946e+06 0
1297.85 1708.93 -2.9667e+06 -1.57725e+06 38985.3
1261.24 1740.45 -1.53874e+06 -893900 0
1126.36 1689.32 -1.62347e+06 -1.58679e+06 0
1148.09 1696.09 -1.60123e+06 -1.52393e+06 0
1147.46 1699.19 -1.49991e+06 -1.46013e+06 0
1315.42 1717.1 -2.95028e+06 -1.45658e+06 44198.1
623.242 1667.33 -1.13084e+06 -1.68599e+06 0
1325.14 1729.46 -2.75825e+06 -1.3169e+06 23137.9
1417.51 1710.35 -4.61396e+06 -1.93664e+06 670838
1159.19 1701.67 -1.51131e+06 -1.43813e+06 0
1171.37 1698.75 -1.79208e+06 -1.52268e+06 0
1296.59 1714.98 -2.63245e+06 -1.3253e+06 0
1360.28 1756.53 -2.50764e+06 -874199 0
1384.46 1702.22 -4.32393e+06 -1.90928e+06 570864
639.77 1657.18 -1.26027e+06 -1.85873e+06 0
1409.79 1759.25 -3.20972e+06 -1.00031e+06 135982
1146.07 1698.92 -1.73252e+06 -1.57387e+06 0
1456.16 1706.27 -5.29291e+06 -2.13462e+06 897265
1336.56 1740.07 -2.57261e+06 -1.04126e+06 0
1440.09 1712.26 -4.89889e+06 -1.99265e+06 769857
1246.3 1719.94 -1.97372e+06 -1.31839e+06 0
1250.82 1740.32 -1.57309e+06 -1.05412e+06 0
1274.86 1738.01 -1.91752e+06 -1.10686e+06 0
1268.21 1704.9 -2.55933e+06 -1.46688e+06 0
1362.52 1752.75 -2.65557e+06 -914574 11396.6
1242.19 1720.25 -1.81152e+06 -1.19637e+06 0
1452.38 1710.39 -5.10906e+06 -2.00534e+06 836025
1305.85 1746.1 -2.02506e+06 -997013 0
1265.98 1709.74 -2.60953e+06 -1.53485e+06 0
1390.01 1708.87 -4.31587e+06 -1.93459e+06 545395
1398.29 1759.87 -3.02968e+06 -929232 63956.6
1416.81 1736.94 -3.90322e+06 -1.36668e+06 398342
1136.88 1691.76 -1.59778e+06 -1.51128e+06 0
647.91 1659.62 -1.05149e+06 -1.72128e+06 0
1141.21 1695.33 -1.58553e+06 -1.48578e+06 0
1388.48 1705.1 -4.29664e+06 -1.85826e+06 563755
1269.8 1722.37 -2.17108e+06 -1.24758e+06 0
1295.01 1704.17 -3.02129e+06 -1.61282e+06 48182.9
1315.5 1721.97 -2.81872e+06 -1.36371e+06 23137.9
1231.2 1732.04 -1.37635e+06 -1.02862e+06 0
1358.26 1744.04 -2.87512e+06 -1.13044e+06 37409.7
629.115 1663.64 -1.11373e+06 -1.67912e+06 0
628.837 1663.38 -1.25976e+06 -1.78208e+06 0
1405.9 1747.76 -3.49062e+06 -1.18403e+06 227729
1393.02 1705.77 -4.39685e+06 -1.94107e+06 585141
634.772 1667.56 -1.14171e+06 -1.73784e+06 0
1143.73 1697.13 -1.61004e+06 -1.52628e+06 0
1249.2 1745.06 -1.48298e+06 -1.06799e+06 0
1412.41 1761.01 -3.21263e+06 -952953 132983
1243 1717.26 -1.92638e+06 -1.27587e+06 0
1308.59 1703.23 -3.24317e+06 -1.72268e+06 117546
1269.04 1721.13 -2.1825e+06 -1.25848e+06 0
1249.66 1707.34 -2.48278e+06 -1.59133e+06 0
1555.29 1719.14 -6.36032e+06 -2.07326e+06 1.13482e+06
1261.28 1711.67 -2.50942e+06 -1.50124e+06 0
1451.16 1718.04 -4.90002e+06 -1.84777e+06 755389
597.141 1661.55 -1.34902e+06 -1.8272e+06 0
1455.87 1707.49 -5.24702e+06 -2.10055e+06 888254
1315.65 1755.22 -1.86955e+06 -807351 0
1373.16 1756.47 -2.75482e+06 -970835 10572.9
1218.21 1700.83 -2.02583e+06 -1.45925e+06 0
1467.08 1731.95 -4.75568e+06 -1.61404e+06 704719
1165.8 1701.85 -1.52128e+06 -1.41481e+06 0
1298.67 1712.8 -2.75058e+06 -1.41995e+06 0
1257.28 1750.79 -1.40838e+06 -994511 0
1287.72 1744.37 -1.95499e+06 -1.06669e+06 0
1397.32 1742.05 -3.47679e+06 -1.23774e+06 237829
1413.31 1757.6 -3.31806e+06 -979856 173555
1332.73 1724.82 -2.98087e+06 -1.39523e+06 77072.8
1128.41 1691.26 -1.61682e+06 -1.55721e+06 0
1334.25 1702.97 -3.60251e+06 -1.73984e+06 271663
1267.06 1750.1 -1.448e+06 -906527 0
1279.82 1740.59 -1.88835e+06 -1.04932e+06 0
1423.26 1707.26 -4.75622e+06 -1.94814e+06 724887
1380.02 1704.04 -4.20556e+06 -1.82638e+06 528067
1370.13 1708.23 -4.0405e+06 -1.84394e+06 434535
1213.97 1699.92 -2.06358e+06 -1.52377e+06 0
1138.92 1693.65 -1.60164e+06 -1.52865e+06 0
1689.15 1747.69 -5.86272e+06 -1.58737e+06 1.1182e+06
1369.69 1718.38 -3.68897e+06 -1.5849e+06 325397
1250.83 1716.53 -2.12734e+06 -1.33994e+06 0
1346.59 1761.01 -2.32802e+06 -900691 0
1458.09 1739.6 -4.43354e+06 -1.41138e+06 580394
1243.71 1714.61 -2.02178e+06 -1.311e+06 0
1215.21 1727.93 -1.4579e+06 -1.18018e+06 0
613.543 1669.1 -1.09686e+06 -1.62545e+06 0
1375.05 1720.84 -3.66609e+06 -1.45769e+06 330726
1703.71 1733.37 -6.23158e+06 -1.97654e+06 1.2643e+06
1286.46 1732.72 -2.16885e+06 -1.17046e+06 0
1278.51 1745.88 -1.62687e+06 -907452 0
1368.95 1703.7 -4.08098e+06 -1.86028e+06 471607
1495.77 1721.78 -5.48541e+06 -1.89551e+06 915879
1219.61 1726.73 -1.5108e+06 -1.18317e+06 0
1329.9 1727.03 -2.88435e+06 -1.31506e+06 37993.9
1435.98 1746.74 -3.95063e+06 -1.26552e+06 403499
1277.8 1724.57 -2.15781e+06 -1.17634e+06 0
1408.16 1710.46 -4.50968e+06 -1.91679e+06 621198
1240.78 1718.87 -2.03098e+06 -1.35283e+06 0
1276.06 1727.96 -2.04935e+06 -1.10313e+06 0
1310.42 1714.32 -2.91585e+06 -1.45543e+06 19865.5
1335.5 1758.28 -2.14308e+06 -895018 0
1310.8 1749.63 -1.97278e+06 -905857 0
1201.85 1700.93 -1.90884e+06 -1.47547e+06 0
1407.03 1760.96 -3.12943e+06 -934251 102080
1295.68 1743.96 -1.96366e+06 -996480 0
1343.13 1703.51 -3.7038e+06 -1.75184e+06 322179
1309.05 1709.23 -2.94003e+06 -1.44506e+06 27186.5
1190.49 1710.32 -1.52286e+06 -1.31143e+06 0
1311.3 1754.81 -1.88853e+06 -905085 0
1277.81 1732.36 -2.01501e+06 -1.11983e+06 0
1489 1733.31 -5.04173e+06 -1.56185e+06 782553
1349.79 1728.84 -3.18517e+06 -1.36948e+06 115371
1136.46 1700.67 -1.65919e+06 -1.57568e+06 0
1276.2 1754.48 -1.48404e+06 -857173 0
1146.4 1695.74 -1.69756e+06 -1.54868e+06 0
1371.08 1724.23 -3.56916e+06 -1.48201e+06 274910
1424.4 1742.75 -3.90339e+06 -1.38699e+06 387720
617.378 1667.69 -1.1037e+06 -1.63063e+06 0
1292.42 1718.97 -2.49183e+06 -1.31042e+06 0
1244.53 1711.62 -2.13563e+06 -1.38003e+06 0
1445.38 1758.25 -3.78361e+06 -1.0911e+06 342387
