x y z
1300.24 894.084 1749.7
1300.22 893.934 1749.73
1300.2 894.535 1749.71
1300.18 894.384 1749.75
1300.15 894.985 1749.73
1300.13 894.835 1749.77
1300.11 895.435 1749.75
1300.09 895.285 1749.78
1300.06 895.886 1749.77
1300.04 895.736 1749.8
1300.01 896.336 1749.78
1299.99 896.186 1749.82
1299.95 896.787 1749.8
1299.93 896.637 1749.84
1299.9 897.237 1749.82
1299.88 897.087 1749.85
1299.84 897.688 1749.83
1299.82 897.538 1749.87
1299.78 898.138 1749.85
1299.76 897.988 1749.89
1299.72 898.589 1749.87
1299.7 898.438 1749.9
1299.64 898.889 1749.92
1300.61 885.075 1749.48
1300.58 884.925 1749.52
1300.61 885.526 1749.5
1300.57 885.375 1749.54
1300.6 885.976 1749.52
1300.56 885.826 1749.55
1300.59 886.426 1749.53
1300.55 886.276 1749.57
1300.58 886.877 1749.55
1300.54 886.727 1749.59
1300.56 887.327 1749.57
1300.53 887.177 1749.6
1300.55 887.778 1749.58
1300.52 887.628 1749.62
1300.53 888.228 1749.6
1300.5 888.078 1749.64
1300.51 888.679 1749.62
1300.48 888.529 1749.65
1300.49 889.129 1749.64
1300.46 888.979 1749.67
1300.47 889.58 1749.65
1300.44 889.429 1749.69
1300.44 890.03 1749.67
1300.41 889.88 1749.7
1300.42 890.48 1749.69
1300.39 890.33 1749.72
1300.39 890.931 1749.7
1300.36 890.781 1749.74
1300.36 891.381 1749.72
1300.33 891.231 1749.75
1300.32 891.832 1749.74
1300.3 891.682 1749.77
1300.29 892.282 1749.75
1300.26 892.132 1749.79
1300.25 892.733 1749.77
1300.23 892.583 1749.8
1300.21 893.183 1749.79
1300.19 893.033 1749.82
1300.17 893.634 1749.8
1300.15 893.483 1749.84
1300.13 894.084 1749.82
1300.11 893.934 1749.86
1300.09 894.535 1749.84
1300.06 894.384 1749.87
1300.04 894.985 1749.86
1300.02 894.835 1749.89
1299.99 895.435 1749.87
1299.97 895.285 1749.91
1299.95 895.886 1749.89
1299.92 895.736 1749.92
1299.89 896.336 1749.91
1299.87 896.186 1749.94
1299.84 896.787 1749.92
1299.82 896.637 1749.96
1299.79 897.237 1749.94
1299.76 897.087 1749.97
1299.73 897.688 1749.96
1299.71 897.538 1749.99
1299.67 898.138 1749.98
1299.65 897.988 1750.01
1299.61 898.589 1749.99
1299.59 898.438 1750.03
1299.54 899.039 1750.01
1299.53 898.889 1750.04
1299.46 899.339 1750.06
1300.5 885.075 1749.6
1300.46 884.925 1749.63
1300.49 885.526 1749.62
1300.45 885.375 1749.65
1300.48 885.976 1749.63
1300.44 885.826 1749.67
1300.47 886.426 1749.65
1300.43 886.276 1749.68
1300.46 886.877 1749.67
1300.42 886.727 1749.7
1300.44 887.327 1749.68
1300.41 887.177 1749.72
1300.43 887.778 1749.7
1300.39 887.628 1749.73
1300.41 888.228 1749.72
1300.38 888.078 1749.75
1300.39 888.679 1749.74
1300.36 888.529 1749.77
1300.37 889.129 1749.75
1300.34 888.979 1749.78
1300.35 889.58 1749.77
1300.31 889.429 1749.8
1300.32 890.03 1749.79
1300.29 889.88 1749.82
1300.3 890.48 1749.8
1300.26 890.33 1749.83
1300.27 890.931 1749.82
1300.24 890.781 1749.85
1300.24 891.381 1749.84
1300.21 891.231 1749.87
1300.2 891.832 1749.85
1300.17 891.682 1749.88
1300.17 892.282 1749.87
1300.14 892.132 1749.9
1300.13 892.733 1749.89
1300.1 892.583 1749.92
1300.09 893.183 1749.9
1300.07 893.033 1749.94
1300.05 893.634 1749.92
1300.03 893.483 1749.95
1300.01 894.084 1749.94
1299.98 893.934 1749.97
1299.97 894.535 1749.95
1299.94 894.384 1749.99
1299.92 894.985 1749.97
1299.9 894.835 1750
1299.87 895.435 1749.99
1299.85 895.285 1750.02
1299.83 895.886 1750.01
1299.8 895.736 1750.04
1299.77 896.336 1750.02
1299.75 896.186 1750.05
1299.72 896.787 1750.04
1299.7 896.637 1750.07
1299.66 897.237 1750.06
1299.64 897.087 1750.09
1299.61 897.688 1750.07
1299.58 897.538 1750.1
1299.55 898.138 1750.09
1299.53 897.988 1750.12
1299.49 898.589 1750.11
1299.47 898.438 1750.14
1299.42 899.039 1750.13
1299.4 898.889 1750.16
1299.36 899.489 1750.14
1299.34 899.339 1750.17
1299.27 899.79 1750.19
1300.37 885.075 1749.71
1300.33 884.925 1749.74
1300.36 885.526 1749.73
1300.32 885.375 1749.75
1300.35 885.976 1749.74
1300.31 885.826 1749.77
1300.34 886.426 1749.76
1300.3 886.276 1749.79
1300.33 886.877 1749.78
1300.29 886.727 1749.8
1300.32 887.327 1749.79
1300.28 887.177 1749.82
1300.3 887.778 1749.81
1300.26 887.628 1749.84
1300.28 888.228 1749.83
1300.25 888.078 1749.86
1300.27 888.679 1749.84
1300.23 888.529 1749.87
1300.24 889.129 1749.86
1300.21 888.979 1749.89
1300.22 889.58 1749.88
1300.18 889.429 1749.91
1300.2 890.03 1749.89
1300.16 889.88 1749.92
1300.17 890.48 1749.91
1300.13 890.33 1749.94
1300.14 890.931 1749.93
1300.11 890.781 1749.96
1300.11 891.381 1749.94
1300.08 891.231 1749.97
1300.08 891.832 1749.96
1300.04 891.682 1749.99
1300.04 892.282 1749.98
1300.01 892.132 1750.01
1300.01 892.733 1749.99
1299.97 892.583 1750.02
1299.97 893.183 1750.01
1299.94 893.033 1750.04
1299.93 893.634 1750.03
1299.9 893.483 1750.06
1299.88 894.084 1750.05
1299.86 893.934 1750.07
1299.84 894.535 1750.06
1299.81 894.384 1750.09
1299.8 894.985 1750.08
1299.77 894.835 1750.11
1299.75 895.435 1750.1
1299.72 895.285 1750.12
1299.7 895.886 1750.11
1299.67 895.736 1750.14
1299.65 896.336 1750.13
1299.62 896.186 1750.16
1299.59 896.787 1750.15
1299.57 896.637 1750.18
1299.54 897.237 1750.16
1299.51 897.087 1750.19
1299.48 897.688 1750.18
1299.45 897.538 1750.21
1299.42 898.138 1750.2
1299.4 897.988 1750.23
1299.36 898.589 1750.22
1299.33 898.438 1750.24
1299.3 899.039 1750.23
1299.27 898.889 1750.26
1299.23 899.489 1750.25
1299.21 899.339 1750.28
1299.16 899.94 1750.27
1299.14 899.79 1750.3
1299.07 900.24 1750.31
1300.23 885.075 1749.81
1300.19 884.925 1749.83
1300.23 885.526 1749.83
1300.18 885.375 1749.85
1300.22 885.976 1749.84
1300.18 885.826 1749.87
1300.21 886.426 1749.86
1300.17 886.276 1749.88
1300.2 886.877 1749.88
1300.16 886.727 1749.9
1300.18 887.327 1749.89
1300.14 887.177 1749.92
1300.17 887.778 1749.91
1300.13 887.628 1749.93
1300.15 888.228 1749.93
1300.11 888.078 1749.95
1300.13 888.679 1749.94
1300.09 888.529 1749.97
1300.11 889.129 1749.96
1300.07 888.979 1749.99
1300.09 889.58 1749.98
1300.05 889.429 1750
1300.06 890.03 1749.99
1300.02 889.88 1750.02
1300.03 890.48 1750.01
1300 890.33 1750.04
1300.01 890.931 1750.03
1299.97 890.781 1750.05
1299.97 891.381 1750.04
1299.94 891.231 1750.07
1299.94 891.832 1750.06
1299.91 891.682 1750.09
1299.91 892.282 1750.08
1299.87 892.132 1750.1
1299.87 892.733 1750.09
1299.84 892.583 1750.12
1299.83 893.183 1750.11
1299.8 893.033 1750.14
1299.79 893.634 1750.13
1299.76 893.483 1750.15
1299.75 894.084 1750.14
1299.72 893.934 1750.17
1299.71 894.535 1750.16
1299.68 894.384 1750.19
1299.66 894.985 1750.18
1299.63 894.835 1750.2
1299.61 895.435 1750.2
1299.58 895.285 1750.22
1299.56 895.886 1750.21
1299.53 895.736 1750.24
1299.51 896.336 1750.23
1299.48 896.186 1750.25
1299.46 896.787 1750.25
1299.43 896.637 1750.27
1299.4 897.237 1750.26
1299.37 897.087 1750.29
1299.34 897.688 1750.28
1299.32 897.538 1750.31
1299.28 898.138 1750.3
1299.26 897.988 1750.32
1299.22 898.589 1750.31
1299.2 898.438 1750.34
1299.16 899.039 1750.33
1299.14 898.889 1750.36
1299.09 899.489 1750.35
1299.07 899.339 1750.37
1299.03 899.94 1750.37
1299 899.79 1750.39
1298.96 900.39 1750.38
1298.94 900.24 1750.41
1298.86 900.691 1750.43
1300.09 885.075 1749.9
1300.05 884.925 1749.92
1300.09 885.526 1749.92
1300.04 885.375 1749.94
1300.08 885.976 1749.93
1300.03 885.826 1749.96
1300.07 886.426 1749.95
1300.03 886.276 1749.97
1300.06 886.877 1749.97
1300.01 886.727 1749.99
1300.04 887.327 1749.98
1300 887.177 1750.01
1300.03 887.778 1750
1299.99 887.628 1750.02
1300.01 888.228 1750.02
1299.97 888.078 1750.04
1299.99 888.679 1750.03
1299.95 888.529 1750.06
1299.97 889.129 1750.05
1299.93 888.979 1750.07
1299.95 889.58 1750.07
1299.91 889.429 1750.09
1299.92 890.03 1750.08
1299.88 889.88 1750.11
1299.89 890.48 1750.1
1299.86 890.33 1750.12
1299.87 890.931 1750.12
1299.83 890.781 1750.14
1299.83 891.381 1750.13
1299.8 891.231 1750.16
1299.8 891.832 1750.15
1299.76 891.682 1750.17
1299.77 892.282 1750.17
1299.73 892.132 1750.19
1299.73 892.733 1750.18
1299.69 892.583 1750.21
1299.69 893.183 1750.2
1299.66 893.033 1750.22
1299.65 893.634 1750.22
1299.62 893.483 1750.24
1299.61 894.084 1750.23
1299.58 893.934 1750.26
1299.57 894.535 1750.25
1299.53 894.384 1750.27
1299.52 894.985 1750.27
1299.49 894.835 1750.29
1299.47 895.435 1750.29
1299.44 895.285 1750.31
1299.42 895.886 1750.3
1299.39 895.736 1750.32
1299.37 896.336 1750.32
1299.34 896.186 1750.34
1299.32 896.787 1750.34
1299.29 896.637 1750.36
1299.26 897.237 1750.35
1299.23 897.087 1750.38
1299.2 897.688 1750.37
1299.17 897.538 1750.39
1299.14 898.138 1750.39
1299.12 897.988 1750.41
1299.08 898.589 1750.4
1299.05 898.438 1750.43
1299.02 899.039 1750.42
1298.99 898.889 1750.44
1298.95 899.489 1750.44
1298.93 899.339 1750.46
1298.89 899.94 1750.46
1298.86 899.79 1750.48
1298.82 900.39 1750.47
1298.79 900.24 1750.49
1298.75 900.841 1750.49
1298.72 900.691 1750.51
1298.65 901.141 1750.53
1299.95 885.075 1749.98
1299.9 884.925 1750
1299.94 885.526 1750
1299.89 885.375 1750.02
1299.93 885.976 1750.01
1299.89 885.826 1750.03
1299.92 886.426 1750.03
1299.88 886.276 1750.05
1299.91 886.877 1750.05
1299.87 886.727 1750.07
1299.9 887.327 1750.06
1299.85 887.177 1750.08
1299.88 887.778 1750.08
1299.84 887.628 1750.1
1299.86 888.228 1750.1
1299.82 888.078 1750.12
1299.84 888.679 1750.11
1299.8 888.529 1750.13
1299.82 889.129 1750.13
1299.78 888.979 1750.15
1299.8 889.58 1750.15
1299.76 889.429 1750.17
1299.78 890.03 1750.16
1299.73 889.88 1750.18
1299.75 890.48 1750.18
1299.71 890.33 1750.2
1299.72 890.931 1750.2
1299.68 890.781 1750.22
1299.69 891.381 1750.21
1299.65 891.231 1750.23
1299.66 891.832 1750.23
1299.62 891.682 1750.25
1299.62 892.282 1750.25
1299.58 892.132 1750.27
1299.58 892.733 1750.26
1299.55 892.583 1750.28
1299.55 893.183 1750.28
1299.51 893.033 1750.3
1299.51 893.634 1750.3
1299.47 893.483 1750.32
1299.46 894.084 1750.32
1299.43 893.934 1750.33
1299.42 894.535 1750.33
1299.38 894.384 1750.35
1299.37 894.985 1750.35
1299.34 894.835 1750.37
1299.33 895.435 1750.37
1299.29 895.285 1750.38
1299.28 895.886 1750.38
1299.24 895.736 1750.4
1299.22 896.336 1750.4
1299.19 896.186 1750.42
1299.17 896.787 1750.42
1299.14 896.637 1750.44
1299.11 897.237 1750.43
1299.08 897.087 1750.45
1299.06 897.688 1750.45
1299.03 897.538 1750.47
1299 898.138 1750.47
1298.97 897.988 1750.49
1298.94 898.589 1750.48
1298.91 898.438 1750.5
1298.87 899.039 1750.5
1298.84 898.889 1750.52
1298.81 899.489 1750.52
1298.78 899.339 1750.54
1298.74 899.94 1750.54
1298.71 899.79 1750.55
1298.67 900.39 1750.55
1298.64 900.24 1750.57
1298.6 900.841 1750.57
1298.57 900.691 1750.59
1298.53 901.291 1750.59
1298.5 901.141 1750.61
1298.42 901.592 1750.62
1299.8 885.075 1750.05
1299.75 884.925 1750.07
1299.79 885.526 1750.07
1299.74 885.375 1750.08
1299.78 885.976 1750.08
1299.73 885.826 1750.1
1299.77 886.426 1750.1
1299.72 886.276 1750.12
1299.76 886.877 1750.12
1299.71 886.727 1750.13
1299.75 887.327 1750.13
1299.7 887.177 1750.15
1299.73 887.778 1750.15
1299.69 887.628 1750.17
1299.71 888.228 1750.17
1299.67 888.078 1750.18
1299.69 888.679 1750.18
1299.65 888.529 1750.2
1299.67 889.129 1750.2
1299.63 888.979 1750.22
1299.65 889.58 1750.22
1299.61 889.429 1750.23
1299.62 890.03 1750.23
1299.58 889.88 1750.25
1299.6 890.48 1750.25
1299.55 890.33 1750.27
1299.57 890.931 1750.27
1299.53 890.781 1750.28
1299.54 891.381 1750.28
1299.5 891.231 1750.3
1299.5 891.832 1750.3
1299.46 891.682 1750.32
1299.47 892.282 1750.32
1299.43 892.132 1750.33
1299.43 892.733 1750.34
1299.39 892.583 1750.35
1299.39 893.183 1750.35
1299.36 893.033 1750.37
1299.35 893.634 1750.37
1299.32 893.483 1750.38
1299.31 894.084 1750.39
1299.27 893.934 1750.4
1299.27 894.535 1750.4
1299.23 894.384 1750.42
1299.22 894.985 1750.42
1299.19 894.835 1750.43
1299.17 895.435 1750.44
1299.14 895.285 1750.45
1299.12 895.886 1750.45
1299.09 895.736 1750.47
1299.07 896.336 1750.47
1299.04 896.186 1750.49
1299.02 896.787 1750.49
1298.98 896.637 1750.5
1298.96 897.237 1750.5
1298.93 897.087 1750.52
1298.9 897.688 1750.52
1298.87 897.538 1750.54
1298.84 898.138 1750.54
1298.81 897.988 1750.55
1298.78 898.589 1750.55
1298.75 898.438 1750.57
1298.72 899.039 1750.57
1298.69 898.889 1750.59
1298.65 899.489 1750.59
1298.62 899.339 1750.6
1298.59 899.94 1750.61
1298.56 899.79 1750.62
1298.52 900.39 1750.62
1298.49 900.24 1750.64
1298.45 900.841 1750.64
1298.42 900.691 1750.65
1298.37 901.291 1750.66
1298.35 901.141 1750.67
1298.3 901.742 1750.67
1298.27 901.592 1750.69
1298.19 902.042 1750.71
1299.64 885.075 1750.11
1299.59 884.925 1750.12
1299.64 885.526 1750.13
1299.59 885.375 1750.14
1299.63 885.976 1750.14
1299.58 885.826 1750.16
1299.62 886.426 1750.16
1299.57 886.276 1750.17
1299.61 886.877 1750.18
1299.56 886.727 1750.19
1299.59 887.327 1750.19
1299.54 887.177 1750.21
1299.58 887.778 1750.21
1299.53 887.628 1750.22
1299.56 888.228 1750.23
1299.51 888.078 1750.24
1299.54 888.679 1750.24
1299.49 888.529 1750.26
1299.52 889.129 1750.26
1299.47 888.979 1750.27
1299.49 889.58 1750.28
1299.45 889.429 1750.29
1299.47 890.03 1750.29
1299.42 889.88 1750.31
1299.44 890.48 1750.31
1299.4 890.33 1750.32
1299.41 890.931 1750.33
1299.37 890.781 1750.34
1299.38 891.381 1750.35
1299.34 891.231 1750.36
1299.35 891.832 1750.36
1299.31 891.682 1750.37
1299.31 892.282 1750.38
1299.27 892.132 1750.39
1299.28 892.733 1750.4
1299.24 892.583 1750.41
1299.24 893.183 1750.41
1299.2 893.033 1750.42
1299.2 893.634 1750.43
1299.16 893.483 1750.44
1299.16 894.084 1750.45
1299.12 893.934 1750.46
1299.11 894.535 1750.46
1299.07 894.384 1750.47
1299.07 894.985 1750.48
1299.03 894.835 1750.49
1299.02 895.435 1750.5
1298.98 895.285 1750.51
1298.97 895.886 1750.51
1298.93 895.736 1750.53
1298.92 896.336 1750.53
1298.88 896.186 1750.54
1298.86 896.787 1750.55
1298.83 896.637 1750.56
1298.81 897.237 1750.56
1298.77 897.087 1750.58
1298.75 897.688 1750.58
1298.71 897.538 1750.59
1298.69 898.138 1750.6
1298.66 897.988 1750.61
1298.63 898.589 1750.61
1298.59 898.438 1750.63
1298.56 899.039 1750.63
1298.53 898.889 1750.64
1298.5 899.489 1750.65
1298.47 899.339 1750.66
1298.43 899.94 1750.67
1298.4 899.79 1750.68
1298.36 900.39 1750.68
1298.33 900.24 1750.69
1298.29 900.841 1750.7
1298.26 900.691 1750.71
1298.22 901.291 1750.72
1298.19 901.141 1750.73
1298.14 901.742 1750.73
1298.11 901.592 1750.74
1298.06 902.192 1750.75
1298.04 902.042 1750.76
1297.96 902.492 1750.78
1299.48 885.075 1750.16
1299.43 884.925 1750.17
1299.48 885.526 1750.18
1299.42 885.375 1750.19
1299.47 885.976 1750.19
1299.42 885.826 1750.2
1299.46 886.426 1750.21
1299.41 886.276 1750.22
1299.45 886.877 1750.23
1299.4 886.727 1750.24
1299.43 887.327 1750.24
1299.38 887.177 1750.25
1299.42 887.778 1750.26
1299.37 887.628 1750.27
1299.4 888.228 1750.28
1299.35 888.078 1750.29
1299.38 888.679 1750.29
1299.33 888.529 1750.3
1299.36 889.129 1750.31
1299.31 888.979 1750.32
1299.33 889.58 1750.33
1299.29 889.429 1750.34
1299.31 890.03 1750.34
1299.26 889.88 1750.35
1299.28 890.48 1750.36
1299.24 890.33 1750.37
1299.25 890.931 1750.38
1299.21 890.781 1750.39
1299.22 891.381 1750.39
1299.18 891.231 1750.4
1299.19 891.832 1750.41
1299.15 891.682 1750.42
1299.15 892.282 1750.43
1299.11 892.132 1750.44
1299.12 892.733 1750.45
1299.08 892.583 1750.45
1299.08 893.183 1750.46
1299.04 893.033 1750.47
1299.04 893.634 1750.48
1299 893.483 1750.49
1299 894.084 1750.5
1298.96 893.934 1750.5
1298.95 894.535 1750.51
1298.91 894.384 1750.52
1298.91 894.985 1750.53
1298.87 894.835 1750.54
1298.86 895.435 1750.55
1298.82 895.285 1750.55
1298.81 895.886 1750.56
1298.77 895.736 1750.57
1298.76 896.336 1750.58
1298.72 896.186 1750.59
1298.7 896.787 1750.6
1298.67 896.637 1750.6
1298.65 897.237 1750.61
1298.61 897.087 1750.62
1298.59 897.688 1750.63
1298.55 897.538 1750.64
1298.53 898.138 1750.65
1298.49 897.988 1750.66
1298.47 898.589 1750.66
1298.43 898.438 1750.67
1298.4 899.039 1750.68
1298.37 898.889 1750.69
1298.34 899.489 1750.7
1298.31 899.339 1750.71
1298.27 899.94 1750.71
1298.24 899.79 1750.72
1298.2 900.39 1750.73
1298.17 900.24 1750.74
1298.13 900.841 1750.75
1298.1 900.691 1750.76
1298.06 901.291 1750.77
1298.03 901.141 1750.77
1297.98 901.742 1750.78
1297.95 901.592 1750.79
1297.9 902.192 1750.8
1297.87 902.042 1750.81
1297.82 902.643 1750.82
1297.8 902.492 1750.82
1297.72 902.943 1750.84
1299.32 885.075 1750.2
1299.27 884.925 1750.2
1299.31 885.526 1750.22
1299.26 885.375 1750.22
1299.31 885.976 1750.23
1299.25 885.826 1750.24
1299.3 886.426 1750.25
1299.24 886.276 1750.25
1299.28 886.877 1750.27
1299.23 886.727 1750.27
1299.27 887.327 1750.28
1299.22 887.177 1750.29
1299.25 887.778 1750.3
1299.2 887.628 1750.3
1299.24 888.228 1750.32
1299.19 888.078 1750.32
1299.22 888.679 1750.33
1299.17 888.529 1750.34
1299.2 889.129 1750.35
1299.15 888.979 1750.35
1299.17 889.58 1750.37
1299.13 889.429 1750.37
1299.15 890.03 1750.38
1299.1 889.88 1750.39
1299.12 890.48 1750.4
1299.07 890.33 1750.41
1299.09 890.931 1750.42
1299.05 890.781 1750.42
1299.06 891.381 1750.43
1299.02 891.231 1750.44
1299.03 891.832 1750.45
1298.98 891.682 1750.46
1298.99 892.282 1750.47
1298.95 892.132 1750.47
1298.96 892.733 1750.48
1298.91 892.583 1750.49
1298.92 893.183 1750.5
1298.88 893.033 1750.51
1298.88 893.634 1750.52
1298.84 893.483 1750.52
1298.83 894.084 1750.53
1298.79 893.934 1750.54
1298.79 894.535 1750.55
1298.75 894.384 1750.56
1298.74 894.985 1750.57
1298.7 894.835 1750.57
1298.7 895.435 1750.58
1298.66 895.285 1750.59
1298.65 895.886 1750.6
1298.61 895.736 1750.61
1298.59 896.336 1750.62
1298.56 896.186 1750.62
1298.54 896.787 1750.63
1298.5 896.637 1750.64
1298.48 897.237 1750.65
1298.45 897.087 1750.66
1298.43 897.688 1750.67
1298.39 897.538 1750.67
1298.37 898.138 1750.69
1298.33 897.988 1750.69
1298.3 898.589 1750.7
1298.27 898.438 1750.71
1298.24 899.039 1750.72
1298.21 898.889 1750.72
1298.17 899.489 1750.74
1298.14 899.339 1750.74
1298.11 899.94 1750.75
1298.08 899.79 1750.76
1298.04 900.39 1750.77
1298.01 900.24 1750.77
1297.97 900.841 1750.79
1297.94 900.691 1750.79
1297.89 901.291 1750.8
1297.86 901.141 1750.81
1297.82 901.742 1750.82
1297.79 901.592 1750.83
1297.74 902.192 1750.84
1297.71 902.042 1750.84
1297.66 902.643 1750.85
1297.63 902.492 1750.86
1297.58 903.093 1750.87
1297.55 902.943 1750.88
1297.47 903.393 1750.89
1299.16 885.075 1750.23
1299.1 884.925 1750.23
1299.15 885.526 1750.24
1299.1 885.375 1750.25
1299.14 885.976 1750.26
1299.09 885.826 1750.26
1299.13 886.426 1750.28
1299.08 886.276 1750.28
1299.12 886.877 1750.29
1299.07 886.727 1750.3
1299.11 887.327 1750.31
1299.05 887.177 1750.31
1299.09 887.778 1750.33
1299.04 887.628 1750.33
1299.07 888.228 1750.34
1299.02 888.078 1750.35
1299.05 888.679 1750.36
1299 888.529 1750.36
1299.03 889.129 1750.38
1298.98 888.979 1750.38
1299.01 889.58 1750.39
1298.96 889.429 1750.4
1298.98 890.03 1750.41
1298.94 889.88 1750.41
1298.95 890.48 1750.43
1298.91 890.33 1750.43
1298.93 890.931 1750.44
1298.88 890.781 1750.45
1298.89 891.381 1750.46
1298.85 891.231 1750.46
1298.86 891.832 1750.48
1298.82 891.682 1750.48
1298.83 892.282 1750.49
1298.78 892.132 1750.5
1298.79 892.733 1750.51
1298.75 892.583 1750.51
1298.75 893.183 1750.53
1298.71 893.033 1750.53
1298.71 893.634 1750.55
1298.67 893.483 1750.55
1298.67 894.084 1750.56
1298.63 893.934 1750.56
1298.62 894.535 1750.58
1298.58 894.384 1750.58
1298.58 894.985 1750.6
1298.54 894.835 1750.6
1298.53 895.435 1750.61
1298.49 895.285 1750.61
1298.48 895.886 1750.63
1298.44 895.736 1750.63
1298.43 896.336 1750.65
1298.39 896.186 1750.65
1298.37 896.787 1750.66
1298.34 896.637 1750.66
1298.32 897.237 1750.68
1298.28 897.087 1750.68
1298.26 897.688 1750.7
1298.22 897.538 1750.7
1298.2 898.138 1750.71
1298.17 897.988 1750.71
1298.14 898.589 1750.73
1298.1 898.438 1750.73
1298.08 899.039 1750.75
1298.04 898.889 1750.75
1298.01 899.489 1750.76
1297.98 899.339 1750.76
1297.94 899.94 1750.78
1297.91 899.79 1750.78
1297.87 900.39 1750.8
1297.84 900.24 1750.8
1297.8 900.841 1750.81
1297.77 900.691 1750.82
1297.73 901.291 1750.83
1297.7 901.141 1750.83
1297.65 901.742 1750.85
1297.62 901.592 1750.85
1297.57 902.192 1750.87
1297.54 902.042 1750.87
1297.49 902.643 1750.88
1297.47 902.492 1750.88
1297.41 903.093 1750.9
1297.39 902.943 1750.9
1297.33 903.544 1750.92
1297.3 903.393 1750.92
1297.22 903.844 1750.93
1298.99 885.075 1750.24
1298.94 884.925 1750.24
1298.98 885.526 1750.26
1298.93 885.375 1750.26
1298.98 885.976 1750.28
1298.92 885.826 1750.28
1298.97 886.426 1750.29
1298.91 886.276 1750.29
1298.95 886.877 1750.31
1298.9 886.727 1750.31
1298.94 887.327 1750.33
1298.89 887.177 1750.33
1298.92 887.778 1750.34
1298.87 887.628 1750.34
1298.91 888.228 1750.36
1298.86 888.078 1750.36
1298.89 888.679 1750.38
1298.84 888.529 1750.38
1298.86 889.129 1750.39
1298.82 888.979 1750.39
1298.84 889.58 1750.41
1298.79 889.429 1750.41
1298.82 890.03 1750.43
1298.77 889.88 1750.43
1298.79 890.48 1750.44
1298.74 890.33 1750.44
1298.76 890.931 1750.46
1298.71 890.781 1750.46
1298.73 891.381 1750.48
1298.68 891.231 1750.48
1298.7 891.832 1750.49
1298.65 891.682 1750.49
1298.66 892.282 1750.51
1298.62 892.132 1750.51
1298.62 892.733 1750.53
1298.58 892.583 1750.53
1298.59 893.183 1750.55
1298.54 893.033 1750.54
1298.55 893.634 1750.56
1298.5 893.483 1750.56
1298.5 894.084 1750.58
1298.46 893.934 1750.58
1298.46 894.535 1750.6
1298.42 894.384 1750.59
1298.41 894.985 1750.61
1298.37 894.835 1750.61
1298.36 895.435 1750.63
1298.32 895.285 1750.63
1298.31 895.886 1750.65
1298.28 895.736 1750.64
1298.26 896.336 1750.66
1298.22 896.186 1750.66
