x z sxx syy szz sxy sxz syz
1306.04 1765.39 -823237 -943840 -1.58612e+06 -166238 -318675 59050
1306.04 1765.4 -829609 -953051 -1.60029e+06 -168223 -320800 59170.4
1306.04 1765.4 -830076 -955038 -1.60332e+06 -168777 -321280 59066.4
1306.04 1765.4 -830639 -957228 -1.60678e+06 -169405 -321797 58959.2
1306.04 1765.4 -833920 -962512 -1.61506e+06 -169535 -322767 59106.9
1306.41 1766.4 -819320 -937241 -1.57372e+06 -162643 -316804 59341.8
1306.41 1766.4 -818829 -936291 -1.56982e+06 -162780 -316738 59073.9
1306.41 1766.4 -821994 -941262 -1.57759e+06 -162842 -317639 59225.9
1306.41 1766.41 -822617 -943454 -1.58123e+06 -163468 -318124 59127.1
1306.41 1766.41 -823330 -945844 -1.58529e+06 -164165 -318643 59024.7
1306.8 1767.46 -813540 -926736 -1.55314e+06 -158441 -314891 59406.2
1306.8 1767.46 -813913 -928343 -1.55566e+06 -158876 -315254 59317
1306.8 1767.46 -813509 -927566 -1.55235e+06 -159071 -315182 59053.1
1306.8 1767.46 -814116 -929707 -1.55607e+06 -159704 -315626 58954.5
1306.8 1767.46 -814816 -932060 -1.56026e+06 -160413 -316103 58851.3
1303.42 1761.06 -849015 -993575 -1.67391e+06 -183426 -328919 58114.2
1303.42 1761.06 -847969 -995082 -1.67407e+06 -183681 -329504 57883.3
1303.66 1761.82 -846332 -979463 -1.65407e+06 -179354 -325467 58798.2
1303.65 1761.83 -844307 -979698 -1.65222e+06 -179440 -325906 58570.4
1303.65 1761.84 -844773 -984391 -1.65821e+06 -180709 -326916 58201.3
1303.65 1761.84 -843704 -985752 -1.65813e+06 -180906 -327450 57975
1303.65 1761.85 -844154 -988058 -1.6614e+06 -181511 -328073 57866.4
1303.9 1762.65 -842180 -972145 -1.63836e+06 -175867 -324173 58947.6
1303.9 1762.66 -842425 -973985 -1.64076e+06 -176337 -324680 58837.9
1303.9 1762.66 -840280 -973870 -1.6402e+06 -177447 -324905 58447.1
1303.89 1762.67 -839231 -975138 -1.6401e+06 -177640 -325398 58221.5
1303.89 1762.67 -839924 -980131 -1.64683e+06 -179016 -326451 57858.5
1304.15 1763.52 -836811 -962312 -1.61918e+06 -172076 -321982 59031.3
1304.15 1763.53 -837103 -964121 -1.62163e+06 -172544 -322462 58927.2
1304.15 1763.53 -836021 -965140 -1.6212e+06 -172661 -322876 58712.9
1304.15 1763.54 -836504 -967316 -1.62445e+06 -173266 -323424 58604.8
1304.15 1763.54 -837049 -969630 -1.62798e+06 -173923 -324000 58493.7
1304.42 1764.43 -831418 -952438 -1.59962e+06 -168749 -320095 59036.7
1304.42 1764.44 -831761 -954233 -1.60217e+06 -169221 -320548 58937.7
1304.42 1764.44 -830758 -955229 -1.60188e+06 -169346 -320926 58731.9
1304.42 1764.45 -831327 -957464 -1.60539e+06 -169984 -321456 58627.3
1304.41 1764.45 -831972 -959868 -1.60925e+06 -170683 -322016 58519
1304.7 1765.39 -821783 -936890 -1.5695e+06 -164247 -316642 58883.7
1304.7 1765.4 -824381 -942078 -1.5765e+06 -164980 -318323 58861.8
1304.7 1765.4 -824938 -944169 -1.57986e+06 -165583 -318794 58764.3
1304.7 1765.4 -825605 -946497 -1.58374e+06 -166275 -319305 58662.1
1304.7 1765.4 -826365 -949032 -1.58805e+06 -167041 -319851 58555.3
1304.99 1766.4 -813045 -922907 -1.54124e+06 -159274 -314830 58935.3
1304.99 1766.4 -813530 -924751 -1.54427e+06 -159807 -315235 58846.7
1304.99 1766.4 -816169 -929453 -1.55135e+06 -161210 -315886 58788.3
1304.99 1766.41 -816954 -931926 -1.55574e+06 -161986 -316383 58688.1
1304.99 1766.41 -817847 -934646 -1.56066e+06 -162853 -316920 58581.8
1305.3 1767.46 -803565 -906827 -1.50922e+06 -154278 -312232 58828.9
1305.3 1767.46 -804043 -908625 -1.51241e+06 -154848 -312595 58739.8
1305.3 1767.46 -804676 -910791 -1.51646e+06 -155572 -313009 58640.8
1305.3 1767.46 -805444 -913285 -1.52126e+06 -156428 -313470 58532.5
1305.3 1767.46 -809615 -920026 -1.53284e+06 -157981 -314346 58585.5
1302.4 1761.06 -851789 -993118 -1.67122e+06 -183003 -328122 58118.4
1302.4 1761.06 -850697 -994512 -1.67121e+06 -183218 -328663 57890.1
1302.58 1761.82 -843794 -974489 -1.64395e+06 -178804 -324231 58342.1
1302.58 1761.83 -843999 -976337 -1.64626e+06 -179240 -324747 58239.3
1302.57 1761.84 -842050 -976678 -1.64466e+06 -179356 -325190 58015.3
1302.57 1761.84 -842375 -981332 -1.64902e+06 -179798 -326320 57865.6
1302.57 1761.85 -842832 -983616 -1.65228e+06 -180387 -326917 57761.2
1302.76 1762.65 -839012 -966099 -1.62786e+06 -176111 -322627 58310.6
1302.76 1762.66 -837022 -966223 -1.62592e+06 -176154 -323008 58094.4
1302.76 1762.66 -837404 -968262 -1.62874e+06 -176662 -323539 57995
1302.75 1762.67 -836336 -969475 -1.62854e+06 -176827 -324002 57772.5
1302.75 1762.67 -838330 -975205 -1.63666e+06 -177737 -325222 57746.7
1302.95 1763.52 -832716 -955608 -1.60617e+06 -172091 -320907 58511.4
1302.95 1763.53 -833060 -957464 -1.60873e+06 -172555 -321380 58414.8
1302.95 1763.53 -830648 -957616 -1.6067e+06 -173075 -321565 57874.6
1302.94 1763.54 -831212 -959883 -1.61015e+06 -173682 -322112 57776.3
1302.94 1763.54 -831838 -962294 -1.61389e+06 -174343 -322687 57674.1
1303.15 1764.43 -826748 -944679 -1.58418e+06 -168329 -318884 58525.1
1303.15 1764.44 -826749 -945672 -1.5851e+06 -167988 -318888 58523.3
1303.14 1764.44 -825754 -946643 -1.58482e+06 -168111 -319241 58319.7
1303.14 1764.45 -826384 -948943 -1.58851e+06 -168766 -319760 58220.3
1303.14 1764.45 -825795 -950559 -1.59098e+06 -169856 -320098 57803.5
1303.36 1765.39 -822025 -933610 -1.56026e+06 -162661 -316577 58909.4
1303.35 1765.4 -818646 -932100 -1.55607e+06 -163130 -316502 58472.4
1303.35 1765.4 -819278 -934281 -1.55971e+06 -163774 -316966 58378.9
1303.35 1765.4 -820029 -936724 -1.56392e+06 -164519 -317471 58278.8
1303.35 1765.4 -820881 -939394 -1.56861e+06 -165349 -318013 58172.5
1303.57 1766.4 -809748 -914285 -1.51991e+06 -156437 -312777 58738.7
1303.57 1766.4 -810323 -916210 -1.52324e+06 -157027 -313160 58655
1303.57 1766.4 -811067 -918506 -1.52741e+06 -157769 -313593 58561.8
1303.57 1766.41 -811958 -921133 -1.5323e+06 -158640 -314073 58459.6
1303.57 1766.41 -810651 -921859 -1.53421e+06 -159982 -314249 58109.1
1303.81 1767.46 -797590 -893610 -1.47839e+06 -149448 -309918 58730
1303.8 1767.46 -800952 -898964 -1.48753e+06 -150665 -310586 58779.3
1303.8 1767.46 -803526 -903688 -1.49559e+06 -152226 -311179 58708.8
1303.8 1767.46 -804597 -906634 -1.50155e+06 -153304 -311636 58596.1
1303.8 1767.46 -805808 -909922 -1.50825e+06 -154512 -312142 58472.3
1301.38 1761.05 -856569 -993186 -1.67315e+06 -183057 -327719 58451.6
1301.38 1761.06 -851034 -989515 -1.66398e+06 -182168 -327132 58030.3
1301.38 1761.06 -849921 -990830 -1.66381e+06 -182344 -327635 57804.3
1301.5 1761.82 -850353 -978396 -1.64951e+06 -179549 -324587 58528.1
1301.5 1761.83 -846896 -976094 -1.64406e+06 -178946 -324036 58228.5
1301.5 1761.84 -844911 -976324 -1.64228e+06 -179025 -324440 58008.6
1301.49 1761.84 -845173 -980856 -1.64646e+06 -179430 -325531 57862.6
1301.49 1761.85 -841698 -979456 -1.64397e+06 -179412 -325821 57658.2
1301.62 1762.65 -837737 -961854 -1.61925e+06 -175151 -321597 58181.3
1301.62 1762.66 -835708 -961883 -1.61715e+06 -175164 -321946 57967.9
1301.62 1762.66 -836093 -963889 -1.61994e+06 -175655 -322453 57873.9
1301.61 1762.67 -834993 -965007 -1.61956e+06 -175785 -322879 57653.4
1301.61 1762.67 -837007 -970752 -1.62773e+06 -176684 -324085 57633.7
1301.74 1763.52 -829862 -950116 -1.59515e+06 -171425 -319608 58044.1
1301.74 1763.53 -830234 -951972 -1.59774e+06 -171874 -320068 57957.1
1301.74 1763.53 -830685 -953997 -1.6007e+06 -172389 -320556 57865.8
1301.74 1763.54 -829668 -955112 -1.6005e+06 -172540 -320955 57651.1
1301.74 1763.54 -830294 -957479 -1.60419e+06 -173183 -321502 57552.9
1301.87 1764.43 -823619 -938735 -1.57211e+06 -167460 -317537 58065.7
1301.87 1764.44 -824045 -940586 -1.57484e+06 -167934 -317971 57981.5
1301.87 1764.44 -823020 -941503 -1.57444e+06 -168045 -318303 57776.8
1301.87 1764.45 -823681 -943821 -1.5782e+06 -168702 -318812 57682.4
1301.87 1764.45 -824423 -946319 -1.58234e+06 -169426 -319350 57582.3
1302.01 1765.39 -817811 -926563 -1.54645e+06 -162343 -315483 58435.3
1302.01 1765.4 -815490 -926218 -1.54391e+06 -162691 -315499 57954.8
1302.01 1765.4 -816157 -928427 -1.54766e+06 -163353 -315954 57864.1
1302.01 1765.4 -816944 -930906 -1.55199e+06 -164123 -316450 57765.1
1302.01 1765.4 -817834 -933619 -1.55681e+06 -164982 -316983 57658.4
1302.16 1766.4 -806361 -907094 -1.50619e+06 -155343 -311472 58499.4
1302.16 1766.4 -805553 -907822 -1.50614e+06 -155493 -311676 58327.6
1302.15 1766.4 -805065 -909100 -1.50847e+06 -156487 -311848 57968.8
1302.15 1766.41 -805972 -911760 -1.51354e+06 -157413 -312306 57859.8
1302.15 1766.41 -806997 -914707 -1.51923e+06 -158452 -312806 57740.1
1302.31 1767.46 -796714 -889457 -1.46571e+06 -148094 -308974 58687.3
1302.31 1767.46 -797416 -891524 -1.46984e+06 -148866 -309293 58596.6
1302.31 1767.46 -798341 -894117 -1.4752e+06 -149876 -309669 58486
1302.31 1767.46 -799451 -897161 -1.48158e+06 -151078 -310100 58358.2
1302.31 1767.46 -799526 -899560 -1.4868e+06 -152597 -310350 57975.6
1300.36 1761.05 -855967 -989804 -1.66654e+06 -182358 -326798 58361.6
1300.36 1761.06 -854055 -990234 -1.66505e+06 -182476 -327245 58142.5
1300.36 1761.06 -852224 -991286 -1.6635e+06 -182425 -327747 57708
1300.42 1761.82 -849596 -974866 -1.64259e+06 -178867 -323667 58409.2
1300.42 1761.83 -849808 -976653 -1.64487e+06 -179271 -324148 58319.3
1300.42 1761.84 -844147 -972715 -1.63525e+06 -178298 -323479 57900.8
1300.42 1761.84 -844466 -974700 -1.63797e+06 -178778 -323987 57805.6
1300.41 1761.85 -844806 -979343 -1.64238e+06 -179198 -325082 57664.8
1300.48 1762.65 -840794 -962002 -1.61809e+06 -175093 -320984 58148.2
1300.48 1762.66 -838736 -961930 -1.61581e+06 -175073 -321299 57939.5
1300.48 1762.66 -839081 -963837 -1.61846e+06 -175531 -321776 57851.4
1300.47 1762.67 -833920 -961015 -1.61186e+06 -174993 -321848 57527.7
1300.47 1762.67 -834444 -963235 -1.61516e+06 -175557 -322376 57434.2
1300.54 1763.52 -831156 -948284 -1.59266e+06 -171218 -318823 58010.8
1300.54 1763.53 -829170 -948178 -1.59045e+06 -171195 -319108 57808.6
1300.54 1763.53 -829613 -950148 -1.59332e+06 -171685 -319573 57723.1
1300.53 1763.54 -828542 -951139 -1.59286e+06 -171790 -319934 57510.5
1300.53 1763.54 -829150 -953425 -1.59642e+06 -172398 -320451 57417.6
1300.6 1764.43 -822588 -935185 -1.56535e+06 -166900 -316634 57897.4
1300.6 1764.44 -823003 -936983 -1.56799e+06 -167350 -317049 57819
1300.6 1764.44 -821920 -937773 -1.56732e+06 -167415 -317347 57616.2
1300.6 1764.45 -822554 -940001 -1.57091e+06 -168034 -317828 57527.1
1300.6 1764.45 -823264 -942395 -1.57486e+06 -168716 -318334 57432.3
1300.67 1765.39 -815595 -922407 -1.53872e+06 -162236 -314415 57963.3
1300.67 1765.4 -816070 -924210 -1.54157e+06 -162731 -314802 57885.6
1300.67 1765.4 -815137 -925056 -1.54133e+06 -162871 -315070 57690
1300.66 1765.4 -815882 -927412 -1.54541e+06 -163593 -315535 57596
1300.66 1765.4 -816722 -929983 -1.54995e+06 -164397 -316033 57494.3
1300.74 1766.4 -804553 -903967 -1.5007e+06 -155992 -310824 57971.2
1300.74 1766.4 -803645 -904552 -1.5003e+06 -156102 -311004 57793.9
1300.74 1766.4 -804363 -906757 -1.50436e+06 -156847 -311398 57699.7
1300.73 1766.41 -808512 -913261 -1.51586e+06 -158327 -313094 57743.2
1300.73 1766.41 -809526 -916118 -1.52132e+06 -159332 -313585 57626.2
1300.81 1767.46 -793242 -884248 -1.45707e+06 -148576 -307818 58046.6
1300.81 1767.46 -795815 -888964 -1.46554e+06 -149560 -308725 58111.4
1300.81 1767.46 -796651 -891375 -1.47048e+06 -150525 -309076 57995.8
1300.81 1767.46 -797653 -894195 -1.47636e+06 -151676 -309474 57861
1300.81 1767.46 -798788 -897350 -1.48298e+06 -152968 -309915 57710.8
1299.35 1761.04 -853892 -981267 -1.65339e+06 -181079 -324775 58285.7
1299.34 1761.05 -854100 -983111 -1.65576e+06 -181494 -325264 58195.2
1299.34 1761.06 -857587 -990963 -1.66482e+06 -183258 -327324 57842.5
1299.34 1761.06 -858229 -995175 -1.66893e+06 -183893 -328709 57651.2
1299.34 1761.82 -849398 -970370 -1.63447e+06 -179018 -322623 58219.6
1299.34 1761.83 -849220 -973326 -1.63864e+06 -178725 -323264 58203.2
1299.34 1761.84 -847208 -973436 -1.63662e+06 -178753 -323626 57991.5
1299.34 1761.84 -843853 -971262 -1.63155e+06 -178175 -323057 57701
1299.33 1761.85 -844179 -975863 -1.63585e+06 -178558 -324129 57565
1299.34 1762.65 -843824 -962800 -1.61973e+06 -175650 -321154 58208.7
1299.34 1762.66 -840464 -960540 -1.61448e+06 -175040 -320571 57927.7
1299.34 1762.66 -838467 -960538 -1.61238e+06 -175043 -320882 57720.5
1299.33 1762.67 -837292 -961424 -1.61156e+06 -175084 -321232 57507.5
1299.33 1762.67 -837762 -963516 -1.61464e+06 -175600 -321725 57420.4
1299.33 1763.52 -834547 -949173 -1.59349e+06 -171587 -318343 57945.1
1299.33 1763.53 -828456 -945007 -1.58484e+06 -170869 -318252 57641.2
1299.33 1763.53 -828884 -946915 -1.58759e+06 -171326 -318698 57562.6
1299.33 1763.54 -827745 -947765 -1.58683e+06 -171377 -319021 57352.4
1299.33 1763.54 -828323 -949952 -1.59019e+06 -171938 -319509 57266.4
1299.33 1764.43 -822122 -932668 -1.56129e+06 -166901 -315877 57693.4
1299.33 1764.44 -822517 -934408 -1.5638e+06 -167318 -316278 57621.9
1299.33 1764.44 -821347 -935047 -1.56279e+06 -167324 -316543 57420.9
1299.32 1764.45 -821938 -937158 -1.56613e+06 -167888 -316996 57339.2
1299.32 1764.45 -821674 -937506 -1.5643e+06 -168049 -317032 57138.2
1299.32 1765.39 -815567 -920951 -1.53722e+06 -162741 -313795 57717.7
1299.32 1765.4 -816001 -922665 -1.53985e+06 -163187 -314166 57647
1299.32 1765.4 -814938 -923305 -1.5391e+06 -163242 -314399 57452.4
1299.32 1765.4 -815605 -925482 -1.54277e+06 -163879 -314832 57367
1299.32 1765.4 -815420 -925916 -1.54139e+06 -164115 -314853 57165.9
1299.32 1766.4 -802464 -900251 -1.49661e+06 -156885 -309534 57453.7
1299.32 1766.4 -804741 -904621 -1.50239e+06 -157498 -310961 57428.4
1299.32 1766.4 -808022 -910472 -1.51245e+06 -158537 -312162 57547.5
1299.32 1766.41 -807854 -910854 -1.51133e+06 -158811 -312145 57353.6
1299.31 1766.41 -808717 -913378 -1.51599e+06 -159662 -312587 57247.5
1299.31 1767.46 -790128 -881452 -1.45658e+06 -150288 -305656 57326.4
1299.31 1767.46 -790608 -883091 -1.45962e+06 -150867 -305925 57244.2
1299.31 1767.46 -790276 -883190 -1.45848e+06 -151143 -305798 57054
1299.31 1767.46 -790959 -885390 -1.46288e+06 -152026 -306103 56931.4
1299.31 1767.46 -798433 -896222 -1.48187e+06 -154156 -309050 57244.4
1298.33 1761.04 -855251 -976165 -1.64098e+06 -182366 -323416 57579.9
1298.32 1761.05 -858620 -982078 -1.65015e+06 -183653 -325007 57486.1
1298.32 1761.06 -855655 -981576 -1.64585e+06 -183032 -325230 57205.6
1298.32 1761.06 -855531 -987551 -1.65212e+06 -182702 -326513 57132.3
1298.26 1761.82 -850394 -966630 -1.62439e+06 -179748 -321488 57558.6
1298.26 1761.83 -848023 -964972 -1.62027e+06 -178971 -320915 57397.8
1298.26 1761.84 -846017 -964983 -1.61809e+06 -178969 -321237 57190
1298.26 1761.84 -846391 -966947 -1.62083e+06 -179396 -321715 57114.2
1298.26 1761.85 -849639 -976069 -1.63286e+06 -180151 -324302 56955.8
1298.2 1762.65 -842787 -954885 -1.60236e+06 -176101 -318894 57381.9
1298.2 1762.66 -843082 -956630 -1.6047e+06 -176465 -319328 57314.4
1298.2 1762.66 -837507 -952642 -1.59512e+06 -175448 -318608 56918
1298.19 1762.67 -836313 -953393 -1.59405e+06 -175449 -318912 56707.6
1298.19 1762.67 -836243 -956437 -1.59853e+06 -175211 -319520 56680.9
1298.13 1763.52 -832710 -941655 -1.57792e+06 -171710 -316257 57305.2
1298.13 1763.53 -830621 -941324 -1.57526e+06 -171615 -316480 57109.2
1298.13 1763.53 -831003 -943144 -1.57787e+06 -172022 -316902 57040.5
1298.12 1763.54 -830488 -945213 -1.57832e+06 -171922 -317273 56695.4
1298.12 1763.54 -831013 -947253 -1.58141e+06 -172427 -317725 56617.7
1298.05 1764.43 -820464 -925803 -1.54748e+06 -167414 -313884 57008
1298.05 1764.44 -820834 -927500 -1.5499e+06 -167792 -314273 56945.8
1298.05 1764.44 -819563 -927958 -1.54847e+06 -167735 -314496 56744.8
1298.05 1764.45 -819417 -930729 -1.55262e+06 -167459 -315023 56722.9
1298.05 1764.45 -820013 -932839 -1.55594e+06 -168008 -315467 56643.9
1297.98 1765.39 -806345 -905305 -1.50963e+06 -162392 -308866 56462.6
1297.98 1765.4 -811902 -912845 -1.52202e+06 -163793 -311435 56707.4
1297.98 1765.4 -810695 -913235 -1.52068e+06 -163756 -311619 56512.8
1297.98 1765.4 -813598 -920281 -1.53224e+06 -164025 -313038 56707.2
1297.97 1765.4 -814242 -922411 -1.53575e+06 -164626 -313459 56624
1297.9 1766.4 -801312 -896460 -1.49179e+06 -158672 -307646 56744.2
1297.9 1766.4 -800037 -896569 -1.49008e+06 -158569 -307761 56564
1297.9 1766.4 -798847 -897235 -1.49001e+06 -158249 -307520 56284.2
1297.9 1766.41 -799444 -899191 -1.49335e+06 -158842 -307883 56202.6
1297.9 1766.41 -800105 -901295 -1.49702e+06 -159501 -308261 56111.8
1297.81 1767.46 -790219 -880339 -1.45848e+06 -153497 -304333 56546.4
1297.81 1767.46 -789831 -882126 -1.4612e+06 -153182 -304621 56523.5
1297.81 1767.46 -784754 -877800 -1.45366e+06 -152723 -302780 56070.7
1297.81 1767.46 -785194 -879546 -1.45687e+06 -153354 -303039 55970.5
1297.81 1767.46 -784114 -879656 -1.45554e+06 -153629 -302991 55704.2
1297.31 1761.04 -857805 -976657 -1.64133e+06 -182861 -323636 57423.9
1297.3 1761.05 -859894 -981486 -1.64826e+06 -183777 -325035 57379.7
1297.3 1761.06 -857866 -981593 -1.64616e+06 -183802 -325383 57165.3
1297.3 1761.06 -858131 -986262 -1.65038e+06 -184106 -326453 57041.3
1297.19 1761.82 -849797 -963137 -1.61827e+06 -179450 -320610 57387.9
1297.18 1761.83 -850110 -964954 -1.62069e+06 -179819 -321064 57325
1297.18 1761.84 -848116 -964951 -1.61845e+06 -179815 -321383 57120.9
1297.18 1761.84 -849122 -969184 -1.6217e+06 -180037 -322702 56824.9
1297.18 1761.85 -849504 -971136 -1.62448e+06 -180459 -323151 56753.8
1297.06 1762.65 -844923 -955001 -1.60322e+06 -177103 -319060 57273.5
1297.06 1762.66 -842662 -953421 -1.59931e+06 -176344 -318484 57126.9
1297.06 1762.66 -840676 -953298 -1.59695e+06 -176309 -318756 56928.1
1297.05 1762.67 -839524 -954052 -1.59584e+06 -176298 -319058 56723.9
1297.05 1762.67 -836282 -951988 -1.59117e+06 -175700 -318468 56460.3
1296.92 1763.52 -837186 -943100 -1.58089e+06 -173440 -316420 57078.8
1296.92 1763.53 -835154 -942786 -1.57823e+06 -173356 -316648 56887.9
1296.92 1763.53 -831959 -940722 -1.57353e+06 -172758 -316064 56635
1296.92 1763.54 -830749 -941300 -1.57221e+06 -172719 -316311 56431.6
1296.92 1763.54 -831238 -943252 -1.57511e+06 -173167 -316739 56363.7
1296.78 1764.43 -816946 -917160 -1.53274e+06 -167567 -310192 56104.3
1296.78 1764.44 -822862 -925147 -1.54579e+06 -169038 -312914 56370.8
1296.78 1764.44 -821608 -925521 -1.54417e+06 -168955 -313113 56176.2
1296.78 1764.45 -825399 -932138 -1.55509e+06 -169978 -314517 56343.4
1296.78 1764.45 -821656 -929843 -1.55128e+06 -169756 -314534 56151.5
1296.63 1765.39 -807195 -903676 -1.50818e+06 -163966 -307972 55898
1296.63 1765.4 -805801 -903739 -1.50607e+06 -163811 -308101 55709.1
1296.63 1765.4 -806300 -905513 -1.50875e+06 -164233 -308484 55655.8
1296.63 1765.4 -806845 -907381 -1.51165e+06 -164697 -308874 55595.7
1296.63 1765.4 -805866 -907584 -1.50972e+06 -164816 -308973 55352.4
1296.48 1766.4 -798648 -889480 -1.48173e+06 -160032 -305464 55871
1296.48 1766.4 -797170 -889315 -1.47932e+06 -159849 -305539 55683.7
1296.48 1766.4 -797619 -890960 -1.48186e+06 -160277 -305883 55626.8
1296.48 1766.41 -799640 -895977 -1.48819e+06 -161301 -306645 55351
1296.48 1766.41 -800242 -897907 -1.49137e+06 -161839 -307015 55280.3
1296.31 1767.46 -781452 -867733 -1.44008e+06 -154620 -299687 55107.1
1296.31 1767.46 -781723 -869035 -1.44205e+06 -154965 -299948 55052.2
1296.31 1767.46 -783928 -872693 -1.4461e+06 -155597 -301204 54963.9
1296.31 1767.46 -784297 -874233 -1.44866e+06 -156078 -301472 54886.8
1296.31 1767.46 -783737 -874571 -1.44672e+06 -156009 -301260 54635.4
1296.29 1761.03 -856800 -971078 -1.63234e+06 -182120 -322300 57335.6
1296.29 1761.04 -858934 -975868 -1.63921e+06 -183018 -323686 57302.8
1296.29 1761.05 -859203 -977684 -1.64162e+06 -183382 -324125 57239
1296.28 1761.06 -857181 -977734 -1.63941e+06 -183388 -324452 57029.4
1296.28 1761.06 -855695 -978297 -1.63511e+06 -183013 -324503 56652.4
1296.11 1761.82 -849064 -959417 -1.61188e+06 -179164 -319735 57208.8
1296.11 1761.83 -849419 -961255 -1.61435e+06 -179535 -320185 57154.6
1296.1 1761.84 -852360 -968124 -1.62294e+06 -180932 -322533 56957
1296.1 1761.84 -851191 -968954 -1.62181e+06 -180926 -322862 56749.4
1296.1 1761.85 -851239 -970479 -1.62115e+06 -180929 -322995 56520.9
1295.92 1762.65 -844274 -951419 -1.59729e+06 -176967 -318196 57064.8
1295.92 1762.66 -844663 -953241 -1.59978e+06 -177344 -318636 57015.1
1295.92 1762.66 -842698 -953128 -1.59741e+06 -177320 -318916 56821.2
1295.91 1762.67 -843305 -956730 -1.60044e+06 -177810 -320143 56641.7
1295.91 1762.67 -842384 -957163 -1.59489e+06 -177186 -320072 56116.2
1295.72 1763.52 -829764 -931252 -1.56173e+06 -172767 -313041 56340.9
1295.72 1763.53 -833667 -937692 -1.57054e+06 -173918 -315749 56490
1295.72 1763.53 -829956 -935003 -1.56299e+06 -172749 -315009 56218.2
1295.71 1763.54 -833452 -941254 -1.57058e+06 -173338 -316129 56243.2
1295.71 1763.54 -828763 -937607 -1.56113e+06 -172406 -315263 55807.1
1295.51 1764.43 -818081 -913195 -1.52718e+06 -168646 -309499 55830.7
1295.51 1764.44 -818552 -914942 -1.52965e+06 -169025 -309909 55792.4
1295.51 1764.44 -815292 -915733 -1.52846e+06 -168134 -309790 55555.8
1295.51 1764.45 -813540 -914884 -1.52193e+06 -167665 -309467 55156.3
1295.5 1764.45 -814125 -916868 -1.52497e+06 -168117 -309894 55107.2
1295.29 1765.39 -809264 -900928 -1.50426e+06 -165214 -306801 55496.9
1295.29 1765.4 -807813 -900872 -1.50185e+06 -165045 -306911 55308.9
1295.29 1765.4 -801297 -894891 -1.48695e+06 -163725 -306013 54767.6
1295.29 1765.4 -801839 -896739 -1.48977e+06 -164169 -306413 54721.1
1295.29 1765.4 -802410 -898642 -1.49271e+06 -164635 -306814 54668.4
1295.06 1766.4 -790939 -878839 -1.46335e+06 -160151 -301723 54632.3
1295.06 1766.4 -791262 -880291 -1.46541e+06 -160492 -302040 54591
1295.06 1766.4 -788933 -878466 -1.45731e+06 -159852 -301490 54179.2
1295.06 1766.41 -789352 -880104 -1.45983e+06 -160273 -301822 54126.1
1295.06 1766.41 -789799 -881798 -1.46247e+06 -160720 -302154 54066.1
1294.82 1767.46 -785255 -869934 -1.44676e+06 -157691 -299749 54438.7
1294.82 1767.46 -782776 -867781 -1.43814e+06 -156964 -299135 54036.3
