x z pbsig pbstate
1296.59 1745 -140.224 3
1296.57 1746.62 584.86 3
1296.64 1745.04 61.7702 3
1296.67 1746.77 66.5919 3
1296.53 1745.06 -97.7641 3
1298.64 1750.09 -75.7171 3
1299.2 1750.09 41.9625 3
1301.03 1748.69 -40.7236 3
1301.15 1748.03 827.52 3
1301.15 1748.08 -235.644 3
1301.27 1746.33 366.802 3
1296.7 1745.25 -380.112 3
1296.43 1746.74 -235.275 3
1296.41 1746.66 -37.9435 3
1297.66 1749.67 65.4693 3
1297.03 1749.2 43.2818 3
1297.06 1749.18 -134.557 3
1296.64 1747.24 60.5355 3
1296.58 1748.58 1192.11 3
1296.58 1748.54 -308.254 3
1298.58 1750.16 284.142 3
1296.45 1747.08 987.283 3
1300.86 1748.84 303.029 3
1296.61 1746.32 -6.08502 3
1296.43 1747.77 2278.16 3
1301.25 1745.63 2667.76 3
1299.58 1750.07 118.995 3
1300.84 1748.98 557.939 3
1296.99 1749.18 423.775 3
1296.5 1748.35 3454.92 3
1301.06 1745.43 -33.049 3
1296.64 1747.88 328.449 3
1296.42 1747.96 1218.52 3
1301.07 1746.91 113.194 3
1301.14 1747.04 557.852 3
1301.2 1747.09 518.386 3
1300.64 1749.16 230.678 3
1300.67 1749.05 -67.3667 3
1298.94 1750.01 -2.28769 3
1297.03 1749.26 447.354 3
1297.43 1749.73 1059.31 3
1301.04 1746.9 173.75 3
1300.94 1748.4 567.599 3
1297.34 1749.35 856.384 3
1301.1 1747.88 559.645 3
1299.61 1750 87.7278 3
1301.14 1748.51 2685.91 3
1296.59 1745.78 -223.896 3
1297 1749.19 207.616 3
1296.96 1749.19 403.957 3
1298.89 1750.04 101.564 3
1298 1750.05 533.417 3
1296.54 1747.22 -403.701 3
1301 1748.4 -215.866 3
1296.43 1746.13 -414.362 3
1296.51 1747.26 1290.64 3
1301.04 1747.1 34.2502 3
1296.65 1746.16 247.233 3
1296.65 1746.12 -68.8083 3
1298.89 1750.08 41.4861 3
1296.75 1748.46 236.029 3
1300.15 1749.5 319.327 3
1299.36 1750.04 198.243 3
1299.18 1750.07 -45.7212 3
1296.45 1746.9 847.038 3
1296.65 1745.62 161.859 3
1301.14 1746.74 158.46 3
1298.95 1750.04 121.494 3
1296.43 1745.01 -256.901 3
1300.9 1748.77 208.847 3
1296.58 1748.08 -180.071 3
1299.4 1749.89 -462.898 3
1301.26 1745.94 3632.35 3
1301.2 1745.55 -624.736 3
1299.43 1749.92 75.7028 3
1296.54 1747.04 82.4281 3
1300.82 1749.18 364.643 3
1296.77 1748.65 -150.057 3
1298.07 1750.03 173.968 3
1298.12 1750 9.16637 3
1296.52 1748.36 201.04 3
1301.06 1746.26 163.263 3
1298.74 1750.18 412.466 3
1298.69 1750.21 212.598 3
1296.64 1747.92 -324.4 3
1296.53 1745.08 551.514 3
1296.85 1748.69 136.078 3
1296.56 1747.89 -203.998 3
1296.59 1748.47 711.965 3
1296.45 1746.86 1669.54 3
1296.41 1747.03 728.564 3
1296.46 1745.37 -518.917 3
1296.62 1745.65 -323.739 3
1300.91 1748.99 -256.97 3
1301.27 1746.97 1333.35 3
1300.71 1749.26 189.17 3
1301.02 1747.85 288.05 3
1296.62 1747.2 145.18 3
1296.41 1747.52 -68.3358 3
1297.87 1749.86 107.281 3
1296.5 1748.37 1855.86 3
1297.71 1749.93 -60.851 3
1297.73 1749.9 127.879 3
1296.46 1746.1 1730.1 3
1300.96 1748.2 100.473 3
1298.02 1750.06 96.6149 3
1301.18 1746.2 1524.07 3
1296.57 1748.34 19.8588 3
1301.22 1745.64 372.129 3
1300.61 1749.05 -314.539 3
1300.64 1749.11 -94.8569 3
1300.63 1749.06 283.389 3
1296.68 1746.96 35.8076 3
1298.15 1749.95 -155.03 3
1296.6 1746.69 -49.567 3
1300.45 1749.51 999.635 3
1296.63 1745.21 -99.9168 3
1296.74 1748.55 382.855 3
1300.67 1748.9 269.795 3
1301.22 1745.83 560.709 3
1296.42 1746.11 -1.81492 3
1296.6 1745.61 174.734 3
1296.54 1747.81 -103.61 3
1301.05 1746.39 -247.829 3
1298.83 1750.01 -49.1797 3
1300.1 1749.63 30.5659 3
1296.99 1749.2 113.538 3
1296.51 1745.89 815.724 3
1301.14 1746.19 744.68 3
1301 1748.43 -164.969 3
1300.97 1748.44 134.999 3
1296.61 1746.65 856.326 3
1300.71 1749.11 0.359589 3
1297.8 1749.88 26.9633 3
1296.66 1747.29 19.7026 3
1297.24 1749.4 -142.92 3
1301.12 1748.06 237.288 3
1301.14 1748.08 -193.987 3
1301.12 1748.1 106.494 3
1297.2 1749.57 243.101 3
1301.05 1747.2 -52.4738 3
1296.5 1746.81 672.812 3
1300.96 1745.05 -245.356 3
1301.05 1746.42 91.4641 3
1301.11 1745.19 10.4814 3
1296.64 1747.63 709.965 3
1296.64 1747.65 153.533 3
1301.08 1747.87 -11.0041 3
1296.44 1746.04 3739.18 3
1297.84 1749.78 62.275 3
1296.68 1746.72 107.236 3
1301.17 1745.05 63.7644 3
1298.15 1749.93 35.7102 3
1296.45 1745.66 2463.59 3
1299.43 1749.86 101.228 3
1297.32 1749.47 -15.9537 3
1301.01 1746.92 7.08014 3
1300.78 1748.78 83.4025 3
1296.82 1748.91 547.074 3
1297.42 1749.54 138.173 3
1296.51 1748.24 1429.92 3
1296.52 1748.29 -287.763 3
1296.52 1746.19 338.276 3
1298.31 1750.14 628.449 3
1297.54 1749.74 238.193 3
1296.68 1745.09 -199.995 3
1296.72 1745.07 -657.845 3
1297.71 1749.93 332.848 3
1296.53 1746.42 -22.6955 3
1296.59 1746.4 420.288 3
1296.98 1749.06 -29.085 3
1296.54 1745.91 17.758 3
1297.79 1749.77 44.5953 3
1297.8 1749.78 80.4276 3
1296.53 1745.85 -453.753 3
1301.26 1745.74 415.121 3
1298.63 1749.95 381.337 3
1298.81 1750.07 76.9022 3
1298.61 1749.98 7.74876 3
1296.41 1746.48 165.361 3
1296.64 1747.83 188.403 3
1296.62 1747.86 337.568 3
1300.57 1749.41 1413.08 3
1298.69 1750.11 56.3545 3
1301.03 1748.07 -17.779 3
1300.68 1749.21 521.026 3
1296.43 1745.06 54.0322 3
1300.92 1745.16 -102.487 3
1297.76 1749.93 206.117 3
1301.07 1745.42 21.3671 3
1299.08 1749.93 90.4871 3
1301.16 1747.65 140.359 3
1301.06 1744.97 211.042 3
1301.14 1746.83 -48.1667 3
1296.56 1748.34 765.863 3
1296.42 1746.49 585.656 3
1296.45 1746.8 -569.486 3
1300.93 1744.99 79.5782 3
1296.42 1745.78 1649.4 3
1298.05 1749.93 -117.394 3
1299.88 1749.71 -525.094 3
1298.07 1749.9 -113.538 3
1301.21 1746.26 406.75 3
1301.17 1747.77 752.219 3
1299.09 1749.97 6.61308 3
1296.6 1746.3 -133.019 3
1296.62 1746.35 -7.95944 3
1296.65 1746.3 194.808 3
1300.03 1749.79 25.5849 3
1301.22 1746.03 715.786 3
1296.43 1746.98 -334.265 3
1301.15 1746.28 661.633 3
1297.85 1749.77 161.793 3
1301.03 1745.44 -77.4818 3
1300.91 1745.15 -3.50206 3
1297.58 1749.63 175.427 3
1296.49 1746.86 735.235 3
1296.52 1746.82 196.279 3
1296.49 1748.27 556.388 3
1296.8 1748.95 156.028 3
1296.67 1747.33 90.8174 3
1301.05 1745.73 282.719 3
1300.71 1748.86 56.1181 3
1301.18 1748.37 2784.67 3
1301.15 1748.32 564.219 3
1301.05 1746.39 -266.037 3
1296.64 1748.26 239.263 3
1296.54 1746.68 -80.2444 3
1296.58 1746.68 616.791 3
1301.16 1747.43 -640.69 3
1296.47 1745.62 1255 3
1297.08 1749.4 1002.35 3
1299.05 1749.95 -317.439 3
1296.45 1746.88 1354.81 3
1301.23 1747.42 1792.43 3
1301.28 1745.44 2980.48 3
1301 1748.07 -309.46 3
1296.48 1748.02 1183.37 3
1296.48 1748.05 349.458 3
1296.56 1745.65 -201.12 3
1296.42 1747.79 -374.981 3
1296.43 1745.62 143.377 3
1301.04 1748.35 199.883 3
1296.72 1748.51 164.355 3
1301.11 1748.08 931.66 3
1300.44 1749.43 57.0571 3
1300.95 1745.15 50.4011 3
1301.15 1748.03 882.483 3
1299.15 1750.06 32.9634 3
1301.06 1747.12 503.316 3
1296.57 1746.16 501.884 3
1296.67 1748.43 -322.681 3
1296.58 1745.79 -103.467 3
1296.58 1745.78 -409.51 3
1296.58 1745.84 260.822 3
1296.67 1747.12 9.32556 3
1301.1 1745.41 -16.8751 3
1296.67 1745.25 -493.164 3
1297.23 1749.45 -19.0628 3
1300.81 1749.19 232.294 3
1300.56 1749.29 162.626 3
1297.97 1749.86 -77.1117 3
1299.02 1749.97 -426.436 3
1299.03 1749.93 143.948 3
1299.58 1750.04 18.7424 3
1297.11 1749.43 1021.18 3
1297.18 1749.18 380.88 3
1296.74 1748.63 251.824 3
1296.76 1748.64 209.387 3
1298.15 1749.92 -302.631 3
1301.02 1746.88 -124.831 3
1301.24 1746.87 2565.26 3
1296.5 1745.27 -695.216 3
1301.24 1745.42 252.67 3
1299.11 1749.98 44.6601 3
1301.03 1748.45 358.975 3
1300.09 1749.7 53.0082 3
1296.59 1745.89 529.634 3
1299.51 1750.09 131.644 3
1296.61 1744.98 310.738 3
1296.63 1745.02 -518.666 3
1296.66 1746.41 77.1563 3
1296.58 1746.29 81.4944 3
1296.59 1745.31 -100.675 3
1296.66 1745.3 23.2165 3
1300.87 1748.5 337.159 3
1296.44 1746.26 961.235 3
1297.41 1749.46 -165.974 3
1301.27 1746.08 982.069 3
1298.07 1750.08 47.7726 3
1301.16 1746.63 -172.067 3
1301.16 1745.97 31.3474 3
1297.2 1749.19 168.862 3
1296.6 1748.53 -89.6661 3
1297.04 1748.97 176.627 3
1300.96 1748.16 265.038 3
1296.54 1745.09 52.3009 3
1300.79 1748.76 4.22218 3
1298.33 1749.92 -368.449 3
1298 1749.91 -14.8604 3
1300.88 1745.01 82.6792 3
1301.11 1747.71 492.602 3
1298.15 1749.99 19.7352 3
1300.6 1749.14 27.1602 3
1300.99 1745.09 -484.022 3
1300.62 1749.41 1470.8 3
1301.23 1746.72 663.643 3
1301.17 1746.7 45.1909 3
1298.98 1750 -11.9392 3
1298.83 1750.03 -141.905 3
1299.11 1750.01 0.977853 3
1301.17 1745.02 -110.737 3
1298.88 1750.03 -79.8718 3
1300.63 1749.07 405.775 3
1296.63 1747.42 -279.09 3
1296.5 1748.42 3411.26 3
1296.51 1746.15 -304.213 3
1301.02 1748.77 49.5763 3
1301.19 1747.45 -486.688 3
1296.45 1744.99 994.828 3
1301.3 1745.03 103.052 3
1296.67 1748.43 -166.874 3
1296.66 1747.82 49.0172 3
1296.58 1745.92 -242.89 3
1298.71 1749.96 17.087 3
1301.26 1747.64 2885.07 3
1300.44 1749.22 229.982 3
1300.56 1749.33 149.808 3
1296.43 1745.63 375.426 3
1300.66 1748.99 -164.552 3
1297.22 1749.54 1232.58 3
1296.98 1749.07 21.9865 3
1301.17 1747.84 739.686 3
1296.6 1746.25 211.066 3
1301.13 1746.69 816.542 3
1301.21 1746.73 571.434 3
1297.11 1749.47 301.392 3
1297.18 1749.23 -105.985 3
1301.1 1748.31 -318.493 3
1296.47 1746.07 288.779 3
1296.46 1746.04 435.335 3
1301.07 1748.06 293.618 3
1301.1 1745.42 112.981 3
1300.07 1749.65 221.219 3
1298.65 1750.2 76.1032 3
1301.13 1746.15 -89.661 3
1301.19 1746.16 878.007 3
1296.46 1747.79 969.538 3
1301.07 1746.24 273.39 3
1296.58 1745.88 -142.432 3
1296.67 1745.32 54.6039 3
1301.1 1748.34 -305.277 3
1298.42 1749.98 -40.7071 3
1296.44 1747.3 1843.5 3
1296.62 1745.65 -99.5806 3
1296.6 1745.66 -175.602 3
1296.42 1747.49 21.0442 3
1298.11 1750.05 1002.21 3
1298.07 1750.03 254.273 3
1296.58 1746.74 -410.9 3
1301.01 1746.9 94.3998 3
1301.06 1745.2 139.034 3
1298.63 1749.99 32.8817 3
1296.67 1747.89 159.122 3
1298.4 1750.05 65.5332 3
1300.13 1749.52 630.318 3
1297.83 1749.87 313.686 3
1300.98 1745.15 -394.247 3
1301.13 1748.57 420.041 3
1298.05 1749.93 49.8057 3
1301.16 1745.25 1.6092 3
1296.5 1747.86 -394.787 3
1296.43 1745.29 2020.19 3
1296.84 1744.93 -1080.84 3
1301.02 1746.41 14.9174 3
1296.72 1745.19 -41.6063 3
1296.43 1746.32 -25.0465 3
1296.66 1746.66 233.209 3
1297.28 1749.32 370.554 3
1296.59 1745.13 -127.502 3
1301.01 1748.7 -225.399 3
1301.06 1745.46 -252.201 3
1301.19 1745.81 259.564 3
1301.23 1746.18 770.824 3
1299.56 1750 206.849 3
1296.79 1749.06 1144.36 3
1296.45 1747.64 1217.07 3
1301.24 1748.12 469.452 3
1296.65 1748.81 855.291 3
1296.5 1746.65 727.54 3
1300.08 1749.66 30.6415 3
1296.74 1748.65 21.8087 3
1299.14 1750.15 636.91 3
1300.08 1749.84 1081.6 3
1296.6 1745.83 90.0745 3
1301.27 1746.98 1429.26 3
1301.15 1746.36 16.7714 3
1301.17 1747.74 -852.471 3
1298.48 1750.15 556.012 3
1301.22 1746.22 -106.337 3
1296.61 1745.96 414.416 3
1296.62 1745.87 565.507 3
1301.18 1746.99 425.301 3
1296.45 1745.64 -279.912 3
1296.5 1745.65 441.702 3
1298.46 1750.12 21.9455 3
1296.47 1748.38 -15.9471 3
1301.12 1747.02 93.0646 3
1301.09 1747.02 -112.479 3
1296.63 1744.94 20.5234 3
1301.21 1746.53 238.404 3
1296.67 1746.34 29.1033 3
1296.47 1747.51 1005.72 3
1301.16 1745.92 22.818 3
1297.33 1749.43 247.854 3
1298.26 1750.11 66.8806 3
1296.5 1745.73 -384.139 3
1296.66 1747.88 270.246 3
1296.61 1747.54 371.938 3
1299.62 1750.04 47.2288 3
1301.03 1745.43 -53.1008 3
1301.02 1745.44 101.191 3
1301.05 1745.11 198.67 3
1298.08 1750.04 75.4218 3
1298.08 1749.98 -1.19322 3
1296.48 1747.92 190.822 3
1296.87 1748.97 175.717 3
1296.55 1745.33 145.87 3
1300.51 1749.3 -121.481 3
1301.16 1746.28 -201.642 3
1301.15 1746.32 254.822 3
1301.25 1746.16 -550.243 3
1301.21 1745.98 124.472 3
1296.5 1747.87 -13.8025 3
1301.24 1746.3 146.488 3
1300.58 1749.03 426.264 3
1296.6 1746.37 -461.042 3
1296.45 1747.5 1023.86 3
1299 1750.03 -1.7313 3
1296.5 1745.3 -15.6691 3
1300.81 1748.68 572.512 3
1300.04 1749.84 882.888 3
1300.96 1744.98 603.057 3
1301.24 1746.53 1060.2 3
1301.13 1748.4 1053.71 3
1301.16 1748.37 2422.57 3
1299.49 1750.03 -6.83853 3
1301.13 1747.3 112.917 3
1301.03 1746.44 165.772 3
1296.66 1747.8 168.767 3
1296.66 1747.73 19.7067 3
1296.59 1746.41 596.503 3
1296.61 1745.31 -251.972 3
1301.11 1745.53 96.8769 3
1297.38 1749.53 428.375 3
1296.66 1745.32 77.2821 3
1299.3 1750.15 347.851 3
1299.91 1749.68 221.895 3
1300.92 1748.44 18.71 3
1300.55 1749.36 400.437 3
1300.57 1749.38 132.323 3
1301.23 1747.39 -742.033 3
1301.06 1745.85 -135.032 3
1301.03 1748.82 239.84 3
1301.16 1747.01 415.987 3
1297.47 1749.66 24.9461 3
1296.63 1745.17 -504.054 3
1299.15 1750.17 76.4911 3
1297.46 1749.55 -46.678 3
1300.9 1748.65 441.762 3
1298.23 1749.9 8.6772 3
1296.65 1746.1 -8.91891 3
1301.08 1746.35 21.4344 3
1301.09 1746.31 -249.196 3
1300.59 1749.42 857.373 3
1300.55 1749.4 89.0383 3
1297.02 1749.2 472.557 3
1297.03 1749.23 30.4893 3
1297 1749.26 221.817 3
1296.65 1746.38 419.901 3
1301.06 1745.6 -379.176 3
1298.73 1750.14 46.9043 3
1298.66 1750.12 71.6938 3
1298.67 1750.16 195.532 3
1301.25 1747.87 329.213 3
1296.61 1746.4 59.6874 3
1301.1 1746.08 729.459 3
1296.54 1748.35 870.55 3
1296.59 1746.97 247.271 3
1296.6 1747.5 44.5398 3
1298.24 1749.94 -101.942 3
1301.24 1746.21 559.997 3
1301.26 1746.2 727.814 3
1297.13 1749.49 -57.1737 3
1296.57 1746.66 -273.879 3
1301.04 1748.11 164.343 3
1296.41 1748.03 2689.65 3
1296.45 1748.05 2615.97 3
1296.59 1745.32 -29.9391 3
1296.64 1747.5 130.177 3
1296.59 1745.35 271.867 3
1296.4 1747.39 1739.03 3
1300.94 1748.6 -260.182 3
1296.53 1748.42 188.462 3
1300.58 1749.47 118.754 3
1298.8 1749.95 103.397 3
1297.51 1749.79 686.051 3
1296.65 1748.88 739.756 3
1300.86 1748.55 279.619 3
1296.43 1747.88 1854.32 3
1298.51 1750.05 214.207 3
1298.5 1750.08 103.075 3
1301.06 1745.63 235.123 3
1301.12 1745.66 388.491 3
1299.13 1750.03 -24.5673 3
1300.84 1748.74 65.568 3
1296.98 1749.12 -297.251 3
1296.46 1746.55 155.322 3
1296.59 1746.4 479.311 3
1297.08 1749.13 -69.5972 3
1297.05 1749.2 79.3928 3
1296.82 1748.95 5.23482 3
1296.95 1748.89 174.991 3
1301.01 1746.97 -51.0039 3
1300.49 1749.3 -206.543 3
1296.55 1746.82 -149.005 3
1301.06 1745.4 -111.535 3
1296.44 1746.02 714.711 3
1296.99 1749.25 348.678 3
1298.99 1749.95 30.3302 3
1296.98 1749.32 1591.66 3
1298.03 1749.9 -75.5008 3
1296.99 1748.94 417.141 3
1299.49 1750.1 281.649 3
1301.25 1746 339.557 3
1300.14 1749.68 222.666 3
1300.11 1749.68 100.705 3
1299.52 1750.07 924.57 3
1301.13 1745.45 158.67 3
1300.62 1749 414.196 3
1301.02 1745.68 22.1404 3
1301.03 1748.25 124.938 3
1296.43 1745.32 184.041 3
1296.99 1749.1 -10.7091 3
1301.01 1748.34 -226.136 3
1296.6 1746.87 1.5644 3
1296.67 1747.27 43.6563 3
1301.08 1746.83 -52.9201 3
1296.76 1749.03 895.931 3
1296.48 1747.53 573.623 3
1301.09 1746.88 382.475 3
1296.45 1747.28 -18.6912 3
1296.61 1748.24 288.278 3
1296.6 1748.26 27.7658 3
1301.24 1746.18 416.596 3
1299.11 1750.07 85.664 3
1299.12 1750.1 78.2305 3
1296.54 1745.95 -168.627 3
1296.6 1745.95 210.484 3
1296.66 1746.27 243.329 3
1301.13 1746.19 389.981 3
1300.18 1749.78 78.6757 3
1301.07 1747.92 541.058 3
1301.26 1745.42 1216.14 3
1296.96 1749.02 4.59034 3
1301.27 1746.17 -1094.62 3
1301.05 1748.21 -178.213 3
1296.4 1747.5 598.471 3
1300 1749.78 75.1546 3
1296.5 1747.67 -767.433 3
1301.23 1745.52 334.354 3
1296.95 1749.25 1528.63 3
1300.63 1749.02 82.6297 3
1300.62 1749.09 521.857 3
1300.63 1749.02 -58.4644 3
1300.95 1748.56 535.414 3
1301.03 1745.11 367.9 3
1298.06 1749.92 -102.418 3
1299.17 1750.06 0.889391 3
1296.53 1745.89 313.69 3
1296.75 1745.04 -137.468 3
1300.97 1748.42 52.4947 3
1301.2 1747.16 -457.084 3
1296.99 1748.91 280.099 3
1297.67 1749.82 318.659 3
1300.19 1749.67 115.528 3
1300.16 1749.68 348.133 3
1300.91 1745.16 65.5646 3
1296.5 1745.63 123.766 3
1296.57 1748.22 -49.4074 3
1301.1 1745.51 121.191 3
1301.11 1746.92 499.513 3
1296.72 1748.75 42.0357 3
1298.16 1749.88 175.896 3
1301.22 1745.53 204.739 3
1296.53 1745.88 41.293 3
1301.24 1744.96 307.165 3
1301.15 1745.83 -180.086 3
1296.66 1745.33 -11.6797 3
1297.13 1749.45 308.737 3
1296.57 1745.14 -25.3354 3
1296.56 1745.1 -334.28 3
1298.71 1750.12 51.6405 3
1296.49 1747.08 -794.787 3
1296.74 1748.74 -119.732 3
1301.21 1747.12 140.099 3
1298.87 1750.02 156.145 3
1301.06 1745.52 -85.8733 3
1299.58 1750.03 113.779 3
1301.05 1746.42 349.419 3
1301.1 1745.67 228.457 3
1300.52 1749.45 386.101 3
1296.57 1748.35 -84.3494 3
1296.98 1748.91 35.9859 3
1301.13 1745.28 -448.624 3
1301.03 1748.22 -40.0398 3
1298.98 1749.99 31.3805 3
1301.29 1746 92.1268 3
1300.95 1748.69 212.341 3
1296.6 1747.88 222.589 3
1297.24 1749.47 445.811 3
1301.09 1745.38 -363.797 3
1296.46 1745.58 1183.98 3
1296.44 1745.36 108.172 3
1296.42 1745.91 497.585 3
1296.63 1746.36 135.019 3
1300.72 1749.15 725.02 3
1300.76 1749.2 592.041 3
1296.6 1746.71 423.772 3
1301.04 1746.92 -10.6487 3
1296.41 1747.48 3240.55 3
1296.41 1747.41 -400.006 3
1301.12 1747.68 149.175 3
1296.41 1748 1800.26 3
1296.46 1745.75 2455.84 3
1296.64 1747.11 26.5656 3
1301.19 1745.25 -82.1002 3
1296.56 1747.95 383.35 3
1296.55 1747.98 -134.163 3
1301.11 1746.36 65.3071 3
1296.82 1744.97 156.816 3
1296.6 1745.48 74.9268 3
1298.51 1749.9 38.2004 3
1296.52 1748.01 -260.227 3
1299.46 1749.85 30.665 3
1301.07 1746.26 36.8185 3
1301.08 1746.28 49.1423 3
1296.42 1746.77 1117.86 3
1296.53 1748.39 247.843 3
1301.16 1746.59 945.294 3
1296.47 1747.07 112.749 3
1301.04 1746.51 72.032 3
1300.16 1749.5 332.372 3
1300.66 1749.24 -24.1591 3
1297.23 1749.43 288.241 3
1301.11 1746.99 -315.363 3
1301.21 1748.13 82.0863 3
1296.7 1745.27 -41.9438 3
1300.5 1749.44 41.2895 3
1301.13 1745.22 -65.819 3
1297.52 1749.71 20.8825 3
1301.05 1746.34 122.651 3
1296.55 1745.77 -340.992 3
1301.14 1747.89 389.668 3
1298.1 1750.05 95.1542 3
1298.15 1750.01 -50.8734 3
1296.76 1748.53 -8.14149 3
1301.06 1748.74 2010.08 3
1296.44 1748.25 507.033 3
1299.33 1749.99 -82.8664 3
1300.44 1749.58 82.3567 3
1296.57 1745.03 -880.08 3
1296.7 1745.32 -392.52 3
1297.48 1749.68 44.8786 3
1301.07 1747.69 -118.278 3
1301.19 1744.96 59.9341 3
1296.92 1749.22 -259.96 3
1301.26 1746.2 -1072.37 3
1297.82 1749.9 39.1092 3
1296.55 1746.81 -223.625 3
1297.52 1749.59 169.237 3
1298.75 1750.1 -11.9676 3
1297.01 1749 -4.92097 3
1301.15 1748.04 472.87 3
1301.08 1746.35 120.504 3
1296.42 1747.35 241.386 3
1301.12 1745.6 -284.224 3
1296.49 1747.95 88.2591 3
1301.11 1747.82 25.3353 3
1298.83 1750.11 114.841 3
1301.2 1746.88 231.05 3
1297.53 1749.73 244.497 3
1301.11 1747.64 218.435 3
1299.72 1749.84 38.3985 3
1301.21 1746.19 -41.8435 3
1296.46 1747.92 932.037 3
1301.02 1745.07 -6.57859 3
1296.57 1747.46 -80.5292 3
1297.01 1749.38 135.7 3
1300.49 1749.48 -120.927 3
1301.03 1748.31 77.2029 3
1298.27 1749.89 -355.239 3
1296.98 1749.2 482.33 3
1300.77 1748.79 120.925 3
1301.12 1747.28 618.336 3
1296.76 1745.15 -71.5152 3
1301.23 1745.82 -67.8338 3
1297.55 1749.78 434.536 3
1299.09 1750.05 62.2565 3
1298.39 1749.99 -122.33 3
1301.13 1745.98 -203.415 3
1297.21 1749.24 75.2895 3
1296.43 1745.3 1657.72 3
1301.1 1747.8 -103.748 3
1296.65 1748.11 106.121 3
1301.27 1747.17 371.252 3
1296.55 1748.19 648.981 3
1296.6 1748.13 788.609 3
1301 1745.09 51.6922 3
1301.26 1747.57 705.513 3
1296.53 1746.82 -203.778 3
1301.06 1747.9 367.985 3
1296.57 1747.29 -54.5234 3
1297.04 1749.25 127.604 3
1300.97 1748.23 -343.153 3
1301.22 1747.52 2658.59 3
1301.21 1745.11 -144.632 3
1300.13 1749.64 -31.3004 3
1300.85 1749.14 454.353 3
1296.62 1745.25 53.806 3
1298.9 1750.18 476.399 3
1296.54 1747.46 924.232 3
1296.67 1747.23 249.986 3
1301.1 1746.68 433.14 3
1301.08 1746.94 127.846 3
1296.54 1746.99 384.245 3
1296.52 1747.03 -481.322 3
1300.49 1749.43 161.256 3
1300.39 1749.31 565.778 3
1298.28 1750.08 136.582 3
1296.54 1745.62 353.071 3
1299.08 1749.97 -390.089 3
1300.58 1749.1 -296.792 3
1296.48 1745.67 -63.8061 3
1298.01 1750.04 1019.73 3
1299.67 1749.96 238.343 3
1301.08 1745.39 -32.7908 3
1297 1748.94 110.07 3
1299.03 1750.01 -83.2553 3
1296.54 1746.66 115.498 3
1301.03 1746.99 -90.797 3
1301.06 1746.99 5.72848 3
1301.15 1747.47 815.65 3
1297.15 1749.52 242.245 3
1297.11 1749.48 211.105 3
1296.44 1745.2 1480.92 3
1297.53 1749.5 177.572 3
1299.06 1749.99 56.4551 3
1298.59 1750.2 126.413 3
1301.22 1747.39 -107.458 3
1296.63 1746.36 -87.7546 3
1296.66 1748.58 -20.8805 3
1301.15 1745.67 -80.3842 3
1301.11 1747.92 850.655 3
1301.18 1745.99 1069.59 3
1299.62 1749.97 34.7906 3
1300.7 1749.25 139.759 3
1296.6 1746.8 67.1527 3
1296.6 1747.43 -26.8081 3
1296.5 1748.05 702.603 3
1296.46 1748.07 1154.38 3
1300.79 1748.75 -9.47859 3
1296.62 1745.37 -200.922 3
1299.55 1750.07 684.798 3
1299.44 1750.01 18.8153 3
1301.12 1746.36 426.421 3
1297.55 1749.81 54.382 3
1297.61 1749.81 35.3405 3
1301.09 1745.41 70.6239 3
1299.12 1749.97 -89.5561 3
1301 1748.87 -231.198 3
1297.81 1749.86 50.2925 3
1299.49 1750.05 374.493 3
1299.55 1750.04 10.6487 3
1297.28 1749.57 380.362 3
1301.13 1745 -26.6712 3
1296.66 1748.23 -221.435 3
1298.29 1750.11 510.733 3
1301.19 1747.36 -18.9631 3
1301.17 1747.32 241.401 3
1301.26 1747.72 357.356 3
1301.26 1747.03 72.27 3
1299.92 1749.75 13.8718 3
1296.5 1745.28 210.687 3
1300.86 1748.81 -221.195 3
1300.54 1749.31 89.7485 3
1296.49 1746.92 -406.778 3
1297.01 1749.05 321.607 3
1296.66 1747.09 -37.2154 3
1298.9 1750.17 340.262 3
1296.49 1746.94 -229.393 3
1296.66 1745.19 -402.524 3
1296.69 1745.18 -399.743 3
1298.61 1750.02 -131.091 3
1301.13 1745.73 -267.789 3
1297.42 1749.5 53.4627 3
1297.45 1749.51 61.3688 3
1298.2 1749.92 94.2186 3
1301.23 1745.51 57.2852 3
1296.46 1747.86 214.362 3
1296.6 1747.97 266.966 3
1296.63 1748.52 -224.926 3
1296.47 1745.02 520.836 3
1296.46 1745.04 770.953 3
1301.02 1747.96 -363.236 3
1296.95 1749.01 -142.32 3
1296.44 1747.99 374.41 3
1296.43 1746.38 653.347 3
1300.82 1748.85 270.672 3
1298.2 1749.85 -166.374 3
1298.17 1749.86 -219.118 3
1299.91 1749.86 192.576 3
1301.11 1745.53 117.728 3
1296.53 1745.33 -667.273 3
1299.04 1749.98 100.436 3
1296.65 1745.96 -104.442 3
1301.17 1745.05 -229.256 3
1298.62 1750.17 491.092 3
1296.54 1747.51 428.268 3
1301.1 1747.89 681.889 3
1301.11 1747.82 217.213 3
1301.08 1747.83 236.129 3
1298.96 1750.05 33.2497 3
1296.91 1749.14 -136.914 3
1301.03 1746.69 -81.8807 3
1301.27 1745.14 2060.18 3
1296.47 1746.78 -503.198 3
1299.14 1750.01 100.062 3
1296.68 1748.57 -205.161 3
1297.75 1749.9 834.236 3
1301.14 1745.55 -98.792 3
1296.53 1745.64 -580.451 3
